experiment,version,subjID,completed,system,day,overall_block,block,domain_type,response_type,motor_time_type,motor_condition,time_condition,mean_accuracy,mean_confidence,median_confidence,mean_total_RT,mean_log_RT,sensitivity,criterion,metad,efficiency,m_difference,include_block
報告順序と記憶メタ認知: 2.0,experiment2,205_RO,1,booth 9,1,2,2,memory,decision_and_confidence,MF_TU,fixed,unconstrained,0.81,2.11,2,1.08523893799225,-0.0153260550822484,1.75698632141573,-0.0368719271349498,2.65589911171669,1.55088916087093,0.943398193710905,1
報告順序と記憶メタ認知: 2.0,experiment2,205_RO,1,booth 9,2,4,1,memory,decision_then_confidence,MF_TU,fixed,unconstrained,0.84,1.92,2,0.913564207002637,-0.0528505104631532,2.05374477973329,-0.254679175677958,0.523415944180544,0.262777224992914,-1.46844596163971,1
報告順序と記憶メタ認知: 2.0,experiment2,205_RO,1,booth 9,3,7,1,memory,confidence_then_decision,MR_TC,randomised,constrained,0.82,2.32,2,1.35258389700321,0.126580710103831,1.85251255500364,0.154063063313136,2.16387845350565,1.2002123738793,0.360965485268534,1
報告順序と記憶メタ認知: 2.0,experiment2,205_RO,1,booth 9,1,3,3,memory,decision_and_confidence,MR_TC,randomised,constrained,0.82,2.03,2,1.33480179899838,0.105435531651103,1.83073017568563,1.66533453693773e-16,1.11018904701925,0.622506478614695,-0.673228612327568,1
報告順序と記憶メタ認知: 2.0,experiment2,205_RO,1,booth 9,2,5,2,memory,decision_then_confidence,MR_TC,randomised,constrained,0.808080808080808,1.93939393939394,2,1.47308190302592,0.160998476467174,1.75157518078061,0.118670292819446,1.12556185252714,0.659662830562255,-0.580706562759776,1
報告順序と記憶メタ認知: 2.0,experiment2,205_RO,1,booth 9,3,8,2,memory,confidence_then_decision,MR_TU,randomised,unconstrained,0.78,2.14,2,1.4878824600036,0.158883380014996,1.57729939048097,0.205808187969268,1.43003691355319,0.930107940376146,-0.107458737730968,1
報告順序と記憶メタ認知: 2.0,experiment2,205_RO,1,booth 9,1,1,1,memory,decision_and_confidence,MR_TU,randomised,unconstrained,0.78,1.95,2,1.65626136600098,0.199033023317357,1.55871049323573,-0.136009841224948,1.7580680548979,1.15615741822882,0.237455007592306,1
報告順序と記憶メタ認知: 2.0,experiment2,205_RO,1,booth 9,2,6,3,memory,decision_then_confidence,MR_TU,randomised,unconstrained,0.838383838383838,1.90909090909091,2,1.56360341009632,0.172356894599655,1.98177342048863,0.0894326305706397,1.09762224134377,0.569593392623399,-0.829405451671431,1
報告順序と記憶メタ認知: 2.0,experiment2,206_SM,1,booth 6,3,7,1,memory,confidence_then_decision,MF_TU,fixed,unconstrained,0.87,2.87,3,0.825815801999997,-0.146679523338722,2.27600944875435,-0.143546841167424,1.59607592362773,0.723679232574918,-0.609425978021076,1
報告順序と記憶メタ認知: 2.0,experiment2,206_SM,1,booth 6,1,3,3,memory,decision_and_confidence,MF_TU,fixed,unconstrained,0.81,2.72,3,1.20867453400027,-0.00152806734195217,1.76665109739844,-0.111132334510534,1.73150263437899,1.00598389451337,0.0102994980041429,1
報告順序と記憶メタ認知: 2.0,experiment2,206_SM,1,booth 6,2,5,2,memory,decision_then_confidence,MF_TU,fixed,unconstrained,0.83,2.35,2,0.702944980999928,-0.203240521402965,2.04841696570255,-0.380863077458358,0.948124682375175,0.478704226553845,-1.03248177518768,1
報告順序と記憶メタ認知: 2.0,experiment2,206_SM,1,booth 6,3,9,3,memory,confidence_then_decision,MR_TC,randomised,constrained,0.79,2.18,2,1.47413237899975,0.15445216838725,1.6216676506829,0.104531262501363,1.39031310790338,0.87899601057142,-0.191392714628809,1
報告順序と記憶メタ認知: 2.0,experiment2,206_SM,1,booth 6,1,2,2,memory,decision_and_confidence,MR_TC,randomised,constrained,0.9,3.03,3,1.38165490999994,0.109220749529256,2.63509293541181,-0.237227126890948,1.50054041924446,0.591877100595151,-1.03468254804997,0
報告順序と記憶メタ認知: 2.0,experiment2,206_SM,1,booth 6,2,4,1,memory,decision_then_confidence,MR_TC,randomised,constrained,0.86,2.86,3,1.6448186230001,0.203150599293749,2.32696680878554,-0.391290190204084,1.93622022264636,0.86443298435599,-0.30365291695724,1
報告順序と記憶メタ認知: 2.0,experiment2,206_SM,1,booth 6,3,8,2,memory,confidence_then_decision,MR_TU,randomised,unconstrained,0.82,2.26,2,1.56387281399975,0.176002569901613,1.83073017568563,1.66533453693773e-16,2.02373361989903,1.13475024164572,0.240315960552219,1
報告順序と記憶メタ認知: 2.0,experiment2,206_SM,1,booth 6,1,1,1,memory,decision_and_confidence,MR_TU,randomised,unconstrained,0.831460674157303,3,3,1.69005618539329,0.184500245512932,1.92135120598208,-0.0522177344536533,1.68898871674838,0.9060979784529,-0.175035656898509,1
報告順序と記憶メタ認知: 2.0,experiment2,206_SM,1,booth 6,2,6,3,memory,decision_then_confidence,MR_TU,randomised,unconstrained,0.8,2.44,2,1.52963577899993,0.163060671111213,1.70076044604984,-0.144077660184833,1.66302830788515,1.00338463020963,0.0056097489246616,1
報告順序と記憶メタ認知: 2.0,experiment2,207_RH,1,booth 5,3,7,1,memory,confidence_then_decision,MF_TU,fixed,unconstrained,0.79,2.24,2,1.24366101600004,0.0543224853479528,1.6138144477616,0.0347140096921147,1.87123414109595,1.18840686230783,0.296660482490424,1
報告順序と記憶メタ認知: 2.0,experiment2,207_RH,1,booth 5,1,2,2,memory,decision_and_confidence,MF_TU,fixed,unconstrained,0.644444444444444,2.02222222222222,2,1.35167772888886,0.0765573252964379,0.729942723226175,0.245323248573245,0.730434843148528,1.02433138224995,0.0173503318216116,1
報告順序と記憶メタ認知: 2.0,experiment2,207_RH,1,booth 5,2,6,3,memory,decision_then_confidence,MF_TU,fixed,unconstrained,0.797979797979798,2.33333333333333,2,1.18783239999994,0.0326465598740694,1.67248238541367,-0.0791238951359765,1.64046890754447,1.00607966278881,0.00991322868584521,1
報告順序と記憶メタ認知: 2.0,experiment2,207_RH,1,booth 5,3,8,2,memory,confidence_then_decision,MR_TC,randomised,constrained,0.742268041237113,2.18556701030928,2,1.4653259989692,0.159466609459477,1.29928711682172,0.0566590044292277,1.43459394308261,1.13037663448317,0.165464787968275,1
報告順序と記憶メタ認知: 2.0,experiment2,207_RH,1,booth 5,1,3,3,memory,decision_and_confidence,MR_TC,randomised,constrained,0.666666666666667,1.91919191919192,2,1.31445277373731,0.0990789870672439,0.87142961003226,0.130234016916733,1.15081318621104,1.34962411461954,0.298121556189704,1
報告順序と記憶メタ認知: 2.0,experiment2,207_RH,1,booth 5,2,4,1,memory,decision_then_confidence,MR_TC,randomised,constrained,0.818181818181818,1.95959595959596,2,1.57743906363634,0.189409339807665,1.82158808905138,-0.0836638386840616,2.13550818146415,1.20388805911618,0.361665368344207,1
報告順序と記憶メタ認知: 2.0,experiment2,207_RH,1,booth 5,3,9,3,memory,confidence_then_decision,MR_TU,randomised,unconstrained,0.83,2.47,2,1.4621445209995,0.150842873460006,1.92194057438787,0.119349053621021,1.02325740161778,0.547218861689623,-0.846666084678572,1
報告順序と記憶メタ認知: 2.0,experiment2,207_RH,1,booth 5,1,1,1,memory,decision_and_confidence,MR_TU,randomised,unconstrained,0.873684210526316,2.56842105263158,2,2.29428816631587,0.332810492781728,2.29916847281921,0.10857732465349,0.99994660148497,0.449481697749649,-1.22471928923149,1
報告順序と記憶メタ認知: 2.0,experiment2,207_RH,1,booth 5,2,5,2,memory,decision_then_confidence,MR_TU,randomised,unconstrained,0.785714285714286,2.10204081632653,2,1.59013086122448,0.185849162834442,1.59344912185896,-0.0904219980893943,1.96149907015461,1.26247560926507,0.407806423928786,1
報告順序と記憶メタ認知: 2.0,experiment2,208_YI,1,booth 9,3,7,1,memory,confidence_then_decision,MF_TU,fixed,unconstrained,0.77,2.1,2,0.882061176020652,-0.0929324561339887,1.47849577702877,0.0329453256742986,1.52212604866588,1.05426558305728,0.0783474855339574,1
報告順序と記憶メタ認知: 2.0,experiment2,208_YI,1,booth 9,1,2,2,memory,decision_and_confidence,MF_TU,fixed,unconstrained,0.76,2.52,2,1.67008856499568,0.179730121904574,1.46215668232426,0.263379542047622,1.20054488399765,0.842325972122849,-0.224728613116548,1
報告順序と記憶メタ認知: 2.0,experiment2,208_YI,1,booth 9,2,6,3,memory,decision_then_confidence,MF_TU,fixed,unconstrained,0.614583333333333,2.02083333333333,2,1.29389849271441,0.0525337392696024,0.582786340790299,-0.0272461935692258,1.26056806186446,2.20938283070441,0.69001594009272,1
報告順序と記憶メタ認知: 2.0,experiment2,208_YI,1,booth 9,3,9,3,memory,confidence_then_decision,MR_TC,randomised,constrained,0.74,2.35,2,1.56304818396689,0.187545238569589,1.29659372689673,-0.123896350740322,1.3586365422718,1.0723795778963,0.0917003097327056,1
報告順序と記憶メタ認知: 2.0,experiment2,208_YI,1,booth 9,1,1,1,memory,decision_and_confidence,MR_TC,randomised,constrained,0.69,2.31,2,1.58677600999479,0.183746906797291,0.992099311822549,0.0283508567967662,1.10229654277231,1.13521015243633,0.131289949493859,1
報告順序と記憶メタ認知: 2.0,experiment2,208_YI,1,booth 9,2,5,2,memory,decision_then_confidence,MR_TC,randomised,constrained,0.714285714285714,2.20408163265306,2,1.68765481632222,0.21749769993358,1.13469512289437,-0.0429470487391458,1.90414694616051,1.71639646928223,0.794760519283976,1
報告順序と記憶メタ認知: 2.0,experiment2,208_YI,1,booth 9,3,8,2,memory,confidence_then_decision,MR_TU,randomised,unconstrained,0.79,2.5,2,1.5520282269991,0.183067188664851,1.6216676506829,-0.104531262501363,0.929469732383281,0.587637548741694,-0.652236090148908,1
報告順序と記憶メタ認知: 2.0,experiment2,208_YI,1,booth 9,1,3,3,memory,decision_and_confidence,MR_TU,randomised,unconstrained,0.73,2.13,2,1.80130558599951,0.223785086442687,1.23070307554813,0.0909510250660234,0.855412329376767,0.710976314360041,-0.347739325747968,1
報告順序と記憶メタ認知: 2.0,experiment2,208_YI,1,booth 9,2,4,1,memory,decision_then_confidence,MR_TU,randomised,unconstrained,0.81,2.58,2,1.65354988301406,0.204622107342414,1.75698632141573,0.0368719271349499,1.5196879347158,0.887408537266934,-0.19281298328999,1
報告順序と記憶メタ認知: 2.0,experiment2,301_YY,1,booth 5,2,6,3,memory,confidence_then_decision,MF_TU,fixed,unconstrained,0.69,2.04,2,0.844036772999825,-0.107339050449762,0.992099311822549,-0.0283508567967662,1.33482613405828,1.37468287372947,0.363819540779834,1
報告順序と記憶メタ認知: 2.0,experiment2,301_YY,1,booth 5,1,1,1,memory,decision_and_confidence,MF_TU,fixed,unconstrained,0.595959595959596,2.05050505050505,2,1.79992981111112,0.201550315220999,0.493279428237761,-0.221059084995628,0.619368632541065,1.28254691488522,0.136447793269859,0
報告順序と記憶メタ認知: 2.0,experiment2,301_YY,1,booth 5,3,8,2,memory,decision_then_confidence,MF_TU,fixed,unconstrained,0.88,2.49,3,1.09837189999996,0.0181254976783936,2.39952944351939,-0.20530683854994,1.35486020287695,0.584212106034515,-0.964263603155417,1
報告順序と記憶メタ認知: 2.0,experiment2,301_YY,1,booth 5,2,4,1,memory,confidence_then_decision,MR_TC,randomised,constrained,0.777777777777778,2.43434343434343,2,1.69203638484815,0.217532305443216,1.5424367755065,-0.144146700089566,1.14259112635389,0.759438055760367,-0.361930694336147,1
報告順序と記憶メタ認知: 2.0,experiment2,301_YY,1,booth 5,1,2,2,memory,decision_and_confidence,MR_TC,randomised,constrained,0.656565656565657,1.61616161616162,1,1.36870530303033,0.120419789838703,0.819295925068663,0.156300859398532,0.841191358643435,1.04931212137146,0.0395315459806457,1
報告順序と記憶メタ認知: 2.0,experiment2,301_YY,1,booth 5,3,9,3,memory,decision_then_confidence,MR_TC,randomised,constrained,0.76,2.23,2,1.49628029000004,0.166320904052401,1.42446274084413,-0.129389863150849,1.8696215912567,1.34421386245379,0.478755417741862,1
報告順序と記憶メタ認知: 2.0,experiment2,301_YY,1,booth 5,2,5,2,memory,confidence_then_decision,MR_TU,randomised,unconstrained,0.7,2.25,2,1.79395425799943,0.229825511355728,1.05580853483432,-0.115441137975756,1.47324647250759,1.42643074310403,0.440426281530994,1
報告順序と記憶メタ認知: 2.0,experiment2,301_YY,1,booth 5,1,3,3,memory,decision_and_confidence,MR_TU,randomised,unconstrained,0.75,2.37,2,1.61589375499998,0.182871155764213,1.349647968233,-0.0314785787235853,0.781883693297861,0.592829612315541,-0.537017517193111,1
報告順序と記憶メタ認知: 2.0,experiment2,301_YY,1,booth 5,3,7,1,memory,decision_then_confidence,MR_TU,randomised,unconstrained,0.848484848484849,2.24242424242424,2,1.93083068686868,0.270550198690309,2.07819637804359,-0.123733101178983,0.352498007992092,0.174668259850235,-1.66560195072012,1
報告順序と記憶メタ認知: 2.0,experiment2,302_MA,1,booth 6,2,6,3,memory,confidence_then_decision,MF_TU,fixed,unconstrained,0.67,2.25,2,1.35047096900009,0.109650899901743,0.882859305959234,-0.0829708597284234,0.574980334628932,0.665266670085135,-0.289305162426483,1
報告順序と記憶メタ認知: 2.0,experiment2,302_MA,1,booth 6,1,1,1,memory,decision_and_confidence,MF_TU,fixed,unconstrained,0.529411764705882,2.45882352941176,2,2.32344001529417,0.322223741719424,0.160641947733446,0.285785382933847,0.306766957510139,1.9603594566561,0.150281902451201,0
報告順序と記憶メタ認知: 2.0,experiment2,302_MA,1,booth 6,3,8,2,memory,decision_then_confidence,MF_TU,fixed,unconstrained,0.67,2.36,2,1.23896511600018,0.0778071143976447,0.896692508528717,0.194999151128559,0.486469969353802,0.55458440868127,-0.390709341385504,1
報告順序と記憶メタ認知: 2.0,experiment2,302_MA,1,booth 6,2,5,2,memory,confidence_then_decision,MR_TC,randomised,constrained,0.591836734693878,2.31632653061224,2,1.81094754795914,0.252954623789276,0.464708309817345,0.180108974532732,0.523449730475757,1.15020138334928,0.0683557460192962,0
報告順序と記憶メタ認知: 2.0,experiment2,302_MA,1,booth 6,1,3,3,memory,decision_and_confidence,MR_TC,randomised,constrained,0.535353535353535,2.28282828282828,2,1.77022110303031,0.234029057646359,0.182523970769379,0.376436813729819,0.471151107580537,2.63901564723055,0.292618211015496,0
報告順序と記憶メタ認知: 2.0,experiment2,302_MA,1,booth 6,3,7,1,memory,decision_then_confidence,MR_TC,randomised,constrained,0.62,2.51,2.5,1.68249338099995,0.219799924787889,0.611805896386994,0.052555845057697,-0.198690241784075,-0.331478606628588,-0.798096169680655,1
報告順序と記憶メタ認知: 2.0,experiment2,302_MA,1,booth 6,2,4,1,memory,confidence_then_decision,MR_TU,randomised,unconstrained,0.589473684210526,2.21052631578947,2,2.40079135684206,0.362607399975427,0.452368175755444,0.0924552760866531,0.403052863567254,0.910142878541789,-0.0397928401897391,0
報告順序と記憶メタ認知: 2.0,experiment2,302_MA,1,booth 6,1,2,2,memory,decision_and_confidence,MR_TU,randomised,unconstrained,0.594202898550725,2.56521739130435,3,2.72915870724631,0.404530645688382,0.466396685912517,-0.551837706920634,0.846754654724287,1.87690647599461,0.395610889409303,0
報告順序と記憶メタ認知: 2.0,experiment2,302_MA,1,booth 6,3,9,3,memory,decision_then_confidence,MR_TU,randomised,unconstrained,0.7,2.29,2,1.90894634700013,0.266556467199816,1.05054030638572,-0.057571354078354,1.06395536106029,1.03505052338173,0.0360293448653306,1
報告順序と記憶メタ認知: 2.0,experiment2,303_CH,1,booth 5,2,4,1,memory,confidence_then_decision,MF_TU,fixed,unconstrained,0.76,2.67,2,0.909520635999988,-0.0513342008836558,1.41260512568018,-0,1.34983407150891,0.978144894455481,-0.030159914208659,1
報告順序と記憶メタ認知: 2.0,experiment2,303_CH,1,booth 5,1,2,2,memory,decision_and_confidence,MF_TU,fixed,unconstrained,0.71,2.56,2,1.15761971400003,0.0212148322132167,1.11876569228149,0.146919716699341,1.69248251958619,1.54718206281122,0.598569553382999,1
報告順序と記憶メタ認知: 2.0,experiment2,303_CH,1,booth 5,3,9,3,memory,decision_then_confidence,MF_TU,fixed,unconstrained,0.76,2.73,2,0.914570011000014,-0.0514155624559667,1.41260512568018,-0,1.47884113337862,1.0716286800407,0.0988471476610548,1
報告順序と記憶メタ認知: 2.0,experiment2,303_CH,1,booth 5,2,6,3,memory,confidence_then_decision,MR_TC,randomised,constrained,0.66,2.46,2,1.46282507400028,0.159982240905912,0.845238884534768,-0.220725963125533,1.45385771676677,1.75844418723915,0.627071329506219,1
報告順序と記憶メタ認知: 2.0,experiment2,303_CH,1,booth 5,1,1,1,memory,decision_and_confidence,MR_TC,randomised,constrained,0.67,2.25,2,1.486099972,0.160037237769232,0.882859305959234,-0.0829708597284234,1.22682089475156,1.41946254904345,0.362535397696149,1
報告順序と記憶メタ認知: 2.0,experiment2,303_CH,1,booth 5,3,8,2,memory,decision_then_confidence,MR_TC,randomised,constrained,0.76,2.62,2,1.50027541399996,0.170929543269055,1.4155386195816,0.0644239043978839,1.11536659543048,0.80666670995453,-0.267319192474851,1
報告順序と記憶メタ認知: 2.0,experiment2,303_CH,1,booth 5,2,5,2,memory,confidence_then_decision,MR_TU,randomised,unconstrained,0.77,2.87,3,1.56968504900001,0.186770944446387,1.47849577702877,-0.0329453256742986,1.94229465577869,1.34528570057541,0.498516092646762,1
報告順序と記憶メタ認知: 2.0,experiment2,303_CH,1,booth 5,1,3,3,memory,decision_and_confidence,MR_TU,randomised,unconstrained,0.69,2.28,2,1.73085872000005,0.220305426839343,0.992099311822549,-0.0283508567967662,1.2427491689698,1.27985657108038,0.27174257569135,1
報告順序と記憶メタ認知: 2.0,experiment2,303_CH,1,booth 5,3,7,1,memory,decision_then_confidence,MR_TU,randomised,unconstrained,0.83,2.94,3,1.54861771400002,0.182190028413868,1.90982297105257,-0.0395463976834695,1.29242468760122,0.695176998094522,-0.566705708173887,1
報告順序と記憶メタ認知: 2.0,experiment2,304_KK,1,booth 9,2,5,2,memory,confidence_then_decision,MF_TU,fixed,unconstrained,0.616161616161616,2.01010101010101,2,1.29490486464129,0.0897190027922413,0.59073108673382,-0.063093249884284,1.65387740029843,2.85803789899164,1.07520158886782,1
報告順序と記憶メタ認知: 2.0,experiment2,304_KK,1,booth 9,1,3,3,memory,decision_and_confidence,MF_TU,fixed,unconstrained,0.6,2.43,2,1.44159042300074,0.120986945984057,0.507374267241248,-0.0517936544787733,0.528941350643143,1.0638635718691,0.0317522705491174,0
報告順序と記憶メタ認知: 2.0,experiment2,304_KK,1,booth 9,3,7,1,memory,decision_then_confidence,MF_TU,fixed,unconstrained,0.75,2.14,2,1.32045030997135,0.101282401304085,1.3550347214599,-0.0946758534587343,1.68802711259109,1.27508396072845,0.364171457135486,1
報告順序と記憶メタ認知: 2.0,experiment2,304_KK,1,booth 9,2,6,3,memory,confidence_then_decision,MR_TC,randomised,constrained,0.787878787878788,2.28282828282828,2,1.62684342728086,0.204608600223373,1.59873853114378,-0.0422519680010267,1.75417563208901,1.12473187857252,0.194536694571413,1
報告順序と記憶メタ認知: 2.0,experiment2,304_KK,1,booth 9,1,1,1,memory,decision_and_confidence,MR_TC,randomised,constrained,0.65,2.5,3,1.3764551630069,0.125596730906051,0.777747615843841,0.135526704786121,0.981125167230271,1.2885301110272,0.219695411857204,1
報告順序と記憶メタ認知: 2.0,experiment2,304_KK,1,booth 9,3,8,2,memory,decision_then_confidence,MR_TC,randomised,constrained,0.787878787878788,2.01010101010101,2,1.58162929193879,0.193948182606653,1.62152957087343,-0.183693097773036,1.66614553708149,1.05436596711302,0.0859109799631579,1
報告順序と記憶メタ認知: 2.0,experiment2,304_KK,1,booth 9,2,4,1,memory,confidence_then_decision,MR_TU,randomised,unconstrained,0.684210526315789,2.33684210526316,2,2.18159018843312,0.317469927961438,1.00728913307464,-0.293216172289395,1.33474138736392,1.35852407564015,0.352247656632662,1
報告順序と記憶メタ認知: 2.0,experiment2,304_KK,1,booth 9,1,2,2,memory,decision_and_confidence,MR_TU,randomised,unconstrained,0.64,2.22,2,1.66608517900459,0.203278396293874,0.726293991849892,-0.161253516783095,0.946802542681986,1.3315801660507,0.235765710787677,1
報告順序と記憶メタ認知: 2.0,experiment2,304_KK,1,booth 9,3,9,3,memory,decision_then_confidence,MR_TU,randomised,unconstrained,0.69,2.02,2,1.73679205301218,0.231447977640816,0.992099311822549,-0.0283508567967662,1.30292916946374,1.34183349369917,0.331922576185296,1
報告順序と記憶メタ認知: 2.0,experiment2,305_TA,1,booth 9,2,4,1,memory,confidence_then_decision,MF_TU,fixed,unconstrained,0.85,2.11,2,1.13195094199968,0.0412455115997366,2.07477722402471,0.0429307288026015,1.19034448905902,0.590286746874781,-0.82620847500665,1
報告順序と記憶メタ認知: 2.0,experiment2,305_TA,1,booth 9,1,2,2,memory,decision_and_confidence,MF_TU,fixed,unconstrained,0.656565656565657,2.32323232323232,2,1.33695020303283,0.0746412532208926,0.806061545238329,0.00943235682224042,0.556531151793328,0.70515136372596,-0.232705287958649,1
報告順序と記憶メタ認知: 2.0,experiment2,305_TA,1,booth 9,3,9,3,memory,decision_then_confidence,MF_TU,fixed,unconstrained,0.76,2.12,2,1.09886865100591,0.0284345812325367,1.4155386195816,0.0644239043978839,1.6962900498593,1.22680804612091,0.313604261953965,1
報告順序と記憶メタ認知: 2.0,experiment2,305_TA,1,booth 9,2,5,2,memory,confidence_then_decision,MR_TC,randomised,constrained,0.808080808080808,2.06060606060606,2,1.64452477474932,0.206592819068568,1.75331921035086,0.104466390986746,1.33992461214921,0.784523612665328,-0.368022211270129,1
報告順序と記憶メタ認知: 2.0,experiment2,305_TA,1,booth 9,1,3,3,memory,decision_and_confidence,MR_TC,randomised,constrained,0.75,2.23,2,1.39994282900065,0.129612956547915,1.349647968233,0.0314785787235853,2.19913024995472,1.66739573249468,0.880229039463745,1
報告順序と記憶メタ認知: 2.0,experiment2,305_TA,1,booth 9,3,7,1,memory,decision_then_confidence,MR_TC,randomised,constrained,0.808080808080808,2,2,1.47592182524239,0.159063724226137,1.74249529368444,0.0441174410005921,1.24965391623183,0.735899995756773,-0.448476160459816,1
報告順序と記憶メタ認知: 2.0,experiment2,305_TA,1,booth 9,2,6,3,memory,confidence_then_decision,MR_TU,randomised,unconstrained,0.79,1.97,2,1.75652306798613,0.233851212208991,1.66316084808617,0.24873891677187,0.723937438975383,0.447094236346478,-0.895268044171048,1
報告順序と記憶メタ認知: 2.0,experiment2,305_TA,1,booth 9,1,1,1,memory,decision_and_confidence,MR_TU,randomised,unconstrained,0.73,2.59,2,2.27656231000146,0.328804253220021,1.27382388109401,0.27845314729581,1.19233180580794,0.959360921525819,-0.0505078586549317,1
報告順序と記憶メタ認知: 2.0,experiment2,305_TA,1,booth 9,3,8,2,memory,decision_then_confidence,MR_TU,randomised,unconstrained,0.711111111111111,1.96666666666667,2,2.048186647773,0.269121822410422,1.12280443590947,-0.130674918659278,1.02354050973005,0.934506830299611,-0.0717329292044671,1
報告順序と記憶メタ認知: 2.0,experiment2,306_KY,1,booth 9,2,5,2,memory,confidence_then_decision,MF_TU,fixed,unconstrained,0.87,1.7,2,1.10621275096666,0.00139521367656917,2.32043664815245,0.244853236233409,1.17950879142934,0.525765789163868,-1.06390227817473,1
報告順序と記憶メタ認知: 2.0,experiment2,306_KY,1,booth 9,1,3,3,memory,decision_and_confidence,MF_TU,fixed,unconstrained,0.818181818181818,2.23232323232323,2,1.30159331212465,0.0492118554834844,1.82158808905138,-0.0836638386840616,0.47351576800073,0.266943476895725,-1.30032704511921,1
報告順序と記憶メタ認知: 2.0,experiment2,306_KY,1,booth 9,3,7,1,memory,decision_then_confidence,MF_TU,fixed,unconstrained,0.89,2.1,2,1.05405840602471,-0.0362109213530595,2.45653835761069,-0.0532823867392552,1.40817470627603,0.592515545913273,-0.968429107731147,0
報告順序と記憶メタ認知: 2.0,experiment2,306_KY,1,booth 9,2,4,1,memory,confidence_then_decision,MR_TC,randomised,constrained,0.858585858585859,2.17171717171717,2,1.39113438384128,0.132815034400843,2.15611278822827,-0.0969303979519568,1.88287972068841,0.899741892929862,-0.209809010917852,1
報告順序と記憶メタ認知: 2.0,experiment2,306_KY,1,booth 9,1,2,2,memory,decision_and_confidence,MR_TC,randomised,constrained,0.78,2.05,2,1.31093046100228,0.0964363396250958,1.57729939048097,-0.205808187969268,0.552379322011618,0.359272119924537,-0.985116329272544,1
報告順序と記憶メタ認知: 2.0,experiment2,306_KY,1,booth 9,3,9,3,memory,decision_then_confidence,MR_TC,randomised,constrained,0.82,2.09,2,1.30349574801279,0.104766393563109,1.83607911678267,-0.0764183248184194,2.62438475730771,1.46760134103676,0.836171102873625,1
報告順序と記憶メタ認知: 2.0,experiment2,306_KY,1,booth 9,2,6,3,memory,confidence_then_decision,MR_TU,randomised,unconstrained,0.89,2.43,2,1.22659693901427,0.0763573607605644,2.45653835761069,-0.0532823867392552,1.86906130976016,0.786442106481662,-0.507542504247021,0
報告順序と記憶メタ認知: 2.0,experiment2,306_KY,1,booth 9,1,1,1,memory,decision_and_confidence,MR_TU,randomised,unconstrained,0.67,2.14,2,1.49978292700136,0.144132127627193,0.888322295370614,0.138680359585909,1.11727016288164,1.28513294916081,0.247889167233511,1
報告順序と記憶メタ認知: 2.0,experiment2,306_KY,1,booth 9,3,8,2,memory,decision_then_confidence,MR_TU,randomised,unconstrained,0.82,2.03,2,1.30823110096855,0.104120880385323,1.88128935490618,0.234342114613001,2.10393659876144,1.15062239212664,0.275416127442583,1
報告順序と記憶メタ認知: 2.0,experiment2,307_YH,1,booth 7,2,6,3,memory,confidence_then_decision,MF_TU,fixed,unconstrained,0.85,2.1,2,1.12495017800247,0.0157482436594439,2.07477722402471,0.0429307288026015,1.69491770050094,0.840502446850559,-0.321635263564728,1
報告順序と記憶メタ認知: 2.0,experiment2,307_YH,1,booth 7,1,2,2,memory,decision_and_confidence,MF_TU,fixed,unconstrained,0.757575757575758,2.35353535353535,2,1.37132913130629,0.0660913624955271,1.40046270296378,0.056885946088972,0.68637119647445,0.501824647135209,-0.681379870342954,1
報告順序と記憶メタ認知: 2.0,experiment2,307_YH,1,booth 7,3,7,1,memory,decision_then_confidence,MF_TU,fixed,unconstrained,0.83,2.14,2,1.59717342700344,0.144208092046115,1.92194057438787,0.119349053621021,1.94732515038454,1.04139295786989,0.0774016640881858,1
報告順序と記憶メタ認知: 2.0,experiment2,307_YH,1,booth 7,2,4,1,memory,confidence_then_decision,MR_TC,randomised,constrained,0.79,2.06,2,1.59759848500369,0.194927354558934,1.63780328860267,-0.175556238908418,1.6075357033445,1.00702232572125,0.0112099196106112,1
報告順序と記憶メタ認知: 2.0,experiment2,307_YH,1,booth 7,1,3,3,memory,decision_and_confidence,MR_TC,randomised,constrained,0.646464646464647,1.91919191919192,2,1.54621646363251,0.175688949099944,0.752873627459637,-0.0912619853846897,1.57874457716327,2.14162609643507,0.841573611703316,1
報告順序と記憶メタ認知: 2.0,experiment2,307_YH,1,booth 7,3,8,2,memory,decision_then_confidence,MR_TC,randomised,constrained,0.760416666666667,2.17708333333333,2,1.77193664270696,0.239567875012188,1.52444479057373,-0.388126985089142,1.53308279733992,1.03583625926996,0.0530392251826599,1
報告順序と記憶メタ認知: 2.0,experiment2,307_YH,1,booth 7,2,5,2,memory,confidence_then_decision,MR_TU,randomised,unconstrained,0.73,1.98,2,1.74630347799859,0.221554401935759,1.22618691266413,0.0302519490608504,1.5040583607217,1.25445002398364,0.305080057907051,1
報告順序と記憶メタ認知: 2.0,experiment2,307_YH,1,booth 7,1,1,1,memory,decision_and_confidence,MR_TU,randomised,unconstrained,0.747474747474748,2.24242424242424,2,1.89841074040548,0.253744842225443,1.34849285613085,0.16737480550749,1.46474124567494,1.1124821788982,0.148098809995107,1
