experiment,version,subjID,completed,system,day,overall_block,block,domain_type,response_type,motor_time_type,motor_condition,time_condition,mean_accuracy,mean_confidence,median_confidence,mean_total_RT,mean_log_RT,sensitivity,criterion,metad,efficiency,m_difference,include_block
報告順序と知覚メタ認知: 1.0,experiment1,106_YO,1,booth 9,1,2,2,perception,decision_then_confidence,MR_TC,randomised,constrained,0.86,1.64,2,1.31742635499511,0.114358085107845,2.24669279388255,0.281725163368359,1.06180947603212,0.488751322486104,-1.11068485223092,1
報告順序と知覚メタ認知: 1.0,experiment1,106_YO,1,booth 9,2,6,3,perception,confidence_then_decision,MR_TU,randomised,unconstrained,0.616161616161616,1.82828282828283,2,2.07767736162482,0.284314705653052,0.683092794360188,0.57381869066272,0.141774792274059,0.213463577740316,-0.522389060758199,1
報告順序と知覚メタ認知: 1.0,experiment1,106_YO,1,booth 9,3,8,2,perception,decision_and_confidence,MR_TU,randomised,unconstrained,0.757894736842105,1.77894736842105,2,2.17894394737178,0.304430393884366,1.39943816829337,0.0418749597148296,0.0892290370952747,0.0653435537625997,-1.27630791272312,1
報告順序と知覚メタ認知: 1.0,experiment1,106_YO,1,booth 9,1,1,1,perception,decision_then_confidence,MR_TU,randomised,unconstrained,0.877551020408163,2.07142857142857,2,1.84131898672845,0.244685290563925,2.80250828744415,0.644136846151214,2.22011703921396,0.847489216696277,-0.399523418122508,1
報告順序と知覚メタ認知: 1.0,experiment1,107_MY,1,booth 5,2,6,3,perception,confidence_then_decision,MF_TU,fixed,unconstrained,0.81,2.5,2,1.08325731300009,0.00925264078913241,1.86439307281582,-0.349355029136692,1.48460610892478,0.821061570795353,-0.323548311804788,1
報告順序と知覚メタ認知: 1.0,experiment1,107_MY,1,booth 5,3,7,1,perception,decision_and_confidence,MF_TU,fixed,unconstrained,0.67,2.29,2,1.04171524400008,-0.0399923146881838,1.03016575735022,-0.565236462139845,0.225803834647778,0.225812411246038,-0.774158184276635,1
報告順序と知覚メタ認知: 1.0,experiment1,107_MY,1,booth 5,1,2,2,perception,decision_then_confidence,MF_TU,fixed,unconstrained,0.727272727272727,2,2,1.25473067777779,0.0808840968370121,1.23521964936984,-0.224011408887995,1.68130129894307,1.39398374748332,0.475188744203123,1
報告順序と知覚メタ認知: 1.0,experiment1,107_MY,1,booth 5,2,4,1,perception,confidence_then_decision,MR_TC,randomised,constrained,0.828282828282828,2.63636363636364,3,1.49992697171719,0.167195405218864,1.90919175745106,-0.112974645152614,1.3552178779529,0.729700240564838,-0.502007599873268,1
報告順序と知覚メタ認知: 1.0,experiment1,107_MY,1,booth 5,3,8,2,perception,decision_and_confidence,MR_TC,randomised,constrained,0.737373737373737,2,2,1.37595291818169,0.118878451908526,1.29482900495614,-0.179715703363561,0.237659022431037,0.187980751755899,-1.0266141555997,1
報告順序と知覚メタ認知: 1.0,experiment1,107_MY,1,booth 5,1,3,3,perception,decision_then_confidence,MR_TC,randomised,constrained,0.7,2.24,2,1.31950754699999,0.116151411228762,1.2815515655446,-0.6407757827723,1.24948124148106,1.0092085348637,0.0114009059339495,1
報告順序と知覚メタ認知: 1.0,experiment1,107_MY,1,booth 5,2,5,2,perception,confidence_then_decision,MR_TU,randomised,unconstrained,0.767676767676768,2.67676767676768,3,1.84642801010091,0.250501330779067,1.46341986041095,0.0254073673653867,1.4939911260752,1.04559440445081,0.065147284031206,1
報告順序と知覚メタ認知: 1.0,experiment1,107_MY,1,booth 5,3,9,3,perception,decision_and_confidence,MR_TU,randomised,unconstrained,0.73,2.12,2,1.62690520799984,0.192485071403187,1.23989201330319,-0.152247207537088,0.753451452878598,0.621847656142823,-0.458182048407042,1
報告順序と知覚メタ認知: 1.0,experiment1,107_MY,1,booth 5,1,1,1,perception,decision_then_confidence,MR_TU,randomised,unconstrained,0.838383838383838,2.21212121212121,2,1.9266248626263,0.272047482375203,2.04220162925882,-0.248907600440725,1.27562966270665,0.644156653350073,-0.704680027603104,1
報告順序と知覚メタ認知: 1.0,experiment1,108_KI,1,booth 8,2,6,3,perception,confidence_then_decision,MF_TU,fixed,unconstrained,0.66,1.97,2,0.763404223999241,-0.140521349463663,0.826157592365702,-0.0546200029316573,1.18401856372897,1.46358935416286,0.375035797927014,1
報告順序と知覚メタ認知: 1.0,experiment1,108_KI,1,booth 8,3,7,1,perception,decision_and_confidence,MF_TU,fixed,unconstrained,0.78,2.03,2,0.792882011998445,-0.146244001254905,1.547923796413,0.0676593353664134,0.372921333877929,0.246838780158448,-1.13786774731323,1
報告順序と知覚メタ認知: 1.0,experiment1,108_KI,1,booth 8,1,2,2,perception,decision_then_confidence,MF_TU,fixed,unconstrained,0.737373737373737,2.09090909090909,2,1.57641833737925,0.167640383427096,1.27906483674662,-0.132660795815376,0.973351569432995,0.778910618165337,-0.276280348187603,1
報告順序と知覚メタ認知: 1.0,experiment1,108_KI,1,booth 8,2,5,2,perception,confidence_then_decision,MR_TC,randomised,constrained,0.826530612244898,2.09183673469388,2,1.50850527347612,0.17009004357612,1.91658083592761,0.216696374102287,0.671927457595289,0.360863479770298,-1.19007159540668,1
報告順序と知覚メタ認知: 1.0,experiment1,108_KI,1,booth 8,3,9,3,perception,decision_and_confidence,MR_TC,randomised,constrained,0.68,1.97,2,1.4024258579989,0.131886968940767,0.948826193492314,-0.16893230864676,0.997351503620598,1.07448776838566,0.0691403755227414,1
報告順序と知覚メタ認知: 1.0,experiment1,108_KI,1,booth 8,1,1,1,perception,decision_then_confidence,MR_TC,randomised,constrained,0.71875,2.26041666666667,2,1.72885127185994,0.228873302549505,1.17511179565125,-0.138042332368936,1.31671740160578,1.14740947523508,0.169160727179666,1
報告順序と知覚メタ認知: 1.0,experiment1,108_KI,1,booth 8,2,4,1,perception,confidence_then_decision,MR_TU,randomised,unconstrained,0.73,1.73,2,1.74540850698482,0.225290459955494,1.22618691266413,-0.0302519490608504,1.18375367992587,0.987302003002856,-0.0152246228887813,1
報告順序と知覚メタ認知: 1.0,experiment1,108_KI,1,booth 8,3,8,2,perception,decision_and_confidence,MR_TU,randomised,unconstrained,0.69,2,2,1.43841465199483,0.131957679450942,0.995304636712621,-0.0851891889149057,0.464478910197052,0.476882598678227,-0.509511148329818,1
報告順序と知覚メタ認知: 1.0,experiment1,108_KI,1,booth 8,1,3,3,perception,decision_then_confidence,MR_TU,randomised,unconstrained,0.59,1.97,2,1.97614930300042,0.278229247450425,0.467698799114508,-0.233849399557254,0.187651213692216,0.409851309957881,-0.270200717320279,1
報告順序と知覚メタ認知: 1.0,experiment1,109_MH,1,booth 5,2,4,1,perception,confidence_then_decision,MF_TU,fixed,unconstrained,0.89,2.24,2,1.219853816,0.0486823912989451,3.09854108822953,0.777077329926078,0.376020568461587,0.121786060401558,-2.7115295766187,1
報告順序と知覚メタ認知: 1.0,experiment1,109_MH,1,booth 5,3,8,2,perception,decision_and_confidence,MF_TU,fixed,unconstrained,0.868686868686869,1.84848484848485,2,1.42297651111108,0.0863989398078806,2.74438236474453,0.681557728259559,1.27170478404684,0.495984761162165,-1.29229492648267,1
報告順序と知覚メタ認知: 1.0,experiment1,109_MH,1,booth 5,1,3,3,perception,decision_then_confidence,MF_TU,fixed,unconstrained,0.888888888888889,2.96969696969697,3,1.55653909393943,0.157031844596768,2.88087911647345,0.613309352395097,2.18340995817688,0.809890828157199,-0.51252124917479,1
報告順序と知覚メタ認知: 1.0,experiment1,109_MH,1,booth 5,2,6,3,perception,confidence_then_decision,MR_TC,randomised,constrained,0.87,2.46,2,1.82527999799981,0.254299472943005,2.96969327943376,0.841501234323962,2.34709321527327,0.792221544432109,-0.615579577166055,1
報告順序と知覚メタ認知: 1.0,experiment1,109_MH,1,booth 5,3,7,1,perception,decision_and_confidence,MR_TC,randomised,constrained,0.82,2.03,2,1.49017051,0.161755595883544,2.46621204007323,0.820642890595209,-1.605175098944,-0.699902741733575,-3.89860103262184,1
報告順序と知覚メタ認知: 1.0,experiment1,109_MH,1,booth 5,1,2,2,perception,decision_then_confidence,MR_TC,randomised,constrained,0.929292929292929,3.25252525252525,3,1.55623014242425,0.183850740286737,3.02069448632231,0.240338828091017,1.66066523686252,0.576427161955827,-1.22029760886434,1
報告順序と知覚メタ認知: 1.0,experiment1,109_MH,1,booth 5,2,5,2,perception,confidence_then_decision,MR_TU,randomised,unconstrained,0.797979797979798,2.1010101010101,2,2.39256234444436,0.35694857307521,2.35087177797269,0.869955100886945,1.39503539458049,0.639894987716216,-0.78506512403643,1
報告順序と知覚メタ認知: 1.0,experiment1,109_MH,1,booth 5,3,9,3,perception,decision_and_confidence,MR_TU,randomised,unconstrained,0.858695652173913,1.8695652173913,2,2.44714599782606,0.36159761665125,2.26721662698634,0.421165281103682,-0.35425104701696,-0.162575659253335,-2.53324296157501,1
報告順序と知覚メタ認知: 1.0,experiment1,109_MH,1,booth 5,1,1,1,perception,decision_then_confidence,MR_TU,randomised,unconstrained,0.717391304347826,3.23913043478261,3,2.05881755978259,0.293202680172011,1.88835884605204,1.08388972190788,1.82120499002188,1.05511167749154,0.09512705071627,1
報告順序と知覚メタ認知: 1.0,experiment1,110_KS,1,booth 8,2,5,2,perception,confidence_then_decision,MF_TU,fixed,unconstrained,0.86734693877551,2.06122448979592,2,1.39040719081852,0.0999470106576431,2.29835921494345,0.233814519628912,0.479390367063273,0.215821258546776,-1.74184756978887,1
報告順序と知覚メタ認知: 1.0,experiment1,110_KS,1,booth 8,3,9,3,perception,decision_and_confidence,MF_TU,fixed,unconstrained,0.704081632653061,1.91836734693878,2,0.732459990814927,-0.221387281922571,1.20544166726683,0.451751618136638,0.702115590598401,0.599392177008659,-0.46926371251896,1
報告順序と知覚メタ認知: 1.0,experiment1,110_KS,1,booth 8,1,1,1,perception,decision_then_confidence,MF_TU,fixed,unconstrained,0.778947368421053,2.08421052631579,2,2.60544233368587,0.396024928849947,1.54212096959278,0.130393594877286,0.724315037754125,0.481918678649336,-0.77866683417528,1
報告順序と知覚メタ認知: 1.0,experiment1,110_KS,1,booth 8,2,6,3,perception,confidence_then_decision,MR_TC,randomised,constrained,0.737373737373737,2.02020202020202,2,1.53736219696661,0.180749870102181,1.27225138477295,0.0701768704536122,1.01866396249456,0.819268895725084,-0.224717749919901,1
報告順序と知覚メタ認知: 1.0,experiment1,110_KS,1,booth 8,3,7,1,perception,decision_and_confidence,MR_TC,randomised,constrained,0.5,1.86458333333333,2,1.67680187812584,0.209262729648116,-0.0270357320487687,0.579466687957247,-0.160897033631246,6.24904910000931,-0.135149590931363,0
報告順序と知覚メタ認知: 1.0,experiment1,110_KS,1,booth 8,1,2,2,perception,decision_then_confidence,MR_TC,randomised,constrained,0.72,1.99,2,1.57467266100051,0.189675765599,1.22084587594221,0.304942149871708,0.473475945509934,0.397539620638973,-0.717539794629141,1
報告順序と知覚メタ認知: 1.0,experiment1,110_KS,1,booth 8,2,4,1,perception,confidence_then_decision,MR_TU,randomised,unconstrained,0.767676767676768,2.19191919191919,2,2.12283665858764,0.308490492315746,1.4686929212366,-0.107274772954616,0.474819327197552,0.331206504522964,-0.958785752151456,1
報告順序と知覚メタ認知: 1.0,experiment1,110_KS,1,booth 8,3,8,2,perception,decision_and_confidence,MR_TU,randomised,unconstrained,0.659574468085106,1.84042553191489,2,1.83038185319388,0.22899705887436,0.824443345806058,0.136300609795069,1.30160772136711,1.61473693694501,0.495527367603927,1
報告順序と知覚メタ認知: 1.0,experiment1,110_KS,1,booth 8,1,3,3,perception,decision_then_confidence,MR_TU,randomised,unconstrained,0.720430107526882,2.2258064516129,2,2.36482276559384,0.350616628977786,1.21101011374141,0.375620939291472,0.70637269942064,0.59920339386161,-0.47248026879833,1
報告順序と知覚メタ認知: 1.0,experiment1,111_HT,1,booth 7,2,4,1,perception,confidence_then_decision,MF_TU,fixed,unconstrained,0.71,2.91,3,0.791824490998406,-0.129672221914708,1.6502523507407,0.92555989588182,-0.252959650237737,-0.162572900186759,-1.80893638404235,1
報告順序と知覚メタ認知: 1.0,experiment1,111_HT,1,booth 7,3,8,2,perception,decision_and_confidence,MF_TU,fixed,unconstrained,0.56,2.63,3,0.831960677995812,-0.118927599177451,0.756228188042417,1.37257197723096,-0.213033045761455,-0.310085829926518,-0.900046205350006,1
報告順序と知覚メタ認知: 1.0,experiment1,111_HT,1,booth 7,1,3,3,perception,decision_then_confidence,MF_TU,fixed,unconstrained,0.68,2.99,3,0.999331028999295,-0.0281816819193215,1.74826812253243,-1.17961484936561,0.96894486163046,0.609321471060589,-0.621258188237303,1
報告順序と知覚メタ認知: 1.0,experiment1,111_HT,1,booth 7,2,5,2,perception,confidence_then_decision,MR_TC,randomised,constrained,0.76,2.8,3,1.33549107199768,0.117545899201583,2.37650145750557,-1.13809714528805,0.755304086255564,0.316963387584768,-1.62763386759113,1
報告順序と知覚メタ認知: 1.0,experiment1,111_HT,1,booth 7,3,9,3,perception,decision_and_confidence,MR_TC,randomised,constrained,0.52,2.75,3,1.1645905319904,0.0514713144097619,0.143171873654129,-0.843779151015749,0.656418988602492,4.75916792269159,0.518491729202229,0
報告順序と知覚メタ認知: 1.0,experiment1,111_HT,1,booth 7,1,1,1,perception,decision_then_confidence,MR_TC,randomised,constrained,0.69,2.93,3,1.41993177000899,0.145261452905958,1.30463783979816,-0.752752640410551,0.0919650655334296,0.0733815979422119,-1.16127918251159,1
報告順序と知覚メタ認知: 1.0,experiment1,111_HT,1,booth 7,2,6,3,perception,confidence_then_decision,MR_TU,randomised,unconstrained,0.6,2.44,2,1.41861078800168,0.143577691711676,0.532687923806483,-0.316497545367975,0.553179295348995,1.06195872071319,0.0322745892060926,1
報告順序と知覚メタ認知: 1.0,experiment1,111_HT,1,booth 7,3,7,1,perception,decision_and_confidence,MR_TU,randomised,unconstrained,0.74,2.81,3,1.41401744099334,0.131236543742928,1.8008396547169,-0.850266243893718,1.35503111944383,0.795390851478805,-0.34857298528598,1
報告順序と知覚メタ認知: 1.0,experiment1,111_HT,1,booth 7,1,2,2,perception,decision_then_confidence,MR_TU,randomised,unconstrained,0.76,2.68,3,1.46704560400103,0.155621041043613,2.37650145750557,-1.13809714528805,1.69872610368193,0.712870471906217,-0.684211850164767,1
報告順序と知覚メタ認知: 1.0,experiment1,111_RY,0,booth 8,1,3,3,perception,decision_then_confidence,MF_TU,fixed,unconstrained,0.75,2.52,3,0.638077078000642,-0.226489801955816,1.40692101265116,-0.290997376884174,1.17947615283607,0.860091785507792,-0.191861386610044,1
報告順序と知覚メタ認知: 1.0,experiment1,111_RY,0,booth 8,1,1,1,perception,decision_then_confidence,MR_TC,randomised,constrained,0.92,3.13,3,1.19971337600611,0.07340957381213,2.83632516014145,-0.136611014526126,4.51503332574087,1.65739662671684,1.79086142086331,1
報告順序と知覚メタ認知: 1.0,experiment1,111_RY,0,booth 8,1,2,2,perception,decision_then_confidence,MR_TU,randomised,unconstrained,0.56,2.35,3,1.25986204397399,0.0913931831992121,0.305480788099397,-0.152740394049699,0.770317665316808,2.57367150032832,0.471010754851141,1
報告順序と知覚メタ認知: 1.0,experiment1,112_YN,1,booth 6,2,5,2,perception,confidence_then_decision,MF_TU,fixed,unconstrained,0.72,1.62,2,1.28302360400012,0.0638924664635818,1.18465634363009,0.17986504237364,1.44946974512594,1.25202800430643,0.291772201508388,1
報告順序と知覚メタ認知: 1.0,experiment1,112_YN,1,booth 6,3,9,3,perception,decision_and_confidence,MF_TU,fixed,unconstrained,0.717171717171717,1.92929292929293,2,1.13799871414162,-0.0107351412017289,1.20053991618794,0.315095129748843,0.996577560091158,0.851028050335361,-0.174450304029703,1
報告順序と知覚メタ認知: 1.0,experiment1,112_YN,1,booth 6,1,1,1,perception,decision_then_confidence,MF_TU,fixed,unconstrained,0.74,1.86,2,2.0017379969998,0.26384262652667,1.32782821728422,-0.251450979200705,1.27101836031441,0.981008049053942,-0.0246064427034109,1
報告順序と知覚メタ認知: 1.0,experiment1,112_YN,1,booth 6,2,4,1,perception,confidence_then_decision,MR_TC,randomised,constrained,0.707070707070707,1.31313131313131,1,1.58609853838368,0.193785996034969,1.08971312982915,0.0379849423566413,1.37469087970234,1.28967010957764,0.308766447172425,1
報告順序と知覚メタ認知: 1.0,experiment1,112_YN,1,booth 6,3,8,2,perception,decision_and_confidence,MR_TC,randomised,constrained,0.57,1.75,2,1.23194149200011,0.0791188050198864,0.355634371564131,0.127663602317332,0.0053076638177975,0.0152310615604105,-0.343168625687427,1
報告順序と知覚メタ認知: 1.0,experiment1,112_YN,1,booth 6,1,3,3,perception,decision_then_confidence,MR_TC,randomised,constrained,0.707070707070707,1.61616161616162,1,1.67744323333351,0.216480556736241,1.111081515742,-0.216652456317685,1.20056362509415,1.10586312821669,0.114928708384186,1
報告順序と知覚メタ認知: 1.0,experiment1,112_YN,1,booth 6,2,6,3,perception,confidence_then_decision,MR_TU,randomised,unconstrained,0.649484536082474,1.39175257731959,1,1.87210525567016,0.251730715112197,0.766748364449843,0.141026330483119,0.866811973261323,1.15519977439409,0.116455201666584,1
報告順序と知覚メタ認知: 1.0,experiment1,112_YN,1,booth 6,3,7,1,perception,decision_and_confidence,MR_TU,randomised,unconstrained,0.63,1.95,2,1.58367962099992,0.180912668592358,0.665810232577205,0.0795580131528025,0.4219343606949,0.646949003749135,-0.230256705756625,1
報告順序と知覚メタ認知: 1.0,experiment1,112_YN,1,booth 6,1,2,2,perception,decision_then_confidence,MR_TU,randomised,unconstrained,0.540229885057471,1.96551724137931,2,2.46685530000042,0.362791653766428,0.219328714149077,-0.193316090981668,0.316231124332034,1.47845067481452,0.102337533075291,1
報告順序と知覚メタ認知: 1.0,experiment1,201_KI,1,booth 8,3,8,2,perception,confidence_then_decision,MF_TU,fixed,unconstrained,0.66,2.06,2,0.80239580997033,-0.0997648777941016,0.836188610407016,0.164747202067708,0.427730743055487,0.522675105447631,-0.39061843523409,1
報告順序と知覚メタ認知: 1.0,experiment1,201_KI,1,booth 8,1,1,1,perception,decision_and_confidence,MF_TU,fixed,unconstrained,0.78,2.04,2,0.988924847990274,-0.0274172706344334,1.55871049323573,-0.136009841224948,1.27682088183242,0.839675079794197,-0.243792165473173,1
報告順序と知覚メタ認知: 1.0,experiment1,201_KI,1,booth 8,2,6,3,perception,decision_then_confidence,MF_TU,fixed,unconstrained,0.8,2.97,3,0.791066092993133,-0.110506835265108,1.6875583020315,0.0715859368270647,0.961087643452524,0.584073686169024,-0.684402756494028,1
報告順序と知覚メタ認知: 1.0,experiment1,201_KI,1,booth 8,3,9,3,perception,confidence_then_decision,MR_TC,randomised,constrained,0.65,2.1,2,1.25047606300563,0.0945678893920296,0.794314620889694,-0.24618809494807,0.875295465239357,1.12666396755383,0.0984041378813285,1
報告順序と知覚メタ認知: 1.0,experiment1,201_KI,1,booth 8,1,2,2,perception,decision_and_confidence,MR_TC,randomised,constrained,0.67,1.98,2,1.19706174900755,0.0653504279764586,0.896692508528717,0.194999151128559,-0.337194652016441,-0.38440789458685,-1.21437396275575,1
報告順序と知覚メタ認知: 1.0,experiment1,201_KI,1,booth 8,2,4,1,perception,decision_then_confidence,MR_TC,randomised,constrained,0.67,2.62,2.5,1.24122425697744,0.0920765731061874,0.882859305959235,0.0829708597284235,-0.0616796609458553,-0.0713649148990644,-0.925965158001271,1
報告順序と知覚メタ認知: 1.0,experiment1,201_KI,1,booth 8,3,7,1,perception,confidence_then_decision,MR_TU,randomised,unconstrained,0.76,2.08,2,1.24079267300433,0.0911550844651235,1.53344558531728,0.408263999407448,0.7689464370196,0.516191192936715,-0.720707876229933,1
報告順序と知覚メタ認知: 1.0,experiment1,201_KI,1,booth 8,1,3,3,perception,decision_and_confidence,MR_TU,randomised,unconstrained,0.66,1.91,2,1.111252775006,0.037038676943663,0.857271778336865,0.277666673671655,0.262506548543169,0.313259580621531,-0.575477554041453,1
報告順序と知覚メタ認知: 1.0,experiment1,201_KI,1,booth 8,2,5,2,perception,decision_then_confidence,MR_TU,randomised,unconstrained,0.79,2.75,3,1.23608314199606,0.0894295495918328,1.6138144477616,-0.0347140096921148,0.140713505127734,0.0893660987904197,-1.43386015347779,1
報告順序と知覚メタ認知: 1.0,experiment1,202_KO,1,booth 9,3,8,2,perception,confidence_then_decision,MF_TU,fixed,unconstrained,0.757575757575758,3.25252525252525,3,0.737765474743539,-0.161366641175335,1.44397144866644,-0.272472158876531,1.31482255544132,0.934264269725695,-0.0925121763336187,1
報告順序と知覚メタ認知: 1.0,experiment1,202_KO,1,booth 9,1,1,1,perception,decision_and_confidence,MF_TU,fixed,unconstrained,0.73,2.29,3,0.845240382996853,-0.125360741069999,1.25408436301432,-0.214579052065755,1.52145281033852,1.24229835496914,0.296744748661728,1
報告順序と知覚メタ認知: 1.0,experiment1,202_KO,1,booth 9,2,6,3,perception,decision_then_confidence,MF_TU,fixed,unconstrained,0.69,2.98,3,1.10417284000665,0.0102572856504413,1.00180419864411,-0.142443306070862,0.722838153040956,0.737563571073129,-0.257196899380698,1
報告順序と知覚メタ認知: 1.0,experiment1,202_KO,1,booth 9,3,7,1,perception,confidence_then_decision,MR_TC,randomised,constrained,0.86,3.21,3,1.51247039800044,0.168281829871034,2.19691665338741,-0.183093238850893,1.77540764288832,0.833607228302571,-0.354381522332194,1
報告順序と知覚メタ認知: 1.0,experiment1,202_KO,1,booth 9,1,3,3,perception,decision_and_confidence,MR_TC,randomised,constrained,0.787878787878788,2.75757575757576,3,1.23878391111749,0.068492499513806,2.29873809300909,-0.896021943368744,0.355265393963785,0.166864222725086,-1.77380330729458,1
報告順序と知覚メタ認知: 1.0,experiment1,202_KO,1,booth 9,2,5,2,perception,decision_then_confidence,MR_TC,randomised,constrained,0.67,2.85,3,1.49395198799437,0.162900220422274,0.923162429685462,-0.310611999345954,1.06514748401771,1.18117595747383,0.163378804018729,1
報告順序と知覚メタ認知: 1.0,experiment1,202_KO,1,booth 9,3,9,3,perception,confidence_then_decision,MR_TU,randomised,unconstrained,0.6,3.14,3,1.37729006000329,0.128822610764782,0.707287992951582,-0.821342795590299,0.819096111427474,1.20336469843491,0.1384245639799,1
報告順序と知覚メタ認知: 1.0,experiment1,202_KO,1,booth 9,1,2,2,perception,decision_and_confidence,MR_TU,randomised,unconstrained,0.72,2.67,3,1.5054237309983,0.152587800110751,1.20008002682411,0.24158122016086,1.1239999680618,0.959107417292953,-0.0479229550600446,1
報告順序と知覚メタ認知: 1.0,experiment1,202_KO,1,booth 9,2,4,1,perception,decision_then_confidence,MR_TU,randomised,unconstrained,0.808080808080808,3.16161616161616,3,1.45801957068034,0.141575623396297,2.1537537294666,-0.664413735291896,1.33659699269894,0.652390094281912,-0.712172607596937,1
報告順序と知覚メタ認知: 1.0,experiment1,203_YT,1,booth 6,3,9,3,perception,confidence_then_decision,MF_TU,fixed,unconstrained,0.68,2.57,3,0.71027069099975,-0.193108405820354,0.959649665975887,0.226477729852144,0.0458212241189738,0.0488357533004975,-0.892450861846925,1
報告順序と知覚メタ認知: 1.0,experiment1,203_YT,1,booth 6,1,2,2,perception,decision_and_confidence,MF_TU,fixed,unconstrained,0.670103092783505,1.30927835051546,1,0.911659037113374,-0.0998548466770712,0.963955534788284,0.405168791624734,0.473542254088826,0.504323371080752,-0.465423261378041,1
報告順序と知覚メタ認知: 1.0,experiment1,203_YT,1,booth 6,2,4,1,perception,decision_then_confidence,MF_TU,fixed,unconstrained,0.97,2.6,3,0.846194602999531,-0.0925952686475823,3.88112146863769,-0.385787139721994,1.68435374991302,0.440946444727309,-2.13550639422458,0
報告順序と知覚メタ認知: 1.0,experiment1,203_YT,1,booth 6,3,8,2,perception,confidence_then_decision,MR_TC,randomised,constrained,0.73,2.76,3,1.2097652069998,0.0725884237640804,1.29993867130915,-0.344488547555178,0.998593669804998,0.788324955408777,-0.26813480676237,1
報告順序と知覚メタ認知: 1.0,experiment1,203_YT,1,booth 6,1,1,1,perception,decision_and_confidence,MR_TC,randomised,constrained,0.86,1.64,2,1.190956172,0.0577793620876867,2.32696680878554,-0.391290190204084,-0.515713136330642,-0.230242118275462,-2.75558627593424,1
報告順序と知覚メタ認知: 1.0,experiment1,203_YT,1,booth 6,2,6,3,perception,decision_then_confidence,MR_TC,randomised,constrained,0.81,2.17,2,1.17242932900026,0.0630104390050874,1.86439307281582,-0.349355029136692,0.579469835777977,0.32047585600801,-1.22868458495159,1
報告順序と知覚メタ認知: 1.0,experiment1,203_YT,1,booth 6,3,7,1,perception,confidence_then_decision,MR_TU,randomised,unconstrained,0.74,2.58,3,1.22961375100058,0.0790075904307884,1.65520731510832,-0.727169937042692,0.257346232411902,0.162409708544804,-1.32720332880419,1
報告順序と知覚メタ認知: 1.0,experiment1,203_YT,1,booth 6,1,3,3,perception,decision_and_confidence,MR_TU,randomised,unconstrained,0.79,1.67,2,1.18931946899996,0.0532856954811764,1.66316084808617,0.24873891677187,0.847029711451419,0.523114404112241,-0.772175771695012,1
報告順序と知覚メタ認知: 1.0,experiment1,203_YT,1,booth 6,2,5,2,perception,decision_then_confidence,MR_TU,randomised,unconstrained,0.77,2.04,2,1.16229409099957,0.0610263279924042,1.54801813992946,-0.306310270850224,0.191358440236698,0.126981126172555,-1.31562488873977,1
報告順序と知覚メタ認知: 1.0,experiment1,204_TI,1,booth 9,3,7,1,perception,confidence_then_decision,MF_TU,fixed,unconstrained,0.66,1.83,2,0.937088172994554,-0.0384252106091387,1.02401757656931,0.662978003781434,-0.149683595118236,-0.151113679257947,-1.14021996385247,1
報告順序と知覚メタ認知: 1.0,experiment1,204_TI,1,booth 9,1,3,3,perception,decision_and_confidence,MF_TU,fixed,unconstrained,0.66,2.37,2,1.08511326099746,0.00677937508193075,0.845238884534768,0.220725963125533,0.874920442541362,1.05821824841638,0.0481340552808143,1
報告順序と知覚メタ認知: 1.0,experiment1,204_TI,1,booth 9,2,5,2,perception,decision_then_confidence,MF_TU,fixed,unconstrained,0.62,2.07,2,1.61479126299499,0.178338620816326,0.656148979375354,0.378228073152411,1.10649557503831,1.72666650309243,0.465667961219082,1
報告順序と知覚メタ認知: 1.0,experiment1,204_TI,1,booth 9,3,8,2,perception,confidence_then_decision,MR_TC,randomised,constrained,0.71,2.3,2,1.43946838100208,0.153779601934099,1.27542051257756,0.53727653577731,0.00859394718563269,0.00694751489141619,-1.22838752316007,1
報告順序と知覚メタ認知: 1.0,experiment1,204_TI,1,booth 9,1,1,1,perception,decision_and_confidence,MR_TC,randomised,constrained,0.68,2.42,2,1.32626577900955,0.111709593219478,0.94130030052241,-0.112191357010011,0.890758547228681,0.966949402805869,-0.0304463727432436,1
報告順序と知覚メタ認知: 1.0,experiment1,204_TI,1,booth 9,2,6,3,perception,decision_then_confidence,MR_TC,randomised,constrained,0.76,2.32,2.5,1.58044889600947,0.193004433517183,1.43976560055085,0.195482287567387,0.0245144555631256,0.0174497064688359,-1.38034903637623,1
報告順序と知覚メタ認知: 1.0,experiment1,204_TI,1,booth 9,3,9,3,perception,confidence_then_decision,MR_TU,randomised,unconstrained,0.75,1.8,2,1.42591553699924,0.147789587582814,1.43877813406615,0.360930273781881,0.153322883620648,0.109495835875798,-1.24693934913279,1
報告順序と知覚メタ認知: 1.0,experiment1,204_TI,1,booth 9,1,2,2,perception,decision_and_confidence,MR_TU,randomised,unconstrained,0.66,2.07,2,1.47741849899758,0.151314545170364,0.979885620303486,0.590376530663213,0.544728809156448,0.57299258154652,-0.405944596921886,1
報告順序と知覚メタ認知: 1.0,experiment1,204_TI,1,booth 9,2,4,1,perception,decision_then_confidence,MR_TU,randomised,unconstrained,0.6,2.18,2,1.86130690401653,0.257014748168049,0.517852382579242,0.208772607824887,0.417211323103338,0.822867431470495,-0.0898099869487148,1
