"Subj_idx","Stimulus","Response","Confidence","RT_dec","RT_conf","Coherence","Condition","Training","Dataset","Correct","Correct_label","Difficulty"
"139",1,0,5,1.18175000000373,1.91193499999633,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",0,0,6,1.30779500000086,0.9094199999962,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",0,0,5,0.520199999999255,0.729914999996312,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",0,0,4,0.384409999998752,1.4532499999986,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",0,0,4,0.920799999999814,0.836874999993946,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",1,0,5,0.47071000000136,1.01045500000333,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",0,1,1,0.501629999998957,0.772844999999274,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",1,1,1,0.985184999997728,1.0219700000016,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",1,0,5,0.597045000002254,0.609259999997448,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",1,0,4,0.86832500000298,1.77984499999741,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",0,0,4,0.457000000001863,1.14352999999374,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",0,0,4,0.524904999998398,0.678720000003465,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",1,0,4,0.704695000000298,1.03969499999937,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",1,0,5,0.586190000001807,0.949875000006054,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",1,0,5,0.639045000003651,0.905499999993481,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",0,0,4,0.683664999996778,0.773020000000484,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",1,1,4,0.667995000003837,0.808534999996424,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",0,0,4,0.782374999995343,0.912524999999441,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",0,0,5,0.601630000004545,0.810245000000577,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",0,0,5,0.567495000002906,0.80860999999987,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",1,1,6,0.527764999999199,0.665325000001583,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",0,1,6,0.55851000000257,0.634744999995921,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",1,0,5,0.556700000000652,0.779544999997597,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",1,0,6,0.458630000001285,0.885950000003446,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",1,0,5,0.607749999995343,0.688384999994189,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",0,1,5,0.451199999995995,0.689109999999404,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",1,0,5,0.477324999999721,0.818064999999478,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",0,1,6,0.64138500000257,0.870469999994151,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",0,1,6,0.451965000000317,0.58697000000393,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",0,0,4,0.568469999998342,1.01839499999909,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",0,1,6,0.52278500000108,0.564760000001173,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",0,0,6,0.51131999999797,0.632194999998435,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",1,1,5,0.810134999999776,0.670960000002757,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",1,0,5,0.767305000001565,1.55828499999922,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",1,1,6,0.462175000000745,0.737979999998119,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",0,0,5,0.424394999994431,0.694855000001844,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",1,1,2,0.639904999996535,0.972890000004787,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",1,0,5,0.49923999999743,0.693769999998156,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",1,1,4,0.907905000000261,0.568314999996684,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",0,1,1,0.919504999998026,0.592660000002012,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",1,1,2,0.945500000001397,0.599560000002384,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",0,1,5,0.837254999998491,0.839619999998715,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",0,1,1,0.941684999997728,1.24668000000389,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",0,0,5,0.57733500000136,0.477049999994226,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",0,0,4,1.29219000000041,0.435969999998342,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",0,0,4,0.621679999996442,0.459370000003837,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",1,0,2,0.955374999997672,2.61801500000013,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",1,0,4,0.762424999993294,0.603320000001695,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",1,0,4,0.919034999998752,1.9456350000035,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",1,0,2,0.700644999996759,1.56410499999765,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",1,0,5,0.647279999997467,0.55361499999743,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",1,0,4,0.535485000000335,0.5031699999962,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",1,0,4,0.522514999996871,0.913814999999944,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",0,1,3,0.765200000001583,0.851254999993835,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",0,0,4,0.817835000001825,2.69251000000071,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",1,0,4,0.667034999998752,1.24442999999877,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",0,0,2,1.21942500000261,0.864705000000075,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",0,0,5,0.530924999999348,0.661960000005085,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",1,1,6,0.508249999998603,0.636315000003669,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",0,0,4,0.841939999998547,0.699860000000801,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"139",0,1,5,0.577505000001285,0.672599999998231,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"139",1,1,2,1.13760499999626,0.882964999997057,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.645110000041313,3.19192999997176,0.2,"accuracy",1,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,5,1.08315500000026,1.15263999998569,0.2,"accuracy",1,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,4,1.06202000001213,1.59706499997992,0.2,"accuracy",1,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.699280000000726,0.926774999999907,0.2,"accuracy",1,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,5,0.661375000025146,1.06027000001632,0.2,"accuracy",1,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.853055000014137,1.35386500001187,0.2,"accuracy",1,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,3,2.1733799999929,2.21830999996746,0.2,"accuracy",1,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,5,0.993514999980107,0.876830000022892,0.2,"accuracy",1,"Desender_2022_Exp1",1,"Correct",NA
"138",0,1,5,0.644634999975096,1.45986000000266,0.2,"accuracy",1,"Desender_2022_Exp1",0,"Incorrect",NA
"138",1,1,6,0.697870000032708,0.55176499998197,0.2,"accuracy",1,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.824439999996684,0.534395000024233,0.2,"accuracy",1,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,5,0.590910000028089,1.09421500004828,0.2,"accuracy",1,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,4,0.637504999991506,0.878069999977015,0.2,"accuracy",1,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.577805000008084,0.42035000002943,0.2,"accuracy",1,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.529559999995399,0.425859999959357,0.2,"accuracy",1,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.765705000027083,0.77103000000352,0.2,"accuracy",1,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,5,0.528435000043828,0.697924999985844,0.2,"accuracy",1,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.834590000042226,0.38185499998508,0.2,"accuracy",1,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,4,1.64150999998674,0.4208000000217,0.2,"accuracy",1,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,4,1.86842499999329,0.283244999998715,0.2,"accuracy",1,"Desender_2022_Exp1",1,"Correct",NA
"138",1,0,6,0.637790000007953,0.375530000019353,0.2,"accuracy",1,"Desender_2022_Exp1",0,"Incorrect",NA
"138",1,1,6,0.539525000029244,0.366825000033714,0.2,"accuracy",1,"Desender_2022_Exp1",1,"Correct",NA
"138",1,0,3,1.69660500000464,1.38624500000151,0.2,"accuracy",1,"Desender_2022_Exp1",0,"Incorrect",NA
"138",0,1,3,2.24551999999676,0.741725000028964,0.2,"accuracy",1,"Desender_2022_Exp1",0,"Incorrect",NA
"138",1,1,5,1.04505999997491,1.1640849999967,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,5,0.734140000015032,0.486179999948945,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,4,1.08672000002116,0.491524999961257,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,4,1.57082500000251,0.352674999972805,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,5,1.32324499997776,0.878384999989066,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.8760749999783,0.321790000016335,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.892449999984819,0.358880000014324,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.558149999997113,0.535615000000689,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.519094999996014,0.389729999995325,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,5,2.0888949999935,0.334400000050664,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,3,1.41796499997145,0.461414999968838,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.699844999995548,0.393429999996442,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,3,0.538944999978412,0.987829999998212,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,3,1.73893500003032,0.352934999973513,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,4,1.76898500003153,0.338524999970105,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,4,0.797339999990072,0.801265000016429,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,4,0.929125000024214,0.381515000015497,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,4,0.518685000017285,0.397785000037402,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,5,0.933149999997113,0.337150000035763,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,2,0.488729999982752,2.19183500000509,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,4,0.721974999993108,0.720150000008289,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,5,0.84464999998454,0.409169999998994,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,5,0.886115000001155,0.46127000002889,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,5,0.759004999999888,0.359539999975823,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,5,0.777854999992996,0.393704999994952,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,5,0.575459999963641,0.440004999982193,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,3,2.07797499996377,0.643600000010338,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,5,0.901004999992438,0.248224999988452,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,5,0.957705000007991,0.522009999956936,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.593249999976251,0.282094999973197,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.854270000010729,0.334504999977071,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.718074999982491,0.370269999955781,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,3,1.86673999996856,0.356325000000652,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,4,0.961334999999963,0.210175000014715,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,3,2.1708449999569,0.383524999953806,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,5,0.645254999981262,0.801760000002105,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,4,1.54851500003133,0.742135000007693,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,4,1.97791999997571,0.257689999998547,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,5,0.756309999967925,0.305040000006557,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,5,0.65074499999173,0.329564999963623,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,5,0.823544999992009,0.238584999984596,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,3,0.569139999977779,0.287185000022873,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,5,0.861935000051744,0.337425000034273,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,3,0.570684999984223,0.253085000033025,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,5,2.25928500003647,0.289445000002161,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,4,1.57232499995735,0.32802499999525,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,1.15258499997435,0.340250000008382,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.800325000018347,0.262524999969173,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,5,1.06720499997027,0.26091999997152,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,5,1.17248000000836,0.321055000007618,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,1.15431499999249,0.419964999950025,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,5,1.0346300000092,0.325015000009444,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.975540000014007,0.333670000021812,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,5,0.949579999956768,0.390635000017937,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,5,1.06030000001192,0.349685000022873,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,5,0.524299999990035,0.251604999997653,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.799695000052452,0.320275000005495,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.643034999957308,0.311915000027511,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.480690000054892,0.328029999975115,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.683159999956843,0.31005000002915,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,3,0.817724999971688,1.91657000000123,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.381300000008196,0.659150000021327,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.42558999999892,0.32117000001017,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,4,0.393319999973755,0.873910000023898,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.45247499999823,0.338490000052843,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.87681500002509,0.45666500000516,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.48572499997681,0.329529999988154,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.53902999998536,0.290184999990743,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,1,5,0.535700000007637,0.61116500000935,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"138",1,1,4,0.785205000021961,0.225464999966789,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,4,0.459785000013653,0.211435000004712,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,4,0.534770000027493,0.255349999992177,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,0,5,1.14282999996794,0.350559999991674,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"138",0,0,6,0.416265000007115,0.255995000014082,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.52644499996677,0.883474999980535,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,3,0.415014999976847,1.47542000003159,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,4,0.91709499998251,0.464080000005197,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.533374999999069,1.16067000001203,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.39732000004733,0.955584999988787,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.489345000009052,0.504309999989346,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,4,0.408730000024661,1.4626500000013,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.336974999983795,0.490539999969769,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.400315000035334,0.452990000019781,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.457385000016075,0.341264999995474,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.404205000028014,0.406064999988303,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,4,0.3808700000518,1.08049999998184,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.63267000002088,0.303634999960195,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.471259999962058,0.539259999990463,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.361314999987371,0.379115000017919,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.322765000048093,0.365379999973811,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.410280000010971,0.385239999974146,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.542070000024978,0.273834999999963,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,1.10232000000542,0.22742000001017,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,5,1.57390499999747,0.371325000014622,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,4,1.37213500001235,0.401009999972302,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,4,0.489509999984875,0.328595000028145,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.483029999944847,0.331194999977015,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.457404999993742,0.321800000034273,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.603624999988824,0.278700000024401,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.642830000026152,0.246539999963716,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.606904999993276,0.625569999974687,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.383289999968838,0.316265000030398,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.576100000005681,0.275974999996834,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.470610000018496,0.267664999992121,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.417920000036247,0.272059999988414,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.417299999971874,0.320520000008401,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.551045000029262,0.272539999976289,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,4,1.91083000000799,0.198364999960177,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.422894999966957,0.335465000011027,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.436850000056438,0.342029999999795,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.520630000042729,0.238370000035502,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,1,1,0.543829999980517,1.34682999999495,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"138",1,1,4,0.727865000022575,0.794430000009015,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.38257999997586,0.397950000013225,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,4,0.3456400000141,0.782419999944977,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.615334999980405,0.300050000019837,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.45673999999417,0.388399999996182,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,0,6,0.550684999965597,0.251619999995455,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"138",0,0,4,1.21795999997994,0.237919999985024,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.449564999958966,0.401260000013281,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,4,1.22375500004273,0.768884999968577,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.434705000021495,0.469515000004321,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,4,0.452349999977741,0.745955000049435,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,5,0.463155000004917,0.962330000009388,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,4,1.68826500000432,0.378469999996014,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.756510000035632,0.330695000011474,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.387600000016391,0.779964999994263,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,0,6,0.390935000032187,0.389789999986533,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"138",0,0,4,1.24103499995545,0.987124999985099,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,4,2.29486000002362,0.460350000008475,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,5,0.500769999984186,0.729660000011791,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.734830000030342,0.396420000004582,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.946305000048596,0.30156499997247,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.640019999991637,0.302619999973103,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.487495000008494,0.34653999999864,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.663969999994151,0.30599500000244,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,6,0.459695000026841,0.360809999983758,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.489350000047125,0.310109999962151,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.978240000025835,0.279734999989159,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",0,0,6,0.543929999985266,0.312534999975469,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,3,3.71793500002241,0.506279999972321,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,1,3,0.840565000020433,0.318934999988414,0.2,"accuracy",0,"Desender_2022_Exp1",1,"Correct",NA
"138",1,0,4,2.04382500000065,0.269484999997076,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
"138",1,0,4,1.36302499996964,0.415310000011232,0.2,"accuracy",0,"Desender_2022_Exp1",0,"Incorrect",NA
