subject_id,Age,Sex,Group,Condition,Stimulus,Response,Accuracy,RT_dec,confidence,conf_rt,type3,type3_rt,attention
24,53,Male,2,0,0,0,1,483,1,940,1,588,1
24,53,Male,2,0,1,1,1,451,1,612,2,732,1
24,53,Male,2,0,1,1,1,565,2,917,1,1339,1
24,53,Male,2,0,1,0,0,550,2,572,2,524,1
24,53,Male,2,0,0,0,1,848,1,820,1,1068,1
24,53,Male,2,0,1,1,1,427,1,562,1,534,1
24,53,Male,2,0,0,0,1,647,2,562,2,864,1
24,53,Male,2,0,0,0,1,749,2,428,2,803,1
24,53,Male,2,0,1,1,1,479,1,621,1,811,1
24,53,Male,2,0,1,1,1,431,1,628,2,668,1
24,53,Male,2,0,0,0,1,878,1,557,2,516,1
24,53,Male,2,0,1,1,1,445,1,812,1,380,1
24,53,Male,2,0,0,0,1,758,2,885,1,1412,1
24,53,Male,2,0,1,0,0,583,1,644,1,724,1
24,53,Male,2,0,0,0,1,387,1,444,1,1260,1
24,53,Male,2,0,0,0,1,342,2,429,2,796,1
24,53,Male,2,0,0,0,1,664,2,572,2,500,1
24,53,Male,2,0,1,1,1,262,1,500,1,355,1
24,53,Male,2,0,1,0,0,276,1,684,2,940,1
24,53,Male,2,0,0,0,1,353,2,508,2,572,1
24,53,Male,2,0,1,1,1,454,2,1005,1,1333,1
24,53,Male,2,0,0,1,0,442,2,357,2,986,1
24,53,Male,2,0,1,1,1,510,1,780,1,796,1
24,53,Male,2,0,0,0,1,1981,1,687,2,604,1
24,53,Male,2,0,1,1,1,562,1,932,2,749,1
24,53,Male,2,0,0,0,1,1968,1,1492,1,885,1
24,53,Male,2,0,0,0,1,423,2,947,2,1116,1
24,53,Male,2,0,1,1,1,618,1,748,2,693,1
24,53,Male,2,0,1,0,0,945,2,1084,1,772,1
24,53,Male,2,0,0,0,1,1032,2,459,1,700,1
24,53,Male,2,0,1,1,1,984,1,684,1,1092,1
24,53,Male,2,0,1,1,1,1230,2,468,1,1508,1
24,53,Male,2,0,0,0,1,578,2,635,2,725,1
24,53,Male,2,0,1,1,1,472,1,685,1,700,1
24,53,Male,2,0,1,1,1,843,2,1174,1,762,1
24,53,Male,2,0,0,0,1,448,2,853,2,588,1
24,53,Male,2,0,1,1,1,1307,1,676,2,604,1
24,53,Male,2,0,0,0,1,504,2,580,2,716,1
24,53,Male,2,0,1,1,1,620,2,636,1,1412,1
24,53,Male,2,0,0,0,1,698,2,461,2,668,1
24,53,Male,2,0,0,0,1,460,2,444,2,748,1
24,53,Male,2,0,1,1,1,545,2,508,1,1316,1
24,53,Male,2,0,1,0,0,540,1,717,1,876,1
24,53,Male,2,0,1,0,0,648,2,612,1,1618,1
24,53,Male,2,0,0,0,1,291,1,811,1,909,1
24,53,Male,2,0,1,1,1,410,1,861,1,1060,1
24,53,Male,2,0,1,1,1,795,2,484,2,516,1
24,53,Male,2,0,0,0,1,917,2,508,2,404,1
24,53,Male,2,0,1,1,1,616,2,597,2,940,1
24,53,Male,2,0,0,1,0,615,1,732,2,940,1
24,53,Male,2,0,0,0,1,492,2,836,1,683,1
24,53,Male,2,0,1,1,1,590,1,644,2,836,1
24,53,Male,2,0,0,1,0,576,1,709,1,484,1
24,53,Male,2,0,0,0,1,448,2,540,1,868,1
24,53,Male,2,0,1,1,1,563,2,517,2,581,1
24,53,Male,2,0,0,0,1,377,2,420,2,891,1
24,53,Male,2,0,0,0,1,599,2,1220,1,1148,1
24,53,Male,2,0,0,0,1,452,2,685,2,659,1
24,53,Male,2,0,0,0,1,499,2,660,1,1036,1
24,53,Male,2,0,0,1,0,548,1,522,2,1407,1
24,53,Male,2,0,1,1,1,678,1,1476,1,1044,1
24,53,Male,2,0,0,0,1,728,2,684,1,716,1
24,53,Male,2,0,0,0,1,406,1,604,1,828,1
24,53,Male,2,0,1,1,1,836,1,740,1,1036,1
24,53,Male,2,0,0,0,1,471,2,548,2,787,1
24,53,Male,2,0,0,0,1,439,2,412,1,1291,1
24,53,Male,2,0,0,0,1,369,2,436,2,1429,1
24,53,Male,2,0,0,0,1,470,2,452,2,868,1
24,53,Male,2,0,1,1,1,390,2,541,1,1500,1
24,53,Male,2,0,0,0,1,571,1,588,2,940,1
24,53,Male,2,0,1,0,0,1290,1,413,1,844,1
24,53,Male,2,0,0,0,1,538,1,845,1,932,1
24,53,Male,2,0,1,1,1,440,2,724,1,986,1
24,53,Male,2,0,0,0,1,721,1,652,1,732,1
24,53,Male,2,0,0,0,1,869,1,821,1,804,1
24,53,Male,2,0,1,1,1,407,2,580,1,893,1
24,53,Male,2,0,0,0,1,1304,1,700,1,1108,1
24,53,Male,2,0,1,0,0,873,1,758,2,644,1
24,53,Male,2,0,1,1,1,624,1,628,2,597,1
24,53,Male,2,0,1,1,1,782,1,1436,1,557,1
24,53,Male,2,0,0,0,1,1158,1,575,1,677,1
24,53,Male,2,0,0,0,1,726,2,1124,1,1396,1
24,53,Male,2,0,0,0,1,689,1,980,1,805,1
24,53,Male,2,0,1,1,1,1575,1,843,1,443,1
24,53,Male,2,0,1,1,1,415,2,805,1,645,1
24,53,Male,2,0,1,0,0,1637,1,677,2,1717,1
24,53,Male,2,0,0,0,1,995,2,932,1,516,1
24,53,Male,2,0,1,1,1,914,1,828,1,947,1
24,53,Male,2,0,1,1,1,724,1,1380,1,491,1
24,53,Male,2,0,0,0,1,604,2,490,1,1671,1
24,53,Male,2,0,1,1,1,680,1,852,1,828,1
24,53,Male,2,0,1,1,1,604,1,763,2,877,1
24,53,Male,2,0,1,1,1,524,1,734,1,394,1
24,53,Male,2,0,1,0,0,1195,1,739,1,509,1
24,53,Male,2,0,1,1,1,692,1,1124,2,1269,1
24,53,Male,2,0,1,1,1,541,1,524,1,396,1
24,53,Male,2,0,1,1,1,814,1,508,1,428,1
24,53,Male,2,0,0,0,1,552,2,756,1,708,1
24,53,Male,2,0,0,1,0,895,1,1092,1,764,1
24,53,Male,2,0,0,0,1,477,1,644,1,844,1
24,53,Male,2,0,0,0,1,776,2,740,1,812,1
24,53,Male,2,0,1,1,1,406,2,644,1,756,1
24,53,Male,2,0,0,0,1,346,2,1139,1,964,1
24,53,Male,2,0,0,0,1,960,2,396,1,627,1
24,53,Male,2,0,1,1,1,511,2,731,1,716,1
24,53,Male,2,0,0,1,0,675,1,588,2,508,1
24,53,Male,2,0,1,1,1,421,2,595,1,692,1
24,53,Male,2,0,1,1,1,579,2,499,1,748,1
24,53,Male,2,0,0,0,1,420,2,645,2,830,1
24,53,Male,2,0,0,0,1,598,2,540,2,404,1
24,53,Male,2,0,1,1,1,574,1,797,1,620,1
24,53,Male,2,0,1,1,1,546,1,637,2,499,1
24,53,Male,2,0,1,0,0,658,1,485,1,668,1
24,53,Male,2,0,0,0,1,931,1,764,1,397,1
24,53,Male,2,0,0,0,1,818,1,644,2,795,1
24,53,Male,2,0,0,0,1,912,1,482,2,841,1
24,53,Male,2,0,0,1,0,547,2,1324,1,452,1
24,53,Male,2,0,1,1,1,1104,2,716,1,796,1
24,53,Male,2,0,1,1,1,662,1,564,2,564,1
24,53,Male,2,0,1,1,1,654,1,788,1,628,1
24,53,Male,2,0,1,0,0,639,1,1133,1,500,1
24,53,Male,2,0,1,0,0,931,1,468,2,508,1
24,53,Male,2,0,1,1,1,729,1,508,2,468,1
24,53,Male,2,0,0,0,1,582,2,884,1,852,1
24,53,Male,2,0,1,0,0,553,2,548,1,708,1
24,53,Male,2,0,1,0,0,867,1,748,2,580,1
24,53,Male,2,0,0,0,1,598,2,659,2,1195,1
24,53,Male,2,0,0,0,1,1257,2,596,2,484,1
24,53,Male,2,0,1,1,1,518,2,653,1,404,1
24,53,Male,2,0,1,1,1,604,2,460,1,1268,1
24,53,Male,2,0,1,1,1,787,1,727,1,964,1
24,53,Male,2,0,1,1,1,1530,1,2420,1,1237,1
24,53,Male,2,0,1,1,1,494,1,812,1,483,1
24,53,Male,2,0,0,0,1,462,2,893,1,452,1
24,53,Male,2,0,1,1,1,564,2,676,1,1468,1
24,53,Male,2,0,1,0,0,770,1,492,2,867,1
24,53,Male,2,0,0,0,1,569,2,549,2,740,1
24,53,Male,2,0,0,0,1,1040,2,580,2,876,1
24,53,Male,2,0,1,1,1,657,1,717,1,1276,1
24,53,Male,2,0,1,1,1,526,1,725,2,452,1
24,53,Male,2,0,0,0,1,482,2,565,2,1060,1
24,53,Male,2,0,1,1,1,409,1,820,2,628,1
24,53,Male,2,0,1,1,1,948,2,556,1,1524,1
24,53,Male,2,0,0,0,1,759,1,780,2,461,1
24,53,Male,2,0,0,0,1,602,1,916,2,564,1
24,53,Male,2,0,1,1,1,486,1,675,1,788,1
24,53,Male,2,0,1,1,1,398,2,756,1,828,1
24,53,Male,2,0,1,0,0,954,1,835,1,797,1
24,53,Male,2,0,1,0,0,2522,1,900,1,2348,1
24,53,Male,2,0,1,1,1,443,2,692,1,508,1
24,53,Male,2,0,1,1,1,979,2,596,2,1707,1
24,53,Male,2,0,0,0,1,693,1,588,2,940,1
24,53,Male,2,0,0,0,1,1141,1,547,1,652,1
24,53,Male,2,0,0,1,0,838,1,1188,2,996,1
24,53,Male,2,0,0,0,1,686,2,1702,1,804,1
24,53,Male,2,0,0,0,1,594,2,973,1,909,1
24,53,Male,2,0,1,0,0,671,1,564,1,996,1
24,53,Male,2,0,1,1,1,811,1,692,2,596,1
24,53,Male,2,0,1,1,1,1764,2,692,1,885,1
24,53,Male,2,0,1,0,0,912,1,605,2,788,1
24,53,Male,2,0,0,0,1,698,1,756,1,981,1
24,53,Male,2,0,1,1,1,911,1,763,2,484,1
24,53,Male,2,0,0,0,1,539,2,2516,1,2085,1
24,53,Male,2,0,0,0,1,726,2,555,2,683,1
24,53,Male,2,0,1,1,1,759,1,924,2,1660,1
24,53,Male,2,0,0,0,1,463,2,1093,1,467,1
24,53,Male,2,0,0,0,1,1304,1,668,1,668,1
24,53,Male,2,0,1,1,1,631,1,643,2,603,1
24,53,Male,2,0,1,1,1,416,1,571,1,540,1
24,53,Male,2,0,0,0,1,472,1,612,2,532,1
24,53,Male,2,0,1,1,1,1057,1,896,1,548,1
24,53,Male,2,0,1,1,1,1124,1,1021,2,659,1
24,53,Male,2,0,1,0,0,933,1,501,2,828,1
24,53,Male,2,0,0,1,0,691,1,548,1,1012,1
24,53,Male,2,0,0,0,1,487,2,604,1,652,1
24,53,Male,2,0,1,0,0,1504,1,748,1,868,1
24,53,Male,2,0,1,1,1,697,1,828,2,820,1
24,53,Male,2,0,0,0,1,1167,1,452,2,684,1
24,53,Male,2,0,1,1,1,378,1,676,1,643,1
24,53,Male,2,0,1,1,1,565,1,635,1,412,1
24,53,Male,2,0,1,0,0,1608,1,412,2,676,1
24,53,Male,2,0,0,0,1,584,2,781,1,779,1
24,53,Male,2,0,1,0,0,1247,1,500,1,916,1
24,53,Male,2,0,0,0,1,868,2,3348,1,1140,1
24,53,Male,2,0,1,1,1,835,1,1156,2,564,1
24,53,Male,2,0,0,1,0,1086,1,876,1,662,1
24,53,Male,2,0,1,1,1,785,1,1556,2,435,1
24,53,Male,2,0,0,1,0,1261,2,660,1,2252,1
24,53,Male,2,0,0,0,1,909,1,492,2,484,1
24,53,Male,2,0,0,0,1,812,1,549,1,909,1
24,53,Male,2,0,0,0,1,708,1,628,2,564,1
24,53,Male,2,0,0,0,1,673,2,844,1,380,1
24,53,Male,2,0,0,0,1,725,2,1125,1,380,1
24,53,Male,2,0,0,0,1,662,1,532,1,924,1
24,53,Male,2,0,1,1,1,723,1,652,2,468,1
24,53,Male,2,0,1,1,1,797,1,892,1,628,1
24,53,Male,2,0,0,0,1,435,1,692,1,1020,1
24,53,Male,2,0,1,1,1,843,1,1020,2,604,1
24,53,Male,2,0,0,0,1,1415,1,1068,2,587,1
24,53,Male,2,0,0,0,1,513,1,1276,1,572,1
24,53,Male,2,0,1,1,1,575,1,1349,1,612,1
24,53,Male,2,0,0,0,1,1004,2,628,1,604,1
24,53,Male,2,0,1,1,1,665,1,660,1,876,1
24,53,Male,2,0,0,0,1,368,2,524,1,572,1
24,53,Male,2,0,0,0,1,1863,1,13076,2,955,1
24,53,Male,2,0,0,0,1,760,1,987,1,476,1
24,53,Male,2,0,1,1,1,336,2,1372,1,1340,1
24,53,Male,2,0,0,1,0,854,1,476,1,748,1
24,53,Male,2,0,1,1,1,848,1,850,1,824,1
24,53,Male,2,0,0,0,1,806,1,1084,1,898,1
24,53,Male,2,0,1,1,1,469,1,764,1,548,1
24,53,Male,2,0,1,1,1,672,1,812,2,364,1
24,53,Male,2,0,1,0,0,498,1,756,1,516,1
24,53,Male,2,0,1,1,1,954,1,1003,2,452,1
24,53,Male,2,0,1,0,0,802,1,564,2,540,1
24,53,Male,2,0,1,1,1,590,1,564,2,636,1
24,53,Male,2,0,0,0,1,977,1,467,1,564,1
24,53,Male,2,0,1,1,1,503,1,659,1,549,1
24,53,Male,2,0,1,0,0,769,1,468,1,628,1
24,53,Male,2,0,0,0,1,484,2,1405,1,636,1
24,53,Male,2,0,0,0,1,317,2,533,2,1540,1
24,53,Male,2,0,1,1,1,838,2,476,1,556,1
24,53,Male,2,0,1,0,0,1588,1,980,1,555,1
24,53,Male,2,0,0,0,1,495,1,804,1,404,1
24,53,Male,2,0,1,0,0,900,1,837,2,516,1
24,53,Male,2,0,1,1,1,1376,1,662,1,526,1
24,53,Male,2,0,1,1,1,668,1,656,1,548,1
24,53,Male,2,0,0,0,1,451,2,853,1,460,1
24,53,Male,2,0,0,0,1,534,1,605,1,507,1
24,53,Male,2,0,1,1,1,543,1,772,1,437,1
24,53,Male,2,0,0,0,1,489,1,549,2,1060,1
24,53,Male,2,0,1,1,1,479,1,596,1,436,1
24,53,Male,2,0,1,0,0,917,1,461,2,651,1
24,53,Male,2,0,1,1,1,651,1,547,1,436,1
24,53,Male,2,0,0,0,1,586,2,787,1,749,1
24,53,Male,2,0,1,0,0,586,1,669,2,436,1
24,53,Male,2,0,0,0,1,904,1,477,1,451,1
24,53,Male,2,0,0,0,1,200,1,556,1,452,1
24,53,Male,2,0,0,0,1,596,1,1444,2,547,1
24,53,Male,2,0,1,1,1,1002,1,532,1,476,1
24,53,Male,2,0,1,1,1,612,1,516,2,436,1
24,53,Male,2,0,0,0,1,413,1,1045,1,844,1
24,53,Male,2,0,1,1,1,554,1,773,1,699,1
24,53,Male,2,0,1,1,1,569,2,572,1,715,1
24,53,Male,2,0,1,1,1,622,2,491,1,559,1
24,53,Male,2,0,1,0,0,675,2,452,1,1204,1
24,53,Male,2,0,0,0,1,771,1,1315,1,739,1
24,53,Male,2,0,1,1,1,470,1,540,1,780,1
24,53,Male,2,0,1,1,1,418,1,588,1,476,1
24,53,Male,2,0,1,0,0,1309,1,396,2,492,1
24,53,Male,2,0,0,1,0,549,1,404,1,556,1
24,53,Male,2,0,0,0,1,254,2,796,1,620,1
24,53,Male,2,0,0,0,1,1504,1,812,2,876,1
24,53,Male,2,0,1,1,1,773,1,548,1,827,1
24,53,Male,2,0,1,0,0,1420,2,412,1,764,1
24,53,Male,2,0,0,0,1,755,1,588,1,573,1
24,53,Male,2,0,1,1,1,678,1,756,1,949,1
24,53,Male,2,0,1,1,1,603,1,588,2,452,1
24,53,Male,2,0,1,1,1,770,1,532,2,380,1
24,53,Male,2,0,1,1,1,821,1,1052,1,452,1
24,53,Male,2,0,0,0,1,1336,1,1387,1,824,1
24,53,Male,2,0,0,0,1,497,1,476,1,556,1
24,53,Male,2,0,1,1,1,553,1,861,1,476,1
24,53,Male,2,0,1,1,1,537,1,509,2,780,1
24,53,Male,2,0,1,1,1,592,1,579,1,596,1
24,53,Male,2,0,0,0,1,1351,1,411,2,371,1
24,53,Male,2,0,0,0,1,535,2,875,1,708,1
24,53,Male,2,0,1,1,1,763,2,571,1,684,1
24,53,Male,2,0,1,0,0,1220,1,460,2,524,1
24,53,Male,2,0,0,0,1,594,1,516,2,420,1
24,53,Male,2,0,0,1,0,516,1,532,1,972,1
24,53,Male,2,0,1,1,1,533,2,604,1,772,1
24,53,Male,2,0,0,0,1,404,2,597,1,531,1
24,53,Male,2,0,1,1,1,888,1,620,1,603,1
24,53,Male,2,0,0,0,1,467,1,620,1,1788,1
24,53,Male,2,0,0,0,1,416,1,764,1,372,1
24,53,Male,2,0,1,1,1,635,1,548,2,388,1
24,53,Male,2,0,0,0,1,504,1,716,1,396,1
24,53,Male,2,0,0,0,1,755,1,525,1,556,1
24,53,Male,2,0,0,0,1,1210,2,2452,2,756,1
24,53,Male,2,0,1,0,0,873,1,1260,1,1268,1
24,53,Male,2,0,0,0,1,1401,1,1196,1,396,1
24,53,Male,2,0,1,1,1,535,1,476,1,508,1
24,53,Male,2,0,1,1,1,881,1,628,2,836,1
24,53,Male,2,0,1,1,1,797,1,693,1,684,1
24,53,Male,2,0,1,1,1,956,1,596,1,636,1
24,53,Male,2,0,1,1,1,807,1,788,2,1052,1
24,53,Male,2,0,0,0,1,531,1,731,1,1068,1
24,53,Male,2,0,0,0,1,1838,1,375,2,546,1
24,53,Male,2,0,1,0,0,1270,1,589,1,1323,1
24,53,Male,2,0,0,0,1,223,1,869,1,668,1
24,53,Male,2,0,1,1,1,818,1,573,2,516,1
24,53,Male,2,0,0,0,1,589,1,524,2,396,1
24,53,Male,2,0,1,1,1,737,1,605,1,412,1
24,53,Male,2,0,1,1,1,738,1,540,2,564,1
24,53,Male,2,0,0,1,0,783,1,1824,2,492,1
24,53,Male,2,0,0,1,0,1306,1,613,2,860,1
24,53,Male,2,0,1,1,1,785,1,1780,2,572,1
24,53,Male,2,0,1,1,1,1604,1,1933,1,1059,1
24,53,Male,2,0,0,0,1,1624,1,684,2,4555,1
24,53,Male,2,0,1,1,1,538,1,628,1,436,1
24,53,Male,2,0,0,1,0,548,1,580,2,452,1
24,53,Male,2,0,0,0,1,518,1,541,1,812,1
24,53,Male,2,0,0,0,1,499,1,692,1,556,1
24,53,Male,2,0,0,0,1,371,1,860,1,869,1
24,53,Male,2,0,0,0,1,407,2,884,1,844,1
24,53,Male,2,0,1,1,1,2088,2,596,1,548,1
24,53,Male,2,0,0,0,1,1112,1,515,1,533,1
24,53,Male,2,0,0,0,1,690,1,613,1,499,1
24,53,Male,2,0,0,0,1,931,1,1268,1,532,1
24,53,Male,2,0,0,0,1,731,2,684,1,419,1
24,53,Male,2,0,1,0,0,1334,1,564,1,419,1
24,53,Male,2,0,0,0,1,1372,1,628,1,404,1
24,53,Male,2,0,0,0,1,740,1,548,1,578,1
24,53,Male,2,0,0,1,0,648,1,756,1,420,1
24,53,Male,2,0,0,0,1,1457,1,468,2,396,1
24,53,Male,2,0,1,1,1,516,1,436,1,716,1
24,53,Male,2,0,0,0,1,474,2,1317,1,683,1
24,53,Male,2,0,1,1,1,705,2,534,1,1044,1
24,53,Male,2,0,0,0,1,452,1,597,1,556,1
24,53,Male,2,0,1,1,1,254,1,1036,1,364,1
24,53,Male,2,0,1,1,1,462,1,556,1,740,1
24,53,Male,2,0,0,0,1,544,1,756,1,884,1
24,53,Male,2,0,0,0,1,472,1,452,1,516,1
24,53,Male,2,0,0,0,1,504,1,435,1,692,1
24,53,Male,2,0,1,1,1,357,1,738,2,471,1
24,53,Male,2,0,0,1,0,764,1,485,1,683,1
24,53,Male,2,0,0,0,1,465,2,552,1,420,1
24,53,Male,2,0,1,1,1,585,1,604,2,380,1
24,53,Male,2,0,1,1,1,483,2,516,1,748,1
24,53,Male,2,0,0,1,0,685,2,404,1,564,1
24,53,Male,2,0,1,1,1,910,1,452,1,524,1
24,53,Male,2,0,0,0,1,389,2,397,1,380,1
24,53,Male,2,0,0,0,1,442,2,411,1,469,1
24,53,Male,2,0,0,0,1,469,2,868,1,356,1
24,53,Male,2,0,0,0,1,838,1,397,1,476,1
24,53,Male,2,0,1,1,1,349,1,716,1,292,1
24,53,Male,2,0,1,0,0,568,1,396,2,428,1
24,53,Male,2,0,1,1,1,500,1,588,1,436,1
24,53,Male,2,0,1,1,1,581,1,485,1,508,1
24,53,Male,2,0,0,0,1,451,1,493,2,476,1
24,53,Male,2,0,0,0,1,516,1,420,1,1036,1
24,53,Male,2,0,1,1,1,489,1,492,2,412,1
24,53,Male,2,0,0,0,1,468,2,428,1,772,1
24,53,Male,2,0,0,0,1,770,1,812,1,709,1
24,53,Male,2,0,1,1,1,552,1,988,1,500,1
24,53,Male,2,0,0,0,1,437,1,460,1,948,1
24,53,Male,2,0,0,0,1,481,1,507,1,450,1
24,53,Male,2,0,0,0,1,665,1,450,2,422,1
24,53,Male,2,0,1,1,1,325,1,404,1,429,1
24,53,Male,2,0,1,1,1,508,2,560,1,347,1
24,53,Male,2,0,0,0,1,153,2,587,1,560,1
24,53,Male,2,0,0,0,1,421,2,412,1,523,1
24,53,Male,2,0,1,1,1,364,1,566,1,621,1
24,53,Male,2,0,1,1,1,328,1,436,1,394,1
24,53,Male,2,0,1,1,1,434,1,438,1,390,1
24,53,Male,2,0,0,0,1,434,1,398,2,334,1
24,53,Male,2,0,0,0,1,399,1,334,1,430,1
24,53,Male,2,0,0,0,1,468,2,526,1,365,1
24,53,Male,2,0,1,1,1,336,2,400,1,506,1
24,53,Male,2,0,0,0,1,134,2,453,1,564,1
24,53,Male,2,0,0,0,1,380,1,381,1,396,1
24,53,Male,2,0,0,0,1,15,1,404,1,396,1
24,53,Male,2,0,0,0,1,527,1,549,2,452,1
24,53,Male,2,0,0,0,1,343,1,292,1,348,1
24,53,Male,2,0,1,1,1,569,1,989,2,474,1
24,53,Male,2,0,1,0,0,580,1,374,2,478,1
24,53,Male,2,0,1,1,1,1166,1,379,1,418,1
24,53,Male,2,0,0,0,1,368,2,485,1,343,1
24,53,Male,2,0,1,1,1,374,2,404,1,404,1
24,53,Male,2,0,1,1,1,608,1,468,1,396,1
24,53,Male,2,0,0,0,1,486,1,365,1,410,1
24,53,Male,2,0,0,0,1,279,1,372,1,356,1
24,53,Male,2,0,1,1,1,308,1,365,1,317,1
24,53,Male,2,0,0,0,1,192,2,452,1,325,1
24,53,Male,2,0,0,0,1,922,2,332,1,388,1
24,53,Male,2,0,1,0,0,446,2,348,1,404,1
24,53,Male,2,0,0,0,1,572,1,357,1,427,1
24,53,Male,2,0,0,0,1,366,1,388,1,388,1
24,53,Male,2,0,1,1,1,193,1,572,2,340,1
24,53,Male,2,0,1,1,1,777,1,396,1,397,1
24,53,Male,2,0,0,0,1,165,2,596,1,284,1
24,53,Male,2,0,0,0,1,815,2,316,1,349,1
24,53,Male,2,0,0,0,1,727,1,469,1,508,1
24,53,Male,2,1,0,1,0,762,2,1491,-1,-1,1
24,53,Male,2,1,1,1,1,923,3,1523,-1,-1,1
24,53,Male,2,1,1,1,1,772,4,1115,-1,-1,1
24,53,Male,2,1,0,0,1,806,2,1243,-1,-1,1
24,53,Male,2,1,0,0,1,990,3,915,-1,-1,1
24,53,Male,2,1,0,1,0,669,4,1107,-1,-1,1
24,53,Male,2,1,0,0,1,662,2,1323,-1,-1,1
24,53,Male,2,1,0,0,1,662,3,811,-1,-1,1
24,53,Male,2,1,0,1,0,520,4,763,-1,-1,1
24,53,Male,2,1,1,1,1,628,3,1308,-1,-1,1
24,53,Male,2,1,1,1,1,2904,3,1380,-1,-1,1
24,53,Male,2,1,1,1,1,3630,3,1129,-1,-1,1
24,53,Male,2,1,1,1,1,538,4,663,-1,-1,1
24,53,Male,2,1,0,0,1,636,2,1180,-1,-1,1
24,53,Male,2,1,0,1,0,619,3,1132,-1,-1,1
24,53,Male,2,1,1,1,1,519,3,1293,-1,-1,1
24,53,Male,2,1,1,1,1,647,3,948,-1,-1,1
24,53,Male,2,1,0,0,1,442,3,796,-1,-1,1
24,53,Male,2,1,0,1,0,510,2,996,-1,-1,1
24,53,Male,2,1,0,1,0,851,3,981,-1,-1,1
24,53,Male,2,1,0,0,1,1409,2,1237,-1,-1,1
24,53,Male,2,1,0,1,0,609,2,978,-1,-1,1
24,53,Male,2,1,0,1,0,560,2,852,-1,-1,1
24,53,Male,2,1,1,1,1,3448,3,1108,-1,-1,1
24,53,Male,2,1,0,0,1,983,3,1308,-1,-1,1
24,53,Male,2,1,1,1,1,605,4,580,-1,-1,1
24,53,Male,2,1,0,0,1,436,4,853,-1,-1,1
24,53,Male,2,1,1,1,1,677,3,932,-1,-1,1
24,53,Male,2,1,0,0,1,810,2,1621,-1,-1,1
24,53,Male,2,1,1,1,1,460,3,1005,-1,-1,1
24,53,Male,2,1,1,0,0,2623,2,4492,-1,-1,1
24,53,Male,2,1,1,1,1,449,4,1117,-1,-1,1
24,53,Male,2,1,1,1,1,599,4,645,-1,-1,1
24,53,Male,2,1,1,1,1,424,2,735,-1,-1,1
24,53,Male,2,1,0,0,1,531,3,773,-1,-1,1
24,53,Male,2,1,0,0,1,571,3,1797,-1,-1,1
24,53,Male,2,1,1,1,1,514,3,1171,-1,-1,1
24,53,Male,2,1,1,1,1,416,4,717,-1,-1,1
24,53,Male,2,1,1,1,1,421,3,1188,-1,-1,1
24,53,Male,2,1,0,0,1,519,2,1621,-1,-1,1
24,53,Male,2,1,1,1,1,1687,3,1636,-1,-1,1
24,53,Male,2,1,1,1,1,695,2,1667,-1,-1,1
24,53,Male,2,1,1,1,1,673,3,988,-1,-1,1
24,53,Male,2,1,0,0,1,584,2,2364,-1,-1,1
24,53,Male,2,1,1,1,1,577,3,859,-1,-1,1
24,53,Male,2,1,0,0,1,489,4,669,-1,-1,1
24,53,Male,2,1,1,1,1,464,2,1332,-1,-1,1
24,53,Male,2,1,0,0,1,1498,3,736,-1,-1,1
24,53,Male,2,1,1,1,1,522,3,1054,-1,-1,1
24,53,Male,2,1,1,0,0,1004,3,893,-1,-1,1
24,53,Male,2,1,0,0,1,534,4,692,-1,-1,1
24,53,Male,2,1,1,1,1,424,4,932,-1,-1,1
24,53,Male,2,1,1,1,1,602,3,1148,-1,-1,1
24,53,Male,2,1,1,0,0,929,2,820,-1,-1,1
24,53,Male,2,1,0,0,1,554,4,756,-1,-1,1
24,53,Male,2,1,1,1,1,542,3,837,-1,-1,1
24,53,Male,2,1,0,0,1,517,4,620,-1,-1,1
24,53,Male,2,1,1,1,1,561,2,877,-1,-1,1
24,53,Male,2,1,0,0,1,394,4,788,-1,-1,1
24,53,Male,2,1,1,1,1,494,3,597,-1,-1,1
24,53,Male,2,1,1,1,1,462,4,548,-1,-1,1
24,53,Male,2,1,0,0,1,275,3,588,-1,-1,1
24,53,Male,2,1,0,0,1,312,4,508,-1,-1,1
24,53,Male,2,1,1,1,1,440,4,604,-1,-1,1
24,53,Male,2,1,0,0,1,417,4,611,-1,-1,1
24,53,Male,2,1,1,1,1,873,2,812,-1,-1,1
24,53,Male,2,1,0,0,1,533,3,660,-1,-1,1
24,53,Male,2,1,1,1,1,300,3,700,-1,-1,1
24,53,Male,2,1,1,0,0,594,4,596,-1,-1,1
24,53,Male,2,1,0,0,1,331,3,573,-1,-1,1
24,53,Male,2,1,0,0,1,472,4,620,-1,-1,1
24,53,Male,2,1,1,1,1,524,4,716,-1,-1,1
24,53,Male,2,1,0,0,1,529,2,1412,-1,-1,1
24,53,Male,2,1,1,1,1,506,3,733,-1,-1,1
24,53,Male,2,1,0,0,1,499,2,1604,-1,-1,1
24,53,Male,2,1,0,0,1,491,4,788,-1,-1,1
24,53,Male,2,1,1,1,1,196,4,588,-1,-1,1
24,53,Male,2,1,0,0,1,186,3,676,-1,-1,1
24,53,Male,2,1,0,0,1,265,4,532,-1,-1,1
24,53,Male,2,1,1,1,1,483,3,933,-1,-1,1
24,53,Male,2,1,1,1,1,150,3,812,-1,-1,1
24,53,Male,2,1,1,1,1,333,4,539,-1,-1,1
24,53,Male,2,1,1,0,0,845,2,1249,-1,-1,1
24,53,Male,2,1,0,0,1,187,4,580,-1,-1,1
