subject_id,Condition,Stimulus,Response,Accuracy,Confidence,stimAngle,RT_dec,RT_conf
18,1,1,1,1,2,1.500992897,0.50070109,0.817583887
18,1,0,0,1,3,-9.950492267,0.483951778,0.800761361
18,1,1,1,1,3,4.275719255,0.483982232,0.81911024
18,1,1,1,1,4,18.54166162,0.483967667,0.958460631
18,1,0,1,0,1,-0.661822247,0.972890278,1.28587361
18,1,0,0,1,1,-10.93681804,0.492580346,0.900254551
18,1,1,1,1,2,3.880714293,0.708202234,1.340124318
18,1,1,0,0,3,-6.214637287,0.498036169,1.202639769
18,1,0,1,0,1,-1.508561237,0.557794144,1.717621899
18,1,0,0,1,4,-12.55843541,0.627807177,1.468479338
18,1,1,1,1,2,6.715130886,3.869181443,6.900723058
18,1,0,1,0,1,4.450636984,0.877696775,2.254131723
18,1,1,1,1,1,11.71161765,0.670028217,1.110793047
18,1,1,1,1,1,10.70178069,0.533338542,0.850882467
18,1,1,0,0,1,-2.148553526,0.623497774,0.935170123
18,1,1,1,1,4,5.055976449,0.709645397,1.109319506
18,1,1,1,1,4,7.866587408,0.652492524,0.967614338
18,1,1,0,0,2,-4.044513703,0.633785614,1.529773929
18,1,0,0,1,2,-1.189428544,1.064423198,1.384836584
18,1,1,1,1,3,6.977179339,0.588217734,0.92406434
18,1,0,0,1,4,-10.12912318,0.683767779,1.001020628
18,1,1,0,0,4,-3.317770948,0.599237688,0.91769144
18,1,0,1,0,3,2.269047003,1.222001019,1.998046737
18,1,1,1,1,3,2.362013583,0.729148089,1.489230774
18,1,1,1,1,3,5.546920857,1.552845969,2.088405917
18,1,0,1,0,3,5.785630773,0.607591437,0.917610695
18,1,1,1,1,3,5.292235983,0.483972593,0.800942906
18,1,0,0,1,3,-7.12239507,0.635463155,1.130760046
18,1,1,1,1,3,6.911995597,0.913366592,1.234646669
18,1,0,0,1,3,-3.40132746,0.803797638,1.117932054
18,1,0,0,1,3,-7.297368663,0.48394389,0.800920183
18,2,0,1,0,3,30.49317341,1.023461714,2.240162988
18,2,1,1,1,1,8.642745582,0.58482858,0.901344769
18,2,1,0,0,1,-9.671311247,0.64035808,0.950928616
18,2,1,1,1,3,18.64329804,0.483988493,0.800864705
18,2,0,1,0,4,23.0765039,0.483987375,1.506297174
18,2,0,1,0,1,3.485415101,1.065718898,1.841360661
18,2,1,1,1,3,21.42275177,0.595310451,0.987205886
18,2,0,0,1,2,-5.305430759,0.759657853,1.079935095
18,2,1,1,1,1,4.345585891,0.711660992,1.040244263
18,2,0,1,0,3,8.476334122,0.490527309,0.800887005
18,2,1,1,1,1,3.694339291,0.483966619,0.800970868
18,2,0,0,1,3,-5.841459263,0.562244219,1.266206079
18,2,0,0,1,4,-16.67942721,0.507100345,0.874619432
18,2,1,0,0,2,-5.138718849,0.523652246,0.948216486
18,2,0,0,1,3,-12.03097768,0.483997534,0.922090744
18,2,0,0,1,4,-28.59022736,0.560720322,0.867586221
18,2,0,0,1,2,-2.725578366,0.690247493,1.146247315
18,2,1,1,1,2,9.04412911,0.59153837,0.900962926
18,2,0,1,0,1,-7.938123786,0.743233215,1.49536673
18,2,0,0,1,4,-47.65648164,0.855573204,1.167965761
18,2,1,0,0,1,-1.993976574,0.636012081,0.972088338
18,2,1,1,1,1,11.68636754,0.500787122,0.817530531
18,2,1,1,1,3,13.84554086,0.500735173,0.876963828
18,2,0,0,1,3,-3.974460831,0.757096666,1.285341575
18,2,0,0,1,3,-7.871101421,0.741238342,1.06104324
18,2,0,0,1,4,-36.05957759,0.838707582,1.414402597
18,2,1,1,1,4,13.3086967,0.505088267,0.88927797
18,2,0,0,1,3,-9.560426662,0.673146549,1.281158194
18,2,1,1,1,3,15.93341626,0.641362813,1.489970989
18,2,1,1,1,4,17.97751256,0.56109122,0.884251742
18,2,1,1,1,4,5.651444043,0.483979105,0.800956456
18,2,1,1,1,4,13.05525684,0.486358285,0.806327991
18,2,0,0,1,4,-13.23257813,0.489706587,0.826225495
18,2,0,0,1,4,-13.00408567,0.483986724,0.800807298
18,2,0,0,1,4,-14.08273425,0.484016214,0.800925812
18,2,1,0,0,4,-9.960676791,0.532074328,0.852677408
18,2,0,0,1,3,-2.995639219,0.686189415,1.07833935
18,2,0,1,0,4,15.03440371,0.598751275,1.526809193
18,2,0,0,1,4,-17.6135688,0.581192099,0.973377705
18,2,1,0,0,1,-1.827672643,0.890593799,1.882605603
18,2,1,1,1,4,20.21154329,0.585513515,0.905313334
18,2,1,1,1,3,7.910972736,0.993789806,1.329328695
18,2,0,1,0,4,20.54301779,0.483985807,0.800958486
18,2,0,0,1,4,-37.81895113,0.539854466,1.283409627
18,2,0,0,1,4,-25.80734354,0.483980404,0.955797688
18,2,0,0,1,4,-20.94673746,0.569471875,0.969797215
18,2,0,1,0,4,31.97566733,0.558406095,0.878873585
18,2,0,1,0,2,0.569017799,0.766659917,1.830894204
18,2,0,0,1,3,-15.18777326,0.488472748,1.104564548
18,2,0,0,1,3,-6.660074372,0.944272982,1.415797365
18,1,0,0,1,2,-4.294025218,0.68218083,1.370633015
18,1,1,1,1,3,8.267074229,0.711232862,1.167074125
18,1,0,0,1,1,-2.290230757,0.691865394,1.316182838
18,1,0,1,0,1,2.507777002,0.690693809,1.17064595
18,1,1,1,1,3,6.614046602,0.483983416,0.800931861
18,1,1,1,1,1,1.012376614,0.643532608,1.227458541
18,1,1,1,1,1,1.717862519,0.589580555,0.901059643
18,1,1,1,1,2,3.167643112,0.483963824,0.957362884
18,1,1,0,0,3,-2.396458198,0.499484497,0.907224811
18,1,1,1,1,4,0.968328263,0.938801555,1.354920424
18,1,1,1,1,4,1.863220575,0.488423964,0.839959258
18,1,1,0,0,2,-3.739585027,0.707118007,1.235167993
18,1,1,1,1,3,8.02522754,0.836774494,1.213354414
18,1,0,0,1,4,-9.190315699,1.039455736,1.423891304
18,1,1,0,0,4,-1.864212516,0.9702204,1.284794978
18,1,0,0,1,4,-9.417005172,0.690604021,1.001021964
18,1,1,1,1,2,8.792622867,0.686600095,1.001048022
18,1,0,0,1,3,-6.482362463,0.698146983,1.097915994
18,1,0,0,1,3,-12.75463594,0.513316272,0.834293938
18,1,1,1,1,3,7.279197598,0.604348515,0.9645637
18,1,1,1,1,4,11.05119971,0.69757449,1.017835719
18,1,1,1,1,4,6.433633213,0.532699267,0.850923126
18,1,0,0,1,2,-1.568010267,0.526467628,1.606368349
18,1,0,0,1,3,-7.557203561,0.809091739,1.11780531
18,1,1,0,0,1,-2.113503349,0.759998626,1.400359175
18,1,1,1,1,4,9.777690503,0.547483195,0.86755769
18,1,1,1,1,4,9.304526119,0.524448747,0.834185654
18,1,0,0,1,3,-6.048150068,0.68705225,1.351683093
18,1,1,1,1,4,7.236947497,0.564677651,0.884382421
18,1,1,1,1,4,3.702797115,0.589003864,0.989663876
18,1,1,0,0,1,0.159233578,0.483993476,2.745793834
18,1,1,0,0,1,-2.592182608,0.629981196,0.974226198
18,1,1,1,1,3,4.121197806,0.667333392,1.139701222
18,1,0,0,1,4,-13.31334974,0.577115242,0.985865832
18,1,1,0,0,3,-7.038308412,0.613650012,1.038107051
18,1,0,1,0,4,9.693994085,0.527932611,0.928250353
18,1,1,1,1,2,1.968107856,1.071819219,1.727157056
18,1,0,1,0,4,13.37345651,0.669384114,1.397450769
18,1,0,0,1,2,-3.859901694,0.544466899,1.184509589
18,1,1,1,1,3,3.439658966,0.604192203,0.917643378
18,1,1,1,1,3,7.939242462,0.483994565,0.81157673
18,1,1,1,1,1,1.328682008,0.718865684,1.510845936
18,1,1,0,0,1,-0.730229441,1.549394199,2.037365057
18,1,1,1,1,4,10.99177184,0.59870511,0.917751737
18,1,0,0,1,3,-7.620704679,0.917751117,1.349894657
18,1,0,1,0,2,2.445250752,1.099171647,1.498897007
18,1,0,0,1,2,-5.463807866,0.722231035,1.042468524
18,1,0,1,0,2,2.061084801,0.628420141,0.950986958
18,1,1,1,1,3,7.48738983,0.602701033,1.186870574
18,1,1,0,0,2,-2.579404305,0.959162381,1.615107827
18,2,0,1,0,1,2.393899807,1.144850383,1.744714234
18,2,0,1,0,3,11.39127144,0.629837054,1.014637107
18,2,1,0,0,1,-11.73643138,0.52114912,0.834253509
18,2,0,0,1,1,-0.681952708,1.203733207,1.518278666
18,2,0,0,1,1,-7.862159104,0.594613927,0.917712412
18,2,0,0,1,3,-29.29744036,0.483953277,0.977822509
18,2,0,0,1,3,-12.15177973,0.582015548,0.900967008
18,2,1,1,1,2,4.312165654,0.638156786,0.951128997
18,2,0,0,1,4,-26.70434674,0.595736895,1.283887997
18,2,1,0,0,4,-27.97582949,0.587538031,0.947704154
18,2,0,0,1,3,-23.57077064,0.737268128,1.10563337
18,2,1,1,1,2,7.099582902,0.568716035,1.049094083
18,2,0,0,1,4,-38.22281798,0.89078423,1.201222625
18,2,1,1,1,4,29.93539057,0.558456356,0.886568087
18,2,0,0,1,4,-18.00780073,0.591085392,1.022789576
18,2,1,0,0,4,-29.95064667,0.562032773,0.884286652
18,2,0,0,1,2,-5.203603077,0.666465004,1.002787952
18,2,0,1,0,3,19.57705663,0.597937832,0.917694266
18,2,1,1,1,3,8.15403855,0.597306738,0.941759724
18,2,1,1,1,3,10.11565339,0.682848327,1.035483956
18,2,1,1,1,3,6.716197462,0.565382016,0.884191796
18,2,1,1,1,3,10.32437145,0.500759842,0.838023958
18,2,1,1,1,3,23.07901959,0.483946148,0.800756957
18,2,0,0,1,2,-3.918700467,0.572118024,0.94855907
18,2,1,1,1,4,20.7953176,0.570415808,0.938042466
18,2,0,1,0,2,1.944621949,0.872764105,1.424746765
18,2,1,1,1,3,9.573842571,0.58759379,0.901460185
18,2,1,1,1,3,12.24187389,0.523057315,0.83430946
18,2,0,0,1,4,-24.891256,0.483881218,0.800859624
18,2,0,0,1,4,-24.19357376,0.483969565,0.800844072
18,2,1,1,1,3,6.964964715,0.485586611,1.037620878
18,2,0,1,0,2,-0.821785033,1.08006968,1.46425514
18,2,1,0,0,4,-8.904758873,0.53704933,1.184884838
18,2,0,1,0,4,7.417998389,0.676789534,0.984392563
18,2,0,0,1,1,-5.228327657,0.521648515,0.83425633
18,2,1,1,1,4,56.36959145,0.483930037,0.83587044
18,2,1,1,1,4,14.59942478,0.542400666,0.850858532
18,2,0,0,1,4,-30.72351544,0.483977125,0.808799575
18,2,1,1,1,4,14.1085169,0.483993888,1.235531942
18,2,1,1,1,4,16.19106621,0.629861115,0.950964521
18,2,0,0,1,4,-16.39414057,0.548029956,0.867588914
18,2,1,1,1,4,11.42859687,0.492413792,0.800773538
18,2,0,0,1,4,-17.96085206,0.656663766,0.967711722
18,2,0,0,1,4,-6.826125266,0.485464458,0.845532449
18,2,1,1,1,4,14.74996965,0.483984645,0.800962295
18,2,1,1,1,4,28.63986747,0.483992085,0.800893809
18,2,1,1,1,4,21.08185641,0.483977861,1.19207236
18,2,0,0,1,4,-54.79599459,0.507802924,0.817508544
18,2,1,1,1,4,12.33773816,0.483929335,1.062903484
18,2,1,1,1,4,22.06966714,0.484012173,0.816596214
18,1,0,1,0,1,-2.448734955,1.643162678,1.98724315
18,1,1,1,1,3,7.550628974,0.565841466,1.4301666
18,1,1,1,1,3,7.04872944,0.483948164,0.800689339
18,1,0,1,0,4,5.435671956,0.484042485,0.867758673
18,1,0,1,0,2,4.989015198,0.483962867,0.885090302
18,1,0,1,0,1,3.351381999,0.509902104,0.817532569
18,1,0,0,1,3,-12.32728615,0.505063843,1.424937927
18,1,1,0,0,1,-3.542376067,0.547703728,0.95580802
18,1,1,1,1,3,6.511416135,0.545082326,1.017892627
18,1,0,0,1,3,-8.249220083,0.64414791,1.052641466
18,1,1,0,0,2,-1.240353819,0.861850478,1.222440906
18,1,1,1,1,2,6.520762448,0.483955071,0.952799162
18,1,1,1,1,3,2.520293137,0.483995093,0.800990785
18,1,1,1,1,4,8.782803316,0.483950845,0.80082789
18,1,0,0,1,3,-10.44629916,0.550728248,1.831157547
18,1,0,1,0,1,0.477062632,1.232631887,1.551752514
18,1,1,0,0,1,-7.403843959,0.483982206,0.82958076
18,1,0,0,1,1,-11.05599012,1.704271944,2.018957634
18,1,0,0,1,1,-0.63731147,0.625937844,1.058033297
18,1,1,1,1,3,1.557815497,0.795920391,1.195915254
18,1,0,0,1,2,-9.182044473,0.527307329,0.927249676
18,1,0,0,1,3,-4.155228317,0.638447955,0.950982855
18,1,0,0,1,4,-5.895215246,0.500241645,0.817453738
18,1,0,0,1,4,-7.77808966,0.483997592,0.814972177
18,1,1,1,1,4,3.891606495,0.484033558,0.800924972
18,1,1,0,0,4,-6.537980348,0.483993779,0.800792225
18,1,0,0,1,1,-0.518948026,0.690745474,1.298947008
18,1,0,0,1,1,-14.55050641,0.483984189,0.800832454
18,1,1,1,1,4,5.573938229,0.686183267,1.14142671
18,1,0,1,0,1,-0.339174604,1.515796825,2.003996323
18,1,1,1,1,3,6.949155658,0.49502512,0.855145776
18,1,1,0,0,1,-1.751641106,1.280698754,1.640306376
18,1,1,1,1,3,6.481071313,0.483880083,0.841966232
18,1,0,0,1,4,-8.835246178,0.493348324,0.800797654
18,1,0,1,0,3,2.998632515,0.520967211,0.897025361
18,1,1,1,1,1,-10.3385544,0.817169658,1.696860391
18,1,0,1,0,1,-0.691726353,1.255896392,1.568370705
18,1,0,1,0,1,-6.799937581,0.508505035,1.29194384
18,1,1,0,0,1,-2.240253775,0.772531819,1.092494676
18,1,1,1,1,2,3.311050338,1.212227518,1.535036122
18,1,1,0,0,2,0.378941235,1.202194262,1.721950004
18,1,0,1,0,2,3.424564306,1.008952974,1.464482429
18,1,0,0,1,4,-3.043418144,0.793147727,1.161198791
18,1,1,1,1,4,8.480951275,0.798426784,1.117867336
18,1,0,0,1,3,-5.252080549,0.892729651,1.532723118
18,1,1,1,1,1,2.81368887,1.338724503,1.915147579
18,1,0,1,0,1,-0.008447593,0.648673297,0.967886365
18,1,0,1,0,1,4.297957412,0.573573183,0.9019325
18,1,1,1,1,1,6.122706755,0.50146924,0.817595086
18,1,1,0,0,2,0.673953097,0.881320909,1.201332023
18,2,0,0,1,4,-31.89191995,0.663739351,1.039586001
18,2,0,0,1,4,-19.54563175,0.483946014,0.800802776
18,2,0,1,0,1,-1.229674758,0.885807765,1.201362945
18,2,0,0,1,4,-25.15899268,0.505636771,0.825427563
18,2,0,0,1,2,-1.954474251,0.733135042,1.051160874
18,2,1,1,1,4,27.12741116,0.750463973,1.390602635
18,2,1,1,1,3,11.60925492,0.658524627,0.967587772
18,2,0,0,1,2,-4.230436001,0.743438628,1.239655026
18,2,0,0,1,1,0.112164069,0.914031642,1.234648396
18,2,0,1,0,3,14.68766173,0.588248369,0.915928261
18,2,1,1,1,4,33.27163813,0.554941691,0.868190219
18,2,1,0,0,1,-11.2524746,0.76406255,1.10850431
18,2,1,1,1,1,10.89752426,1.01221834,1.468232975
18,2,0,1,0,2,3.399879337,1.252811687,1.568430804
18,2,0,0,1,3,-11.95242523,1.184578737,1.501690968
18,2,1,1,1,4,52.11572043,0.616494683,0.934343457
18,2,1,1,1,4,22.607058,0.558232489,1.278912049
18,2,0,0,1,4,-22.51716541,0.483989541,0.806794394
18,2,0,1,0,3,7.413819171,0.546671638,0.867659238
18,2,0,1,0,3,5.404350878,0.500276605,0.817531188
18,2,1,1,1,3,20.87888987,0.484013196,1.159554392
18,2,0,0,1,2,-38.03236554,0.563969799,1.180181631
18,2,1,1,1,4,34.86638234,0.512637058,0.834343841
18,2,0,0,1,4,-36.17724252,0.52313553,0.834334805
18,2,0,1,0,4,12.77146782,0.483967894,1.157490498
18,2,1,1,1,2,-12.7746725,0.483976628,0.800886829
18,2,0,1,0,1,-0.261550921,0.606918684,0.951244868
18,2,0,1,0,1,10.17415428,0.483964552,0.800867619
18,2,1,1,1,1,21.92935008,0.500919587,0.817588197
18,2,0,0,1,2,-6.53312198,0.532148884,1.003836
18,2,1,0,0,2,-9.468223205,0.551443771,0.867641847
18,2,1,1,1,1,5.185464037,0.769118611,1.376753374
18,2,1,0,0,3,-7.254534441,0.565225517,0.884330744
18,2,1,0,0,3,-22.770107,0.483980774,0.87811745
18,2,0,0,1,1,-23.42521087,0.483968805,1.087617685
18,2,0,1,0,1,3.390294083,0.511175431,0.834364676
18,2,0,1,0,1,2.774866958,0.529943353,0.851329306
18,2,0,1,0,1,-14.6731069,0.500093456,1.403927431
18,2,1,1,1,2,8.31230746,0.483936424,0.975176138
18,2,0,1,0,1,1.033768269,0.652590491,1.148364915
18,2,0,0,1,1,-3.617749619,0.745808497,1.067853889
18,2,0,0,1,1,-2.563959194,0.538900695,0.850949777
18,2,1,1,1,4,44.65313562,0.604700332,0.917623694
18,2,1,0,0,4,-33.7902571,0.636371231,0.950968232
18,2,0,0,1,1,-1.097596251,0.913864799,1.234634037
18,2,0,1,0,1,-1.981909969,0.883691569,1.201377422
18,2,0,1,0,1,4.720695315,0.623439403,0.934334035
18,2,1,0,0,4,-3.255484229,0.725879224,1.034359603
18,2,0,1,0,2,8.779534304,0.568025027,1.312328613
18,2,0,0,1,2,-4.106321238,0.552245233,0.867504933
18,1,0,0,1,4,2.692928655,2.784747978,3.144628954
18,1,1,1,1,3,8.182614207,0.564798095,0.884345929
18,1,0,1,0,3,5.531507981,0.565341068,0.8842348
18,1,1,1,1,2,2.01393058,0.493159422,0.800839285
18,1,0,1,0,2,5.502318513,0.483966935,0.800881961
18,1,0,1,0,1,-1.031896023,0.525846692,0.834230114
18,1,0,0,1,3,-10.97782302,0.527921629,0.992107592
18,1,0,0,1,3,-3.298205979,0.516127113,0.834192712
18,1,0,0,1,3,-5.42980536,0.518128357,0.834168202
18,1,0,0,1,4,-12.77484887,0.489085201,0.800880114
18,1,0,0,1,4,-4.904833336,0.48390654,0.800933318
18,1,0,0,1,4,-6.089811144,1.672959584,1.985554814
18,1,0,1,0,4,1.924660067,0.484015762,0.800831073
18,1,0,1,0,1,-0.363817241,0.48400323,0.816512713
18,1,1,1,1,2,7.697070504,0.48397881,0.800884452
18,1,1,1,1,2,4.105471266,0.543069257,0.867531329
18,1,1,1,1,2,1.526751924,0.496697652,0.817535768
18,1,0,0,1,3,-2.9378754,1.276060629,1.585016066
18,1,1,1,1,3,4.134965216,0.560023165,0.885557503
18,1,0,1,0,3,4.588985071,0.576591989,1.200238352
18,1,0,1,0,2,2.434376097,0.667329106,1.220095316
18,1,0,0,1,4,-10.53386075,0.483972522,0.80082232
18,1,1,1,1,1,3.125357381,0.490524214,1.170191837
18,1,1,1,1,1,1.066932515,0.623726916,0.934428558
18,1,0,1,0,1,1.030394042,0.638259132,0.951033675
18,1,0,0,1,1,-4.200842585,0.484005155,0.800824773
18,1,0,1,0,1,4.405660968,0.487685713,0.991976753
18,1,0,0,1,2,-3.476138449,0.483946853,1.132403637
18,1,0,0,1,2,-11.20240021,0.483998326,1.089908064
18,1,1,0,0,3,10.77207447,0.483977108,0.800867942
18,1,1,1,1,3,5.045014035,0.59886311,0.917691887
18,1,1,1,1,3,5.792304278,0.525933711,0.834170427
18,1,0,0,1,3,-6.561735562,0.483905076,0.800865374
18,1,0,1,0,4,2.603215475,0.708458036,1.017744413
18,1,0,0,1,2,-15.82427036,0.484001149,2.383417636
18,1,1,1,1,3,8.985864563,0.506560269,0.818448414
18,1,1,1,1,2,2.390298505,0.483990021,0.805310767
18,1,1,0,0,2,-7.287439813,0.488979323,0.833020775
18,1,1,0,0,2,-4.972360781,0.539556896,0.850963074
18,1,0,0,1,1,-1.155572517,0.629815591,1.334053801
18,1,0,0,1,1,-1.074347994,0.507889518,0.828265723
18,1,1,0,0,1,-3.636438368,0.500724161,1.326518217
18,1,0,0,1,1,-5.118402535,0.685550301,1.076862392
18,1,1,1,1,3,10.79671959,0.509165883,0.901856259
18,1,1,0,0,1,-0.371783893,0.92498311,1.317086281
18,1,0,0,1,1,-2.203704572,0.995972163,1.318045125
18,1,1,1,1,3,7.192699204,0.483932889,1.035033009
18,1,1,1,1,4,7.78089472,0.54952928,0.917229933
18,1,0,0,1,2,-1.572649648,0.483978395,0.852449408
18,1,1,0,0,3,-7.314878642,0.510669835,1.053883366
18,2,0,0,1,4,-36.83890309,0.559512426,0.867696572
18,2,1,1,1,4,14.9167238,0.560611307,0.884385554
18,2,0,0,1,4,-20.47015503,0.483970214,0.800849416
18,2,1,1,1,4,17.36867054,0.549464616,0.868094107
18,2,0,0,1,4,-32.11500026,0.48394731,0.800878817
18,2,0,1,0,1,1.084823787,1.586362873,1.902137389
18,2,0,1,0,1,4.12890567,0.824928714,1.134524486
18,2,1,1,1,4,14.03725165,0.671234862,0.984562349
18,2,0,0,1,4,-25.43993741,0.4839558,0.80087857
18,2,0,0,1,4,-13.45037008,1.839677941,2.215747382
18,2,0,1,0,2,0.75442143,0.888925636,1.689468092
18,2,1,0,0,4,-21.42432527,0.793148634,1.304847608
18,2,0,0,1,3,-19.82550072,0.48397514,0.848305458
18,2,1,0,0,3,-12.19681161,0.498191084,0.826238904
18,2,1,1,1,2,25.23995422,0.501633906,1.245627489
18,2,1,1,1,4,38.33064923,0.500728883,0.817591422
18,2,1,1,1,4,19.96257972,0.484210405,0.954174643
18,2,1,1,1,1,-6.262143531,0.484013795,1.376091442
18,2,1,1,1,2,11.31952295,0.636317676,1.028354935
18,2,1,1,1,2,3.177060934,0.631210069,1.015162253
18,2,0,0,1,4,-22.55895471,0.514084458,0.834151041
18,2,1,1,1,3,13.42128244,0.589120761,1.596791211
18,2,0,0,1,1,-5.224239346,0.895999423,1.29615244
18,2,1,0,0,1,-13.19470116,0.543285764,1.222967331
18,2,0,0,1,1,-19.49622377,0.658044558,0.967584789
18,2,0,0,1,2,-12.20141211,0.534735408,0.878918542
18,2,1,1,1,3,18.98621736,0.895722381,1.218361552
18,2,1,0,0,3,-15.27109284,0.483974459,0.826785009
18,2,0,0,1,1,-17.95570256,0.525821713,0.862243112
18,2,0,0,1,1,-15.87262586,0.495407778,0.817475293
18,2,1,1,1,4,24.90069904,0.545961092,0.867986608
18,2,0,1,0,4,24.51817215,0.483963695,0.827510787
18,2,1,1,1,4,32.89322988,0.500737531,0.817603231
18,2,0,1,0,2,9.211734593,0.842027703,1.177822192
18,2,0,1,0,1,-1.317192243,0.935146873,1.251350738
18,2,1,1,1,1,8.453133713,0.5126094,0.834196421
18,2,1,0,0,3,-19.79572772,0.483983054,0.931312908
18,2,0,0,1,3,-14.72801743,0.569350342,0.921548047
18,2,1,1,1,3,6.821337643,1.11299533,1.784216027
18,2,1,1,1,4,11.31164154,0.483828278,0.803795319
18,2,0,0,1,4,-25.34752422,0.483962685,0.800837554
18,2,1,0,0,2,-4.763198973,1.180472124,1.756203395
18,2,1,1,1,4,17.2471784,0.536728698,0.851408559
18,2,0,0,1,4,-28.59375706,1.106875892,1.474553063
18,2,0,0,1,4,-21.15866697,0.483999137,0.835267853
18,2,1,1,1,4,12.07875733,0.484000058,0.853693494
18,2,0,1,0,4,20.42956177,1.34432934,1.695837738
18,2,0,0,1,1,-26.14108837,0.483994811,0.800897171
18,2,1,1,1,3,18.46005428,0.500755488,0.891676066
18,2,0,0,1,3,-21.5572693,0.483983288,1.163740839
18,1,1,1,1,1,0.518868051,0.968092401,1.284948736
18,1,1,0,0,1,-1.21325852,0.760093498,1.067758366
18,1,1,1,1,3,9.954361938,0.648415685,0.967748504
18,1,0,1,0,2,2.750905529,0.693603198,1.017831929
18,1,0,0,1,2,-15.03175126,0.745225285,1.067836071
18,1,0,0,1,2,-4.565623085,0.48409316,0.800923576
18,1,0,0,1,1,0.921340345,0.541797856,1.461892083
18,1,1,0,0,3,-6.938303063,0.566716799,0.884323021
18,1,1,1,1,2,1.160005666,1.071313298,1.385294698
18,1,0,0,1,2,-4.953405275,0.562531433,0.884304587
18,1,0,1,0,3,0.562669471,0.795267067,1.11793848
18,1,1,0,0,3,-2.825445666,1.002785772,1.318138372
18,1,1,1,1,2,2.878965945,0.536955551,0.851103236
18,1,0,0,1,1,-5.529714835,0.547351901,0.867601454
18,1,1,0,0,1,-6.083165264,0.796077287,1.117944863
18,1,1,1,1,1,0.094240909,0.731526154,1.14701767
18,1,1,1,1,1,-0.347533292,1.025014141,1.376552277
18,1,1,1,1,1,0.651175875,0.483963079,0.800887445
18,1,1,1,1,1,0.592655919,0.545338966,0.867630937
18,1,0,0,1,3,-11.93156279,0.530601098,1.250660333
18,1,1,1,1,3,8.96571997,0.507881432,0.907773775
18,1,1,1,1,4,10.34500115,0.531959816,0.850902375
18,1,1,1,1,2,1.641122246,0.973794231,1.284917897
18,1,0,1,0,1,-6.822982893,0.797820768,2.110188243
18,1,0,0,1,3,-1.117686976,0.684009761,1.548360713
18,1,0,0,1,3,-4.803174806,0.833622076,1.15127834
18,1,0,0,1,2,-2.010373521,0.639317573,0.951070167
18,1,1,0,0,2,-8.147973551,0.483935279,0.800771916
18,1,1,1,1,1,12.52048814,0.48915735,1.112831755
18,1,1,1,1,2,4.364401251,0.680112183,1.001244626
18,1,0,1,0,1,1.895800566,0.635215478,0.951119261
18,1,0,1,0,1,7.191887464,0.488957329,0.80086896
18,1,1,0,0,4,-9.988445436,0.493263734,0.800882087
18,1,0,0,1,1,-6.861789853,0.553518351,0.897029481
18,1,1,1,1,1,3.457107006,0.833401867,1.361096463
18,1,1,1,1,2,5.56703299,0.48399977,0.800904034
18,1,0,0,1,2,-5.718915774,0.673741584,1.3296636
18,1,1,1,1,2,4.189679058,0.688141506,1.223875868
18,1,1,0,0,2,-4.959640798,0.483972587,0.800840051
18,1,0,0,1,2,-3.538056508,0.483949846,0.806853505
18,1,1,1,1,2,0.58972015,0.500707778,0.817521268
18,1,0,1,0,3,3.341735721,0.483957205,1.045777155
18,1,1,0,0,3,-0.800195239,0.512010707,0.872541875
18,1,1,0,0,1,-3.00649089,0.483970966,1.065242843
18,1,0,0,1,1,-7.75530922,0.561928549,1.746560563
18,1,1,1,1,1,4.072299089,0.543117065,0.851280604
18,1,0,0,1,1,-6.874840261,0.500680694,0.817623682
18,1,1,1,1,3,12.02078109,0.483947789,0.800947043
18,1,0,1,0,2,1.045617715,0.759980317,1.879973312
18,1,0,1,0,1,-0.476072388,1.512183783,1.959955728
19,2,1,0,0,3,-11.1264699,1.833472714,2.857316077
19,2,1,1,1,3,3.922526369,1.448953414,2.569410619
19,2,1,1,1,4,34.5782383,0.948391251,1.684817435
19,2,0,0,1,3,-7.89189775,1.044292733,2.035874246
19,2,0,1,0,3,14.8940638,0.869982366,1.862521763
19,2,1,0,0,3,-5.331686401,1.150919584,3.599346372
19,2,0,0,1,3,-7.064559243,0.943976981,1.936492359
19,2,0,0,1,4,-21.2920748,0.966895514,1.878961372
19,2,0,1,0,3,3.364894066,1.663005934,2.510287934
19,2,0,0,1,4,-11.72173274,1.100713968,2.060377171
19,2,1,1,1,4,15.84244481,1.004984566,1.853125421
19,2,1,1,1,4,19.22679062,0.710451489,1.462001517
19,2,0,0,1,3,-8.609781533,0.87939133,1.759062477
19,2,1,1,1,4,23.20510713,0.987932811,1.755819209
19,2,1,1,1,4,48.76717475,0.793367927,1.562226244
19,2,0,1,0,3,2.243496236,1.039742109,2.767971
19,2,1,1,1,3,6.987828169,0.83513775,1.586912613
19,2,0,1,0,3,9.23653472,1.718046061,2.502399723
19,2,1,1,1,3,8.20693222,0.868387853,1.700751599
19,2,1,0,0,3,-12.72725811,0.915485212,1.923716146
19,2,1,1,1,3,15.93895873,0.873720797,1.689775396
19,2,0,0,1,4,-7.290091328,0.874998232,1.755150074
19,2,1,1,1,3,2.228078532,0.96921906,2.328713223
19,2,1,1,1,3,30.17614453,0.878581836,1.758937191
19,2,0,1,0,4,26.34121104,0.939597669,1.706984843
19,2,0,0,1,4,-16.60606743,0.922388916,1.642348446
