Subj_idx,trial,condition,stimulus,response,confidence,rt,correct
7,17,1,1,2,0.881,0.865665249992162,0
7,18,2,1,2,0.818,0.704846499997075,0
7,19,2,2,2,0.687,0.541578292002669,1
7,20,3,2,2,0.687,0.511547999994946,1
7,21,3,1,1,1,0.817837166992831,1
7,22,1,2,1,0.736,1.05666612499044,0
7,23,1,1,2,0.754,0.893915917011327,0
7,24,2,1,2,0.684,0.482987166004023,0
7,25,2,2,1,0.558,1.11285629100166,0
7,26,3,2,2,0.67,0.696277750001173,1
7,27,2,2,2,0.719,0.777564416988753,1
7,28,1,2,1,0.817,0.665321749998839,0
7,29,2,2,2,0.696,0.875799457993708,1
7,30,3,2,2,0.723,0.686239083996043,1
7,31,2,2,2,0.683,0.624735208999482,1
7,32,1,2,2,0.683,0.625864083995111,1
7,33,1,1,2,0.683,1.18605516600655,0
7,34,1,2,2,0.683,0.630615791000309,1
7,35,1,2,1,0.528,1.0050789169909,0
7,36,3,1,2,0.722,0.806637999994564,0
7,37,2,2,2,0.666,0.627852749996237,1
7,38,1,1,2,0.504,1.54330712500087,0
7,39,1,2,2,0.635,1.09570420801174,1
7,40,1,2,2,0.75,0.751745208995999,1
7,41,1,2,1,0.527,1.15521483300836,0
7,42,3,1,1,0.682,0.78756991600676,1
7,43,3,2,2,1.054,0.843700500001432,1
7,44,3,1,2,0.535,0.830800083000213,0
7,45,3,2,2,0.721,0.635393709002528,1
7,46,3,1,1,0.864,0.743529540995951,1
7,47,2,2,2,0.701,0.892759417009074,1
7,48,3,2,2,0.62,0.785325208009453,1
7,49,1,1,1,0.626,0.678200249996735,1
7,50,2,2,2,1.011,0.769153083994752,1
7,1,1,2,2,0.821,0.912538291988312,1
7,2,1,2,2,0.911,0.751924582989886,1
7,3,1,1,1,0.595,1.01746679199277,1
7,4,1,2,2,0.617,0.641725875000702,1
7,5,3,1,1,0.638,0.673448666988406,1
7,6,1,1,1,0.668,1.42563100000552,1
7,7,1,1,1,0.687,0.942419166996842,1
7,8,3,2,2,0.605,0.687174958002288,1
7,9,2,2,2,0.682,0.896825000003446,1
7,10,2,2,2,0.641,0.563515041998471,1
7,11,1,2,2,0.641,0.9811008329998,1
7,12,2,2,1,0.663,0.697256500003277,0
7,13,3,2,2,0.643,0.5052275830094,1
7,14,3,2,2,0.731,0.573815708004986,1
7,15,1,1,1,0.644,0.865135915999417,1
7,16,1,1,2,0.585,0.941195166000398,0
7,17,2,1,1,0.705,1.38190404100169,1
7,18,3,1,1,0.738,0.733197833003942,1
7,19,1,1,1,0.65,1.38483525000629,1
7,20,2,2,1,0.65,1.48793637500785,0
7,21,3,2,2,0.682,0.998274249999668,1
7,22,1,2,2,0.71,1.23986391599465,1
7,23,2,1,1,0.701,1.12952029200096,1
7,24,3,2,2,0.576,1.21063841599971,1
7,25,3,1,1,0.778,0.880855374998646,1
7,26,1,1,1,0.778,2.59128933399916,1
7,27,3,1,1,0.778,0.697667707994697,1
7,28,1,2,2,0.853,0.910895374996471,1
7,29,3,2,1,0.595,1.20955404199776,0
7,30,1,1,1,0.624,1.2838257500116,1
7,31,2,2,2,0.741,0.788979665987426,1
7,32,2,2,2,0.738,0.587773292005295,1
7,33,2,1,1,0.746,0.68499687500298,1
7,34,1,1,2,0.652,0.934142333993805,0
7,35,3,1,1,0.817,1.15381766700011,1
7,36,2,2,2,0.77,0.773156499999459,1
7,37,2,2,2,0.762,0.503308624989586,1
7,38,1,1,1,0.842,0.746050041998387,1
7,39,1,1,2,0.543,0.928231374986353,0
7,40,3,1,1,0.76,0.75071974999446,1
7,41,1,1,1,0.768,0.724619375003385,1
7,42,3,2,2,0.885,0.81702495799982,1
7,43,2,2,1,0.639,0.961652624988346,0
7,44,3,2,2,0.733,0.990005708998069,1
7,45,2,2,1,0.592,0.904890207995777,0
7,46,3,2,2,0.91,0.747740875012823,1
7,47,1,1,2,0.901,0.538264499991783,0
7,48,2,2,2,0.901,0.506679250000161,1
7,49,3,2,2,0.864,0.761204499998712,1
7,50,1,1,2,0.779,0.735527083990746,0
8,1,2,1,1,0.546,2.0812956660011,1
8,2,1,1,1,0.541,3.95125324999935,1
8,3,1,1,1,0.529,2.37803045800138,1
8,4,2,1,1,0.591,2.71256783299941,1
8,5,2,1,1,0.584,2.51849537500129,1
8,6,3,1,1,0.595,3.29639912499988,1
8,7,1,1,1,0.595,2.01565141699939,1
8,8,2,1,1,0.524,3.58618558299895,1
8,9,1,2,1,0.504,2.57844708300036,0
8,10,1,1,2,0.503,1.45752895800069,0
8,11,2,2,2,0.53,3.6700053329987,1
8,12,1,2,1,0.561,1.52774804200089,0
8,13,1,2,1,0.533,3.08948320899981,0
8,14,2,2,2,0.503,5.40768570900036,1
8,15,1,2,2,0.508,3.71674616699966,1
8,16,1,2,1,0.507,2.53182212499996,0
8,17,2,1,1,0.519,2.07236000000012,1
8,18,2,1,1,0.603,1.55156604199874,1
8,19,1,1,1,0.606,2.64434204200006,1
8,20,3,2,2,0.836,1.47840754100071,1
8,21,3,1,1,0.598,5.44829887499873,1
8,22,2,1,1,0.694,3.30034583300039,1
8,23,1,2,2,0.533,8.45512125000096,1
8,24,3,1,1,0.796,6.42979554200065,1
8,25,1,1,2,0.698,8.1434433329996,0
8,26,3,2,2,0.608,4.27142395800001,1
8,27,1,2,1,0.51,2.78734133299986,0
8,28,1,1,2,0.52,1.73566291699899,0
8,29,3,1,1,0.633,2.02387275000001,1
8,30,3,1,1,0.986,1.69670866699926,1
8,31,1,1,1,0.977,2.12745041699964,1
8,32,1,1,1,0.895,1.42920116700043,1
8,33,3,1,1,0.903,1.5445623329997,1
8,34,1,1,1,0.862,1.36761062500045,1
8,35,3,2,2,0.929,1.35661849999997,1
8,36,2,1,1,0.524,3.79285966700081,1
8,37,1,2,2,0.577,7.11054616600086,1
8,38,1,1,1,0.705,3.4021725829989,1
8,39,3,1,1,0.748,6.73607341600109,1
8,40,1,2,1,0.504,5.95773812500011,0
8,41,3,1,1,0.711,2.06753766599832,1
8,42,2,1,1,0.747,2.79025858400018,1
8,43,3,2,2,0.525,2.67193854099969,1
8,44,3,1,1,0.526,6.97941904100117,1
8,45,3,1,1,0.895,2.80787387500095,1
8,46,1,1,1,0.855,3.79095066599984,1
8,47,1,1,2,0.505,6.04291029100023,0
8,48,2,1,1,0.658,1.87038879200009,1
8,49,3,1,1,0.932,1.89647899999909,1
8,50,3,1,1,0.966,1.35469241700048,1
8,1,2,2,2,0.818,3.22106141599943,1
8,2,1,1,1,0.51,3.26504745800048,1
8,3,1,1,1,0.602,2.56289250000009,1
8,4,1,1,1,0.698,1.80241862500043,1
8,5,2,2,1,0.59,1.54187883300074,0
8,6,2,2,2,0.666,1.90621029100112,1
8,7,2,2,1,0.602,1.471454292001,0
8,8,3,1,1,0.745,1.26404741599981,1
8,9,1,1,1,0.71,0.991775667000184,1
8,10,1,2,1,0.677,1.00216420799916,0
8,11,1,1,1,0.809,1.73079362499993,1
8,12,3,2,2,0.552,2.50699995800096,1
8,13,2,2,2,0.539,1.32614662500055,1
8,14,1,1,1,0.695,3.1025517500002,1
8,15,1,2,1,0.768,1.36851820800075,0
8,16,3,1,1,0.651,2.25616233399887,1
8,17,2,1,1,0.588,2.78186449999885,1
8,18,2,1,1,0.566,1.87988091700026,1
8,19,1,1,2,0.501,3.12669512499997,0
8,20,1,2,2,0.508,1.64667670800009,1
8,21,2,2,2,0.571,1.31013404199985,1
8,22,2,1,2,0.555,1.95241258399983,0
8,23,1,2,2,0.529,2.03957729099966,1
8,24,2,2,2,0.521,1.52814345899969,1
8,25,2,1,2,0.52,1.15379675000077,0
8,26,2,1,1,0.596,1.26323954100008,1
8,27,3,2,2,0.69,2.44999524999912,1
8,28,1,1,1,0.692,1.96619654200003,1
8,29,3,2,2,0.697,2.37733554199986,1
8,30,1,2,1,0.692,2.84782095800074,0
8,31,1,1,2,0.598,4.63492037500146,0
8,32,2,1,1,0.586,2.69027533299959,1
8,33,3,2,2,0.598,1.27987724999912,1
8,34,2,1,2,0.541,2.39272358299968,0
8,35,2,2,1,0.554,2.31806895899899,0
8,36,1,1,2,0.542,1.47804237499986,0
8,37,1,2,2,0.566,1.13868920899949,1
8,38,1,1,2,0.538,4.77087933300027,0
8,39,1,2,2,0.511,1.08784004200061,1
8,40,2,2,2,0.511,0.970749500000238,1
8,41,2,2,2,0.781,1.6445695830007,1
8,42,2,2,2,0.595,1.91282079100165,1
8,43,2,1,1,0.7,3.1758091669999,1
8,44,3,1,1,0.896,2.07641549999971,1
8,45,3,1,1,0.972,2.19260808400031,1
8,46,1,1,1,0.744,5.56610495799941,1
8,47,2,2,2,0.702,5.88838099999884,1
8,48,1,2,2,0.699,2.12075245800042,1
8,49,2,1,1,0.703,1.72041275000083,1
8,50,1,2,2,0.699,3.1361732080004,1
8,1,1,1,1,0.554,4.60898270899997,1
8,2,1,1,1,0.541,2.93500995800059,1
8,3,3,1,1,0.593,3.53165145800085,1
8,4,2,2,1,0.588,1.82961866699952,0
8,5,3,2,2,0.583,1.60133354200116,1
8,6,2,1,1,0.537,2.65584758399928,1
8,7,2,1,1,0.8,3.45611333300076,1
8,8,3,1,2,0.508,5.74386491699988,0
8,9,1,2,2,0.538,3.21459370800039,1
8,10,1,1,1,0.652,3.33413870799995,1
8,11,2,2,2,0.603,7.04242641699966,1
8,12,1,2,2,0.504,10.3912464999994,1
8,13,2,1,1,0.703,2.09590916700108,1
8,14,2,2,2,0.804,2.71663208300015,1
8,15,2,2,2,0.539,1.64206612499947,1
8,16,1,1,2,0.613,2.44934870799989,0
8,17,1,1,1,0.595,2.27838383299968,1
8,18,2,1,2,0.749,4.1091205419998,0
8,19,1,2,1,0.5,2.28924220899899,0
8,20,1,2,2,0.811,1.80711274999885,1
8,21,3,2,2,0.804,1.23837558300147,1
8,22,2,1,1,0.823,2.19401474999904,1
8,23,2,1,2,0.856,4.04993112500051,0
8,24,1,2,2,0.813,1.60761937499956,1
8,25,2,2,2,0.815,1.42399391699837,1
8,26,3,2,2,0.941,2.5514490409987,1
8,27,2,2,2,0.702,1.80799191700135,1
8,28,3,2,2,0.804,1.95257266599947,1
8,29,1,1,2,0.822,1.57072883399996,0
8,30,1,1,1,0.517,1.69835600000079,1
8,31,3,1,2,0.636,1.70219579100012,0
8,32,1,2,2,0.754,2.86468025000067,1
8,33,3,2,2,0.744,1.45476824999969,1
8,34,3,2,2,0.753,1.78622795800038,1
8,35,2,2,2,0.797,3.18048291699961,1
8,36,1,2,2,0.79,1.9665701670001,1
8,37,2,2,2,0.962,1.90147462499954,1
8,38,2,1,2,0.698,1.89437779100081,0
8,39,2,2,2,0.793,1.24569687500116,1
8,40,1,1,2,0.805,1.59354675000031,0
8,41,3,1,2,0.7,1.16226395900048,0
8,42,3,2,2,0.94,1.60854287499933,1
8,43,3,1,2,0.548,1.99090933300067,0
8,44,2,2,2,0.507,2.1850900419995,1
8,45,2,2,2,0.673,1.59300900000017,1
8,46,1,2,2,0.891,2.52876504100095,1
8,47,2,2,2,0.857,2.64248841699919,1
8,48,2,1,2,0.837,1.86195958399912,0
8,49,2,1,1,0.909,1.82455670800118,1
8,50,1,1,2,0.59,1.82534833299906,0
8,1,3,1,1,0.768,2.7058433330003,1
8,2,2,1,1,0.557,2.08380920899981,1
8,3,2,2,2,0.663,2.37515241700021,1
8,4,1,1,1,0.636,2.04569774999982,1
8,5,3,1,1,0.545,1.89648129200032,1
8,6,1,2,1,0.551,2.09638141600044,0
8,7,3,2,2,0.621,1.66926016700017,1
8,8,1,1,2,0.669,1.08748429200023,0
8,9,3,1,2,0.521,3.81324158400093,0
8,10,1,2,2,0.521,1.14834145900022,1
8,11,2,2,2,0.75,3.16829137500099,1
8,12,1,1,2,0.648,1.78198508300011,0
8,13,2,2,2,0.656,1.15968320799948,1
8,14,2,1,2,0.627,3.22151804200075,0
8,15,2,1,2,0.648,1.27052524999999,0
8,16,1,1,1,0.554,2.26560324999991,1
8,17,3,1,1,0.792,1.68024904199956,1
8,18,1,1,2,0.514,3.39077970800099,0
8,19,2,1,1,0.512,3.65629262500079,1
8,20,3,2,2,0.723,2.64161079199948,1
8,21,2,1,1,0.696,2.38556345899997,1
8,22,1,1,1,0.508,1.95831316600015,1
8,23,1,2,1,0.698,2.17858529200021,0
8,24,3,1,1,0.9,1.60163658300007,1
8,25,2,2,1,0.866,3.96958095899936,0
8,26,1,1,1,0.899,1.58143729199946,1
8,27,1,2,1,0.606,2.33718337500068,0
8,28,1,2,1,0.599,4.5976947500003,0
8,29,3,2,2,0.554,2.43761870899834,1
8,30,2,1,1,0.558,1.12833966700055,1
8,31,2,1,1,0.777,2.23893266599953,1
8,32,3,1,1,0.789,1.12781941699905,1
8,33,3,1,1,0.891,2.62800587499987,1
8,34,1,2,2,0.534,2.57396029200027,1
8,35,1,1,1,0.708,2.66074500000104,1
8,36,1,1,1,0.696,1.60983483400014,1
8,37,1,1,1,0.788,1.68873391600027,1
8,38,1,1,2,0.737,2.70404508299907,0
8,39,2,2,2,0.556,3.91304545800085,1
8,40,3,1,1,0.749,3.89609908300008,1
8,41,3,2,2,0.816,2.10920266699941,1
8,42,2,1,1,0.901,2.62345266699958,1
8,43,3,2,2,1.006,1.40646237500005,1
8,44,3,1,1,0.913,1.39365308300148,1
8,45,2,2,2,0.639,1.8473383749988,1
8,46,3,2,2,0.611,1.22175754199998,1
8,47,1,2,1,0.505,4.02646541600006,0
8,48,2,1,1,0.56,2.11858749999919,1
8,49,1,1,2,0.518,3.1763355410003,0
8,50,3,1,1,0.669,1.85536779100039,1
8,1,3,1,1,0.6,3.36718212500091,1
8,2,1,1,1,0.699,2.11047970800064,1
8,3,1,2,2,0.642,1.50261049999972,1
8,4,1,1,1,0.532,3.32786916700024,1
8,5,1,2,2,0.506,1.80022416700012,1
8,6,1,1,1,0.712,1.88171104200046,1
8,7,3,1,1,0.875,2.02182787499987,1
8,8,1,1,1,0.842,1.82531808299973,1
8,9,3,1,1,0.587,2.24735875000079,1
8,10,1,1,1,0.524,1.79154933300015,1
8,11,3,1,1,0.858,2.13706387500133,1
8,12,2,1,1,0.655,2.01121908299865,1
8,13,1,1,1,0.531,1.80814149999969,1
8,14,2,2,2,0.569,1.9758044579994,1
8,15,2,1,1,0.685,2.26576787500017,1
8,16,3,1,1,0.536,3.11836354200022,1
8,17,2,2,2,0.612,1.93884425000033,1
8,18,3,2,1,0.521,2.19356675000017,0
8,19,3,2,2,0.704,2.26220575000116,1
8,20,3,2,2,0.846,1.3928542499998,1
8,21,3,1,1,0.91,1.42515074999937,1
8,22,3,2,2,0.613,1.62523549999969,1
8,23,1,2,2,0.529,2.81678308299888,1
8,24,2,1,2,0.811,2.29524462500012,0
8,25,1,1,1,0.509,3.18372149999959,1
8,26,3,1,1,0.546,1.62528570799986,1
8,27,2,1,2,0.509,4.32710104199941,0
8,28,3,1,2,0.501,3.73111470900039,0
8,29,2,2,2,0.902,3.72571895799956,1
8,30,1,2,1,0.514,7.878022375,0
8,31,3,2,2,0.797,1.83143999999993,1
8,32,3,2,2,0.743,1.87352674999966,1
8,33,1,1,2,0.547,3.55216312500124,0
8,34,2,1,1,0.599,1.55116408299909,1
8,35,3,1,2,0.512,3.02371629200024,0
8,36,3,2,2,0.907,1.68184045799899,1
8,37,2,1,1,0.846,1.9970525839999,1
8,38,3,1,1,0.964,1.71898191600121,1
8,39,2,2,2,0.868,2.05949891599994,1
8,40,3,1,1,0.629,1.35154212499947,1
8,41,2,1,1,0.573,2.15859887499937,1
8,42,2,1,1,0.897,1.7295771249992,1
8,43,2,1,1,0.932,1.85985108299974,1
8,44,2,2,2,0.672,1.71177837499999,1
8,45,2,2,1,0.606,2.63545495799917,0
8,46,1,2,2,0.869,1.84855133400015,1
8,47,1,1,1,0.898,1.94494149999991,1
8,48,3,2,2,0.895,1.74778166599936,1
8,49,1,2,1,0.91,1.82537820799917,0
8,50,2,2,2,0.652,1.95442083300077,1
8,1,3,1,1,0.803,2.74230512500071,1
8,2,1,2,1,0.803,1.83670887500011,0
8,3,2,1,1,0.616,1.94503116700071,1
8,4,3,1,1,0.812,2.25970637499995,1
8,5,1,1,1,0.701,1.47708508300093,1
8,6,3,2,2,0.802,3.63195004099907,1
8,7,2,1,1,0.895,3.44371858399973,1
8,8,1,2,2,0.874,1.77443483299976,1
8,9,3,1,1,0.756,2.02492341700054,1
8,10,1,2,1,0.659,1.31925474999844,0
8,11,1,1,1,0.543,1.98590179200073,1
8,12,2,1,1,0.896,2.41579137500048,1
8,13,1,2,2,0.54,3.5583003339998,1
8,14,3,1,1,0.855,2.64154362499903,1
8,15,2,2,2,0.578,3.02278400000068,1
8,16,2,2,2,0.893,1.44040112500079,1
8,17,2,2,2,0.665,1.66789841699938,1
8,18,1,1,1,0.748,1.61337508299948,1
8,19,1,2,2,0.896,1.66405345900057,1
8,20,1,1,1,0.59,2.39728254200054,1
8,21,2,1,1,0.932,2.13720762499906,1
8,22,3,1,1,0.872,1.37638566699934,1
8,23,2,1,2,0.523,2.85709329199926,0
8,24,1,1,1,0.673,1.26784054199925,1
8,25,2,2,2,0.902,1.77718979100064,1
8,26,1,1,2,0.523,4.75384595800097,0
8,27,2,2,2,0.524,1.6164913749999,1
8,28,1,2,1,0.509,2.58428145799917,0
8,29,3,1,1,0.741,1.78180991699992,1
8,30,1,2,2,0.513,5.26602249999996,1
8,31,1,1,2,0.514,1.37494587500078,0
8,32,2,1,1,0.901,2.78571795900098,1
8,33,3,1,1,0.963,1.32612212500135,1
8,34,1,1,1,0.652,3.12213908300146,1
8,35,2,1,1,0.726,5.3445612079995,1
8,36,1,2,1,0.523,4.44615987500038,0
8,37,2,2,1,0.507,2.97617700000046,0
8,38,1,2,1,0.701,1.82212987499952,0
8,39,3,1,1,0.996,1.95073450000018,1
8,40,2,1,1,0.904,1.50491437499841,1
8,41,1,2,1,0.915,1.48025349999989,0
8,42,1,2,1,0.776,1.93803737500093,0
8,43,3,2,2,0.891,2.26375570799974,1
8,44,3,2,2,0.594,1.16314508400137,1
8,45,3,1,1,0.692,1.44107616700057,1
8,46,3,1,1,0.582,3.66453470799934,1
8,47,1,1,1,0.57,1.17607433299963,1
8,48,2,2,2,0.554,1.45683566599837,1
8,49,1,1,1,0.8,2.13832458400066,1
8,50,3,1,1,0.538,2.73879345800015,1
8,1,3,2,2,0.706,2.4143365839991,1
8,2,1,1,1,0.538,1.6842815,1
8,3,2,1,1,0.747,1.87108233399886,1
8,4,3,2,2,0.9,2.52785679199951,1
8,5,3,2,2,0.963,1.16588062499977,1
8,6,3,1,1,0.507,2.70574708300046,1
8,7,2,1,1,0.527,1.13772699999936,1
8,8,2,1,1,0.556,1.18994020799983,1
8,9,2,2,2,0.511,2.46924337500059,1
8,10,3,1,1,0.566,2.38610137499927,1
8,11,1,1,1,0.644,1.30472199999895,1
8,12,2,2,2,0.742,1.63552970900128,1
8,13,1,1,1,0.529,1.44858933400064,1
8,14,3,2,2,0.535,1.75720258299953,1
8,15,1,2,2,0.696,2.46859716600011,1
8,16,2,2,2,0.63,1.82146549999925,1
8,17,2,1,1,0.554,2.30509416700079,1
8,18,3,2,2,0.894,1.72705733300063,1
8,19,3,1,2,0.574,1.72087458299939,0
8,20,1,2,2,0.517,1.30296054200153,1
8,21,2,2,2,0.548,1.25892887500049,1
8,22,2,2,2,0.523,1.99013891700088,1
8,23,2,2,2,0.93,2.00209604199881,1
8,24,3,2,2,0.948,1.60687312499977,1
8,25,1,2,2,0.948,1.27773595899998,1
8,26,1,2,2,0.947,0.981333874999109,1
8,27,3,1,2,0.637,1.64994424999895,0
8,28,2,2,2,0.867,2.55129887500152,1
8,29,1,2,2,0.985,1.1561217920007,1
8,30,2,1,1,0.534,2.40329258299971,1
8,31,3,1,1,0.827,2.08999508300076,1
8,32,2,2,2,0.866,2.01008358299987,1
8,33,1,2,2,0.558,1.41629183300029,1
8,34,2,2,2,0.538,1.29651299999932,1
8,35,3,1,1,0.873,1.79361595800037,1
8,36,2,1,1,0.536,1.49463679099972,1
8,37,3,2,2,0.974,1.55388225000024,1
8,38,3,1,1,0.608,2.37797220900029,1
8,39,3,1,1,0.533,1.55029379199914,1
8,40,2,2,2,0.908,2.16051570899981,1
8,41,2,1,1,0.544,1.05793900000026,1
8,42,3,2,2,0.957,1.44021033300123,1
8,43,1,2,2,0.975,1.42493354199905,1
8,44,2,2,2,0.893,2.41714358299942,1
8,45,3,1,1,0.816,1.98717983300048,1
8,46,3,2,2,0.92,1.48730674999933,1
8,47,3,2,2,0.979,1.60702645799938,1
8,48,3,1,1,0.531,1.33483333300137,1
8,49,1,2,2,0.83,1.65534658300021,1
8,50,2,1,1,0.514,4.43140741699972,1
8,1,2,2,2,0.56,2.3389076250005,1
8,2,1,1,2,0.801,1.19097666600101,0
8,3,2,1,2,0.733,1.33789945900025,0
8,4,1,2,2,0.65,2.5631987910001,1
8,5,2,2,2,0.676,1.23221154099883,1
8,6,2,1,2,0.543,1.52722391699899,0
8,7,3,1,2,0.552,2.52338599999894,0
8,8,2,1,1,0.51,2.39232208400063,1
8,9,3,2,2,0.794,1.12453079099942,1
8,10,2,2,2,0.884,1.28419137499986,1
8,11,2,2,2,0.949,1.12194745800116,1
8,12,2,1,1,0.595,1.92025699999976,1
8,13,3,2,2,0.891,1.3771202500011,1
8,14,3,2,2,0.9,1.66999562500132,1
8,15,3,2,2,0.913,1.76004529199963,1
8,16,1,2,2,0.809,1.65481833299964,1
8,17,1,2,2,0.783,1.38394741699994,1
8,18,3,1,1,0.731,3.65365941699929,1
8,19,2,1,1,0.524,1.2496286250007,1
8,20,2,1,1,0.901,1.83314616600001,1
8,21,2,2,1,0.577,1.39170766700045,0
8,22,1,2,1,0.712,1.48874562499986,0
8,23,1,1,1,0.706,1.63532120800119,1
8,24,2,2,2,0.836,2.34398208300081,1
8,25,2,1,1,0.893,2.47987154200018,1
8,26,3,1,1,0.637,1.59113787500064,1
8,27,1,1,1,0.545,2.0811155829997,1
8,28,3,2,2,0.875,1.6797407920003,1
8,29,2,1,1,0.752,1.94524208300027,1
8,30,2,2,2,0.546,1.66480887499893,1
8,31,2,2,2,0.641,1.29854891600007,1
8,32,2,1,2,0.892,2.12491408300048,0
8,33,3,1,1,0.594,1.33561699999882,1
8,34,2,2,2,0.704,1.12695050000002,1
8,35,2,2,1,0.532,1.29720758300027,0
8,36,3,2,2,0.832,1.30649537500176,1
8,37,3,2,2,0.904,1.26524187500036,1
8,38,3,1,1,0.896,1.75108087500121,1
8,39,3,1,1,0.529,1.40044120799939,1
8,40,1,1,2,0.897,1.58639445900008,0
8,41,2,2,1,0.54,1.03247412499877,0
8,42,1,1,1,0.53,1.04495208300068,1
8,43,2,2,2,0.515,2.84344470900032,1
8,44,3,2,1,0.697,1.97602979200019,0
8,45,1,1,1,0.54,1.12772391599901,1
8,46,2,2,2,0.588,1.15449304100002,1
8,47,2,2,2,0.533,4.55155983399891,1
8,48,1,1,1,0.528,1.70428304100096,1
8,49,1,2,2,0.514,2.36660083300012,1
8,50,3,2,2,0.551,1.26398737499949,1
8,1,3,1,1,0.797,3.00035299999945,1
8,2,2,2,2,0.549,1.31787341600102,1
8,3,1,1,1,0.539,1.29110349999974,1
8,4,1,2,2,0.778,1.60551191599916,1
8,5,3,1,1,0.693,1.72837241599882,1
8,6,3,2,2,0.874,1.61018791700008,1
8,7,3,1,1,0.804,1.67151629100044,1
8,8,2,1,1,0.579,0.934990124998876,1
8,9,2,2,1,0.531,1.38547683300021,0
8,10,3,1,1,0.891,1.44165375000011,1
8,11,3,2,2,0.896,1.6799877909998,1
8,12,1,2,2,0.561,1.9686140419999,1
8,13,1,1,1,0.528,2.4644274580005,1
8,14,1,2,2,0.568,1.3817886249999,1
8,15,3,2,2,0.604,2.14835499999936,1
8,16,2,1,1,0.527,4.08064149999882,1
8,17,3,1,1,0.527,2.4327874999999,1
8,18,3,2,2,0.695,1.3617851250001,1
8,19,1,1,1,0.888,2.43254191699998,1
8,20,1,1,1,0.837,1.71863020800083,1
8,21,2,2,2,0.518,2.75036449999971,1
8,22,2,1,1,0.635,2.32891349999954,1
8,23,3,1,2,0.519,2.28880429099991,0
8,24,1,1,1,0.628,1.63391887500075,1
8,25,3,1,1,0.929,2.17579041700083,1
8,26,1,2,2,0.529,2.52089683300073,1
8,27,3,1,1,0.797,3.0597887920012,1
8,28,2,2,2,0.794,1.64700845900006,1
8,29,1,2,2,0.707,1.45675750000009,1
8,30,2,1,1,0.711,2.17708295800003,1
8,31,2,2,2,0.755,1.58291229099996,1
8,32,2,2,2,0.767,1.10118245800004,1
8,33,2,2,2,0.829,1.10224404200017,1
8,34,1,2,2,0.556,1.82722329200078,1
8,35,2,2,2,0.515,3.09587158400063,1
8,36,1,1,2,0.515,1.7286108749995,0
8,37,1,1,2,0.51,1.38476791599896,0
8,38,2,2,2,0.702,1.54233087499961,1
8,39,2,2,2,0.601,2.07386795799903,1
8,40,2,2,2,0.561,1.30028870899878,1
8,41,1,2,2,0.642,1.52217779200146,1
8,42,2,2,2,0.813,1.0246877919999,1
8,43,1,2,2,0.86,1.11372241699974,1
8,44,2,2,2,0.657,2.37959587499972,1
8,45,2,1,2,0.519,2.27873933299998,0
8,46,3,2,2,0.822,1.66634225000053,1
8,47,1,2,2,0.978,1.21580229200117,1
8,48,1,1,2,0.981,1.22392500000024,0
8,49,1,2,1,0.505,1.45887883400064,0
8,50,3,1,2,0.506,2.43826224999975,0
8,1,2,1,1,0.641,2.73340279199874,1
8,2,1,2,2,0.843,1.7848805829999,1
8,3,3,2,2,0.926,1.03254308299984,1
8,4,3,1,1,0.77,1.48544366600072,1
8,5,1,1,2,0.509,3.92938108400085,0
8,6,2,1,2,0.506,0.936063584000294,0
8,7,3,2,2,0.791,1.25473033300113,1
8,8,1,1,1,0.533,1.48665174999951,1
8,9,2,2,2,0.806,1.61672366600033,1
8,10,2,1,1,0.82,2.05773429200053,1
8,11,3,1,1,0.819,1.8027483750011,1
8,12,1,2,2,0.533,2.9646071670013,1
8,13,2,2,2,0.598,1.21650766700077,1
8,14,2,1,1,0.713,1.38892370800022,1
8,15,2,2,2,0.898,1.5942498330005,1
8,16,1,2,2,0.786,1.32104366599924,1
8,17,2,2,2,0.901,1.12803879200146,1
8,18,1,1,1,0.527,1.5721580419995,1
8,19,2,1,1,0.599,1.36907241699919,1
8,20,3,1,1,0.599,0.845955708000474,1
8,21,1,2,2,0.634,1.33679016699898,1
8,22,2,2,2,0.727,1.06634983299955,1
8,23,3,2,2,0.8,1.33791308299988,1
8,24,1,1,1,0.684,1.99524183299945,1
8,25,3,2,2,0.914,1.42415108299974,1
8,26,2,2,2,0.921,1.27188083299916,1
8,27,2,2,2,0.648,1.4729868329996,1
8,28,2,1,1,0.515,1.98444370899961,1
8,29,3,1,1,0.881,1.86642191699866,1
8,30,3,1,1,0.96,1.32059087500056,1
8,31,3,1,1,0.955,1.4781532500001,1
8,32,2,1,1,0.965,1.40923354199913,1
8,33,2,2,2,0.518,3.16678766599944,1
8,34,1,2,1,0.613,1.93149183300011,0
8,35,1,2,2,0.521,1.70500537499902,1
8,36,3,2,2,0.632,1.11983229200086,1
8,37,1,2,1,0.512,2.14686450000045,0
8,38,3,2,2,0.82,1.1319035409997,1
8,39,1,1,1,0.616,1.37845441699938,1
8,40,1,1,2,0.521,2.48084183299943,0
8,41,2,2,2,0.674,0.997033958999964,1
8,42,3,2,2,0.812,0.916558625000107,1
8,43,2,2,2,0.847,0.970355417000974,1
8,44,2,1,1,0.702,2.43477491600061,1
8,45,2,1,1,0.791,1.21647687499899,1
8,46,3,1,1,0.919,1.15351474999989,1
8,47,3,1,1,0.933,0.994979708000756,1
8,48,1,2,1,0.578,1.6192836249993,0
