Subj_idx,trial,condition,stimulus,response,confidence,rt,correct
10,8,0.045,1,1,0.802,0.661519625000437,1
10,9,0.045,1,1,0.747,0.827457249999497,1
10,10,0.045,2,1,0.747,0.584150915999999,0
10,11,0.045,2,2,0.737,0.86493366600007,1
10,12,0.045,1,2,0.567,0.942627999998876,0
10,13,0.045,2,1,0.862,0.605228667000119,0
10,14,0.045,1,1,0.712,0.655744499999855,1
10,15,0.045,1,2,0.833,0.615922958999363,0
10,16,0.045,1,2,0.653,0.832641875000263,0
10,17,0.045,2,2,0.721,0.74187137500121,1
10,18,0.045,1,1,0.762,0.6638669999993,1
10,19,0.045,2,1,0.754,0.838210083000376,0
10,20,0.045,1,2,0.724,0.70634712500032,0
10,21,0.045,2,1,0.937,0.83887012500054,0
10,22,0.045,1,1,0.817,0.652168374999746,1
10,23,0.045,2,1,0.738,0.622555583000576,0
10,24,0.045,1,1,0.916,1.15402774999893,1
10,25,0.045,1,1,0.757,0.846810208000534,1
10,26,0.045,2,1,0.735,1.01516212500064,0
10,27,0.045,1,1,0.851,0.798940958000458,1
10,28,0.045,2,2,0.959,1.35991795799964,1
10,29,0.045,1,1,0.827,0.734024665998732,1
10,30,0.045,2,1,0.827,0.736554249999244,0
10,1,0.045,1,1,0.766,1.02531416599959,1
10,2,0.045,2,2,0.805,0.63959341699956,1
10,3,0.045,2,2,0.773,0.604992666998442,1
10,4,0.045,2,2,0.773,0.633927667000535,1
10,5,0.045,2,2,0.773,0.486053458000242,1
10,6,0.045,1,2,0.773,0.752019875000769,0
10,7,0.045,2,2,0.773,0.506590291999601,1
10,8,0.045,2,2,0.773,0.472226292000414,1
10,9,0.045,2,2,0.773,0.696004375000484,1
10,10,0.045,2,2,0.773,0.448712125000384,1
10,11,0.045,1,2,0.773,0.416433332999077,0
10,12,0.045,2,2,0.773,0.445155666999199,1
10,13,0.045,2,2,0.773,0.454383457999938,1
10,14,0.045,2,2,0.773,0.568821791999653,1
10,15,0.045,2,2,0.773,0.429197458000999,1
10,16,0.045,1,2,0.773,0.393895709001299,0
10,17,0.045,1,1,0.824,1.00091749999956,1
10,18,0.045,2,2,0.674,1.29739449999943,1
10,19,0.045,2,2,0.682,0.7978745420005,1
10,20,0.045,2,2,0.682,0.545205917000203,1
10,21,0.045,1,2,0.682,0.62378500000159,0
10,22,0.045,1,2,0.682,0.695064999999886,0
10,23,0.045,2,2,0.682,0.751447833999919,1
10,24,0.045,2,2,0.682,0.817112708000423,1
10,25,0.045,2,1,0.696,0.985927542000354,0
10,26,0.045,2,2,0.857,0.768322750000152,1
10,27,0.045,2,2,0.776,0.77503649999926,1
10,28,0.045,2,1,0.707,0.629781874999026,0
10,29,0.045,2,2,0.67,0.784968291998666,1
10,30,0.045,1,2,0.685,0.716447416998562,0
10,1,0.06,2,2,0.754,0.757109375001164,1
10,2,0.06,1,2,0.809,0.760421209000924,0
10,3,0.06,2,2,0.756,0.78164958400157,1
10,4,0.06,2,1,0.811,0.879741541999465,0
10,5,0.06,2,2,0.793,0.733981458999551,1
10,6,0.06,2,1,0.634,0.910325374999957,0
10,7,0.06,1,1,0.695,0.543284999999742,1
10,8,0.06,2,2,1.111,0.670973542000866,1
10,9,0.06,1,1,0.674,0.882497417000195,1
10,10,0.06,2,1,0.638,0.727140083999984,0
10,11,0.06,1,1,0.691,0.517559041998538,1
10,12,0.06,2,1,0.721,0.529252249998535,0
10,13,0.06,2,2,0.786,0.719007499999861,1
10,14,0.06,1,1,0.717,0.703306125000381,1
10,15,0.06,1,1,0.661,0.647265458001129,1
10,16,0.06,1,1,0.802,0.720294791999549,1
10,17,0.06,1,1,0.802,0.690675124998961,1
10,18,0.06,2,1,0.802,0.71967395899992,0
10,19,0.06,1,2,1,0.726770040999327,0
10,20,0.06,2,2,1.038,1.02470404199994,1
10,21,0.06,2,1,0.706,0.794470124999862,0
10,22,0.06,1,1,0.68,0.740535167000417,1
10,23,0.06,2,2,0.944,0.831780541000626,1
10,24,0.06,2,1,0.75,0.76887508299842,0
10,25,0.06,1,1,0.613,0.560527292000188,1
10,26,0.06,2,2,0.688,0.944612792000044,1
10,27,0.06,2,2,0.674,0.573588167000707,1
10,28,0.06,2,2,0.674,0.546249167000497,1
10,29,0.06,2,2,0.674,0.455595625000569,1
10,30,0.06,1,1,0.818,1.45578904199829,1
10,1,0.06,1,2,0.68,1.34625174999928,0
10,2,0.06,1,1,0.802,0.789550666999276,1
10,3,0.06,1,2,0.667,0.730913000001237,0
10,4,0.06,1,2,0.753,1.032112375,0
10,5,0.06,1,1,0.812,1.19219074999819,1
10,6,0.06,1,2,0.807,0.791018208999958,0
10,7,0.06,2,2,0.793,0.879828167000596,1
10,8,0.06,2,2,0.802,0.655715916998815,1
10,9,0.06,2,2,0.815,0.726110707999396,1
10,10,0.06,2,2,0.814,0.727420207998875,1
10,11,0.06,1,2,0.814,0.791513207999742,0
10,12,0.06,2,2,0.814,0.630753790999734,1
10,13,0.06,1,2,0.814,0.697407625000778,0
10,14,0.06,1,1,0.721,2.02156166699933,1
10,15,0.06,2,2,0.73,0.756135708999864,1
10,16,0.06,2,2,0.73,0.494127624999237,1
10,17,0.06,1,1,0.695,0.984417290999772,1
10,18,0.06,1,1,0.695,0.607811959000173,1
10,19,0.06,2,2,0.866,0.785200166999857,1
10,20,0.06,1,2,0.826,0.607769750000443,0
10,21,0.06,2,1,0.635,0.936597083000379,0
10,22,0.06,2,2,0.695,0.584040249999816,1
10,23,0.06,2,2,0.739,0.781152957999439,1
10,24,0.06,1,1,0.792,0.751902500000142,1
10,25,0.06,2,1,0.705,1.59059816599984,0
10,26,0.06,2,1,0.696,1.62998474999949,0
10,27,0.06,1,1,0.696,1.19859270800043,1
10,28,0.06,2,2,1.019,0.701067500000136,1
10,29,0.06,2,2,0.734,0.934019415999501,1
10,30,0.06,2,1,0.624,0.751339124999504,0
10,1,0.06,2,2,0.817,0.974136875000113,1
10,2,0.06,1,1,1,0.725404374999925,1
10,3,0.06,2,2,0.643,0.77761562500018,1
10,4,0.06,2,2,0.68,0.566758582999682,1
10,5,0.06,1,2,0.681,0.664470415998949,0
10,6,0.06,1,1,0.715,0.7174398749994,1
10,7,0.06,2,2,0.739,0.546004083998923,1
10,8,0.06,2,2,0.722,0.774670790999153,1
10,9,0.06,2,2,0.715,0.887613542001418,1
10,10,0.06,2,2,0.826,0.870756792000975,1
10,11,0.06,1,2,0.827,0.647118791999674,0
10,12,0.06,2,2,0.827,0.529279624999617,1
10,13,0.06,1,1,1,0.775108957999691,1
10,14,0.06,2,2,0.529,0.619496416000402,1
10,15,0.06,2,2,0.673,0.559702459000619,1
10,16,0.06,1,1,0.797,0.71509579099984,1
10,17,0.06,2,2,0.803,0.62669779099997,1
10,18,0.06,2,2,0.858,0.64751087500008,1
10,19,0.06,2,2,0.84,0.684576125000603,1
10,20,0.06,1,2,0.801,0.76661683400016,0
10,21,0.06,2,2,0.8,0.592919332999372,1
10,22,0.06,1,2,0.8,0.487367499999891,0
10,23,0.06,1,2,0.8,0.558950333999746,0
10,24,0.06,2,2,0.953,0.620919082999535,1
10,25,0.06,1,1,0.883,0.623822249999648,1
10,26,0.06,2,2,0.871,0.596922125001583,1
10,27,0.06,2,2,0.796,0.509155125000689,1
10,28,0.06,1,2,0.796,0.546327582998856,0
10,29,0.06,1,2,0.835,0.589841292001438,0
10,30,0.06,1,2,0.937,0.670708082998317,0
10,1,0.06,2,2,0.806,0.854436583000279,1
10,2,0.06,1,1,0.766,0.840184290998877,1
10,3,0.06,2,1,0.835,1.03681462500026,0
10,4,0.06,2,2,0.833,0.851918875001502,1
10,5,0.06,1,2,0.834,0.512621292000404,0
10,6,0.06,2,2,0.834,0.553146917000049,1
10,7,0.06,2,2,0.829,0.573176417001378,1
10,8,0.06,2,2,0.85,0.591861916998823,1
10,9,0.06,2,2,0.85,0.722960167000565,1
10,10,0.06,1,1,0.692,0.905929249998735,1
10,11,0.06,2,2,0.764,0.532484833000126,1
10,12,0.06,2,2,0.812,0.609118250000392,1
10,13,0.06,2,2,0.815,0.576609499999904,1
10,14,0.06,1,1,0.678,0.744323082999472,1
10,15,0.06,2,2,0.684,0.668884832999538,1
10,16,0.06,2,2,0.699,0.672523084000204,1
10,17,0.06,2,2,0.715,0.594717959000263,1
10,18,0.06,1,1,0.707,0.693024832999072,1
10,19,0.06,2,2,0.9,0.567294832999323,1
10,20,0.06,1,2,0.857,0.652920584001549,0
10,21,0.06,2,2,0.753,0.507282624999789,1
10,22,0.06,2,2,0.701,0.911891666000884,1
10,23,0.06,2,2,0.7,0.581963874999929,1
10,24,0.06,2,1,0.909,0.766653792001307,0
10,25,0.06,2,2,0.935,0.594946666999022,1
10,26,0.06,1,2,0.912,0.575791958999616,0
10,27,0.06,1,2,0.755,0.551176832999772,0
10,28,0.06,1,1,0.7,0.647554375000254,1
10,29,0.06,2,2,0.836,0.469855207998989,1
10,30,0.06,1,1,0.75,1.92107729199961,1
11,1,0.08,1,1,0.501,2.78760579100344,1
11,2,0.08,2,2,0.608,1.33404762501596,1
11,3,0.08,2,2,0.755,1.02150862501003,1
11,4,0.08,1,2,0.516,3.76135862502269,0
11,5,0.08,1,2,0.513,1.46087808400625,0
11,6,0.08,2,1,0.508,1.38211412495002,0
11,7,0.08,2,2,0.598,1.30921304202639,1
11,8,0.08,2,2,0.597,0.968747709004674,1
11,9,0.08,1,2,0.597,0.912082333001308,0
11,10,0.08,2,2,0.597,0.796925082977396,1
11,11,0.08,2,2,0.696,1.29780300002312,1
11,12,0.08,1,1,0.601,1.34053795802174,1
11,13,0.08,1,2,0.601,1.90659858303843,0
11,14,0.08,2,2,0.595,0.916473458055407,1
11,15,0.08,1,1,0.628,1.31190862500807,1
11,16,0.08,1,1,0.615,0.812888125015888,1
11,17,0.08,1,1,0.615,0.867915916955099,1
11,18,0.08,1,1,0.615,0.904174208000768,1
11,19,0.08,1,1,0.615,0.885884125018492,1
11,20,0.08,1,1,0.615,1.06229591701413,1
11,21,0.08,1,1,0.615,1.05959179199999,1
11,22,0.08,2,2,0.635,1.35317483398831,1
11,23,0.08,2,2,0.924,1.54137379099848,1
11,24,0.08,1,2,1.019,1.33014337497298,0
11,25,0.08,1,1,0.661,2.10172341699945,1
11,26,0.08,1,1,0.591,2.16957374999765,1
11,27,0.08,2,1,0.625,1.03745687496848,0
11,28,0.08,1,2,0.631,2.18848174996674,0
11,29,0.08,1,2,0.604,1.83537470898591,0
11,30,0.08,2,2,0.6,0.846179832995404,1
11,1,0.08,1,2,0.661,1.85653954197187,0
11,2,0.08,2,2,0.607,1.34759216703242,1
11,3,0.08,1,1,0.657,1.50869270804105,1
11,4,0.08,1,1,0.637,0.853654041013215,1
11,5,0.08,1,2,0.613,1.07939908298431,0
11,6,0.08,2,2,0.567,1.59178108302876,1
11,7,0.08,2,1,0.624,1.43552729202202,0
11,8,0.08,2,2,0.651,1.03596879204269,1
11,9,0.08,2,2,0.65,0.907871416013222,1
11,10,0.08,1,1,0.568,2.96139354095794,1
11,11,0.08,2,2,0.561,1.32136612501927,1
11,12,0.08,2,2,0.561,1.32821316696936,1
11,13,0.08,2,2,0.9,1.84534587495727,1
11,14,0.08,2,2,0.995,1.7423824580037,1
11,15,0.08,1,2,1.013,1.68749087495962,0
11,16,0.08,1,2,0.602,1.13340641598916,0
11,17,0.08,1,1,0.614,1.35646729194559,1
11,18,0.08,2,2,0.616,1.18564179202076,1
11,19,0.08,2,2,0.605,1.31811175000621,1
11,20,0.08,1,1,1,2.28250333300093,1
11,21,0.08,1,1,1,1.47411424998427,1
11,22,0.08,1,2,0.602,1.55875245801872,0
11,23,0.08,1,1,0.99,1.65312641602941,1
11,24,0.08,1,1,0.991,1.30761612497736,1
11,25,0.08,2,2,0.646,1.25882587494561,1
11,26,0.08,1,1,0.625,1.20470649999334,1
11,27,0.08,1,1,0.633,1.12817995797377,1
11,28,0.08,1,1,0.633,0.807489166967571,1
11,29,0.08,1,1,0.869,1.14906374999555,1
11,30,0.08,2,2,1.01,1.45588662504451,1
11,1,0.08,1,2,0.707,3.37514374998864,0
11,2,0.08,2,2,0.65,0.809766541991848,1
11,3,0.08,2,2,0.952,1.69482124998467,1
11,4,0.08,2,2,0.929,1.22589337499812,1
11,5,0.08,1,2,0.831,1.810081292002,0
11,6,0.08,1,2,0.887,1.39798287500162,0
11,7,0.08,2,2,0.57,1.75261633301852,1
11,8,0.08,1,2,0.553,1.25254608300747,0
11,9,0.08,1,1,0.564,1.79005254199728,1
11,10,0.08,2,1,0.536,1.78793037502328,0
11,11,0.08,2,2,0.535,1.07910254201852,1
11,12,0.08,1,1,1,2.03149845800363,1
11,13,0.08,2,2,1.001,1.05144862498855,1
11,14,0.08,1,1,1,1.74241129204165,1
11,15,0.08,2,2,1.005,1.52515487495111,1
11,16,0.08,2,2,1,1.48679449997144,1
11,17,0.08,2,2,1.003,1.06127175001893,1
11,18,0.08,2,2,0.998,1.21427024999866,1
11,19,0.08,1,2,0.997,1.26124712504679,0
11,20,0.08,2,2,0.999,1.21096550003858,1
11,21,0.08,1,1,0.998,2.00086483400082,1
11,22,0.08,2,2,1.009,1.33193212497281,1
11,23,0.08,2,2,0.994,1.42342391598504,1
11,24,0.08,1,1,0.999,1.44017425004859,1
11,25,0.08,1,2,0.54,2.35547937499359,0
11,26,0.08,2,2,1.005,1.66825537499972,1
11,27,0.08,1,2,0.521,1.54871008294867,0
11,28,0.08,1,1,0.998,1.69068729196442,1
11,29,0.08,1,1,1,1.21241841599112,1
11,30,0.08,2,2,1,1.27885820897063,1
11,1,0.08,2,2,1.008,2.7220929589821,1
11,2,0.08,2,2,0.998,1.38077016599709,1
11,3,0.08,2,2,1.001,1.19716662500286,1
11,4,0.08,2,2,1.009,1.37046804098645,1
11,5,0.08,1,2,0.54,4.33309812500374,0
11,6,0.08,1,2,0.54,0.95470750000095,0
11,7,0.08,1,1,1,1.75887050002348,1
11,8,0.08,1,2,0.509,3.07018100004643,0
11,9,0.08,1,1,0.998,2.16894179099472,1
11,10,0.08,1,1,1,1.2540800840361,1
11,11,0.08,1,1,0.998,1.0264542500372,1
11,12,0.08,1,1,1,1.60527474997798,1
11,13,0.08,1,1,1,0.803217499982566,1
11,14,0.08,2,2,0.997,1.87961537501542,1
11,15,0.08,2,2,1.002,1.74110795895103,1
11,16,0.08,2,2,1.002,0.890560250030831,1
11,17,0.08,2,2,0.999,1.07942512503359,1
11,18,0.08,1,2,0.999,0.816510500037111,0
11,19,0.08,2,2,0.606,2.08644720900338,1
11,20,0.08,1,1,0.997,2.79447329096729,1
11,21,0.08,1,1,1,1.52357529202709,1
11,22,0.08,2,1,1,1.25884370796848,0
11,23,0.08,2,2,1.001,2.21527137496741,1
11,24,0.08,1,1,0.993,1.84062129101949,1
11,25,0.08,1,1,1,1.65111533395248,1
11,26,0.08,2,2,1.006,1.38844087498728,1
11,27,0.08,2,2,1.002,1.08521829196252,1
11,28,0.08,1,1,1,1.71871895901859,1
11,29,0.08,1,1,0.997,1.17219666595338,1
11,30,0.08,1,2,1.008,1.63424141600262,0
11,1,0.06,1,2,0.696,3.1624764999724,0
11,2,0.06,1,1,0.606,1.22385991702322,1
11,3,0.06,2,2,0.994,1.09415854199324,1
11,4,0.06,1,2,0.633,1.66213537502335,0
11,5,0.06,2,2,0.632,0.796830458974,1
11,6,0.06,2,2,0.632,0.952151582983788,1
11,7,0.06,2,2,0.761,0.988582207995933,1
11,8,0.06,2,2,0.868,1.13121483300347,1
11,9,0.06,2,2,1.007,1.27017491596052,1
11,10,0.06,2,2,1.007,1.23711045796517,1
11,11,0.06,2,2,1.008,1.30329366598744,1
11,12,0.06,2,2,1.003,1.45136070903391,1
11,13,0.06,2,2,1,1.2852469580248,1
11,14,0.06,1,2,0.517,2.1717501670355,0
11,15,0.06,2,2,0.531,1.35404004203156,1
11,16,0.06,1,2,0.686,1.04734425002243,0
11,17,0.06,2,2,0.621,1.00603400002001,1
11,18,0.06,1,2,0.621,0.766566834005062,0
11,19,0.06,2,2,0.621,0.753269166045357,1
11,20,0.06,2,2,0.621,0.782640541961882,1
11,21,0.06,1,2,0.838,1.07888950000051,0
11,22,0.06,2,2,0.535,0.999973500031047,1
11,23,0.06,2,2,1,1.44691054103896,1
11,24,0.06,1,1,0.531,2.71867558400845,1
11,25,0.06,1,2,0.594,1.0168641670025,0
11,26,0.06,2,2,0.568,0.963405332993716,1
11,27,0.06,2,2,0.555,1.00384012499126,1
11,28,0.06,2,2,0.583,0.903789791977033,1
11,29,0.06,2,2,0.583,0.679422874993179,1
11,30,0.06,1,1,0.662,1.92576858296525,1
11,1,0.06,1,2,0.509,2.74753212498035,0
11,2,0.06,1,2,0.533,1.20321024995064,0
11,3,0.06,2,2,0.625,0.941848249989562,1
11,4,0.06,1,1,0.62,1.95909775001928,1
11,5,0.06,2,2,0.644,1.17955716600409,1
11,6,0.06,2,2,0.684,0.899928459024522,1
11,7,0.06,2,2,0.671,0.71805454097921,1
11,8,0.06,2,2,0.671,0.726603625051212,1
11,9,0.06,2,2,0.906,1.12046387500595,1
11,10,0.06,1,1,0.686,1.36529249994783,1
11,11,0.06,2,2,0.787,1.25505462498404,1
11,12,0.06,2,2,0.814,0.982374707993586,1
11,13,0.06,2,2,0.809,1.15252741699805,1
11,14,0.06,1,2,1.004,1.68393608299084,0
11,15,0.06,1,2,0.748,1.05205266596749,0
11,16,0.06,1,1,0.637,1.03239995904732,1
11,17,0.06,2,2,0.651,1.25435183400987,1
11,18,0.06,2,2,0.649,0.702435916988179,1
11,19,0.06,2,2,0.649,0.742468708020169,1
11,20,0.06,1,2,0.649,0.631982167018577,0
11,21,0.06,1,2,0.649,0.711251125030685,0
11,22,0.06,1,2,0.648,0.852123375050724,0
11,23,0.06,1,2,0.54,1.32508487498853,0
11,24,0.06,1,1,0.534,1.90466229198501,1
11,25,0.06,1,2,0.521,2.61392770899693,0
11,26,0.06,2,2,0.523,0.822699499956798,1
11,27,0.06,1,2,0.58,1.55156845902093,0
11,28,0.06,2,2,0.55,1.42217666597571,1
11,29,0.06,1,1,0.562,1.1815905830008,1
11,30,0.06,2,2,0.586,0.859550957975443,1
11,1,0.06,1,2,0.63,1.24491666600807,0
11,2,0.06,2,2,0.594,1.02275491697947,1
11,3,0.06,1,1,0.607,1.1294822919881,1
11,4,0.06,1,1,0.604,0.772281333978754,1
11,5,0.06,1,2,0.589,1.09180595801445,0
11,6,0.06,2,1,0.644,0.958152417035308,0
11,7,0.06,2,2,0.607,0.83254695800133,1
11,8,0.06,2,2,0.607,0.742171291029081,1
11,9,0.06,1,1,0.6,1.78436899994267,1
11,10,0.06,2,2,0.6,1.69286666600965,1
11,11,0.06,2,2,0.599,0.855273291992489,1
11,12,0.06,1,1,0.722,1.57495004200609,1
11,13,0.06,1,2,0.803,1.11873550002929,0
11,14,0.06,1,2,0.712,1.03762466699118,0
11,15,0.06,2,2,0.704,0.606002208020072,1
11,16,0.06,2,1,0.738,1.52476204099366,0
11,17,0.06,2,1,0.579,1.5898657499929,0
11,18,0.06,2,2,0.599,0.901192333025392,1
11,19,0.06,2,2,0.599,0.847730666981079,1
11,20,0.06,2,2,0.599,1.01625729195075,1
11,21,0.06,2,2,0.599,1.19924137502676,1
11,22,0.06,1,2,0.599,0.914717125007883,0
11,23,0.06,1,2,0.599,1.9040017920197,0
11,24,0.06,1,1,0.612,1.86444420804037,1
11,25,0.06,1,2,0.602,1.5799431669875,0
11,26,0.06,1,2,0.594,2.29990395798814,0
11,27,0.06,1,1,0.618,3.68252337502781,1
11,28,0.06,1,1,0.606,0.684120416000951,1
11,29,0.06,2,2,0.632,1.11688258399954,1
11,30,0.06,1,2,0.601,0.93266475002747,0
11,1,0.06,2,2,0.697,2.17056483397027,1
11,2,0.06,1,2,0.694,1.1484094170155,0
11,3,0.06,1,2,0.707,1.28243333299179,0
11,4,0.06,2,2,0.73,2.96189537498867,1
11,5,0.06,1,2,0.69,3.34780412499094,0
11,6,0.06,2,2,0.62,1.22604162496282,1
11,7,0.06,2,2,0.62,0.808686791977379,1
11,8,0.06,2,2,0.62,0.941590791975614,1
11,9,0.06,1,1,0.7,1.15097625000635,1
11,10,0.06,2,2,0.702,8.72610162495403,1
11,11,0.06,2,2,0.764,1.21638316701865,1
11,12,0.06,1,1,0.709,1.1840440829983,1
11,13,0.06,1,2,0.745,1.0620919590001,0
11,14,0.06,2,2,0.745,0.66329225001391,1
11,15,0.06,1,1,0.694,1.05362466600491,1
11,16,0.06,2,2,0.993,2.03056174999801,1
11,17,0.06,2,1,0.998,2.18111420801142,0
11,18,0.06,2,2,1.002,2.10277162503917,1
11,19,0.06,1,2,0.973,3.11682895803824,0
11,20,0.06,1,2,1.006,1.6435930840089,0
11,21,0.06,1,2,0.857,1.03933712502476,0
11,22,0.06,1,1,0.77,0.966876542021055,1
11,23,0.06,1,1,0.666,1.02910337503999,1
11,24,0.06,2,2,0.717,0.938543541007675,1
11,25,0.06,1,1,0.652,1.04393495799741,1
11,26,0.06,1,2,0.661,0.99818887503352,0
11,27,0.06,2,2,0.661,0.581023874983657,1
11,28,0.06,2,2,0.66,0.656553125008941,1
11,29,0.06,1,1,0.677,1.31118812499335,1
11,30,0.06,1,1,0.736,0.883151917019859,1
11,1,0.045,2,2,0.756,1.32298524997896,1
11,2,0.045,1,2,0.677,0.802611624996644,0
11,3,0.045,1,2,0.677,0.54269904200919,0
11,4,0.045,2,2,0.677,0.55065987497801,1
11,5,0.045,1,2,0.702,1.43557500001043,0
11,6,0.045,1,1,0.703,1.00697995902738,1
11,7,0.045,2,2,0.654,0.669704709027428,1
11,8,0.045,2,2,0.654,0.685775334015489,1
11,9,0.045,1,2,0.654,1.12679466704139,0
11,10,0.045,2,2,0.654,0.645619250019081,1
11,11,0.045,2,2,0.654,0.865335458016489,1
11,12,0.045,2,2,0.654,0.648244042007718,1
11,13,0.045,1,1,0.733,1.39963125000941,1
11,14,0.045,1,2,0.628,0.817286708042957,0
11,15,0.045,2,2,0.625,0.612718166026752,1
11,16,0.045,2,2,0.624,1.80469220801024,1
11,17,0.045,2,2,0.661,0.907956291979644,1
11,18,0.045,1,1,0.995,2.69521566701587,1
11,19,0.045,2,2,0.994,1.81805787497433,1
11,20,0.045,1,2,1.001,1.2189797500032,0
11,21,0.045,1,1,0.678,1.5255059999763,1
11,22,0.045,1,2,0.613,1.78434575005667,0
11,23,0.045,1,1,0.621,1.30870466696797,1
11,24,0.045,1,1,0.673,0.81300545798149,1
11,25,0.045,1,2,0.648,1.10500029200921,0
11,26,0.045,2,2,0.597,0.862495000008494,1
11,27,0.045,2,2,0.606,0.967996291001327,1
11,28,0.045,1,2,0.715,1.43942091701319,0
11,29,0.045,2,1,0.584,1.01899974996923,0
11,30,0.045,1,1,0.575,0.575462957960553,1
11,1,0.045,2,2,0.689,1.95035933295731,1
11,2,0.045,2,1,0.596,1.00710250000702,0
11,3,0.045,1,1,0.598,1.85394804197131,1
11,4,0.045,2,2,0.638,1.06611762504326,1
11,5,0.045,1,2,0.703,0.788973541988526,0
11,6,0.045,1,2,0.702,0.719358791946433,0
11,7,0.045,2,2,0.701,0.639536166971084,1
11,8,0.045,1,2,0.699,0.749179709004238,0
11,9,0.045,2,2,0.513,0.943654165952466,1
11,10,0.045,2,2,0.851,1.70229958300479,1
11,11,0.045,1,2,1.001,1.29213220800739,0
11,12,0.045,2,2,0.999,1.11791520798579,1
11,13,0.045,2,2,0.794,1.15107008401537,1
11,14,0.045,2,2,0.794,0.747749582980759,1
11,15,0.045,1,2,0.795,0.656303666997701,0
11,16,0.045,2,2,0.793,0.662591041997075,1
11,17,0.045,1,2,0.792,0.644102292018943,0
11,18,0.045,1,1,0.639,1.1029528749641,1
11,19,0.045,2,1,0.633,0.733268083014991,0
11,20,0.045,2,2,0.758,1.18372325005475,1
11,21,0.045,1,2,0.808,0.991287166951224,0
11,22,0.045,2,2,0.774,0.744722667033784,1
11,23,0.045,2,2,0.719,0.841401458950713,1
11,24,0.045,2,2,0.718,0.854208291973919,1
11,25,0.045,1,2,0.857,0.905072459019721,0
11,26,0.045,1,1,0.73,1.25297158397734,1
11,27,0.045,2,1,0.728,0.590646042022854,0
11,28,0.045,1,2,0.548,1.31953958299709,0
11,29,0.045,2,2,0.589,0.787520667014178,1
11,30,0.045,2,2,0.62,0.839214125007857,1
11,1,0.045,1,1,0.632,2.21762970800046,1
11,2,0.045,1,1,0.616,1.11801216599997,1
11,3,0.045,2,1,0.619,0.951325208006892,0
11,4,0.045,1,1,0.615,0.65515508298995,1
11,5,0.045,1,1,0.614,0.697311249969061,1
11,6,0.045,2,1,0.614,0.748871166957542,0
11,7,0.045,1,1,0.599,1.09476120903855,1
11,8,0.045,1,2,0.654,0.664426250034012,0
11,9,0.045,1,2,0.693,66.9802467499976,0
11,10,0.045,1,2,0.51,1.05993287503952,0
11,11,0.045,2,2,0.556,1.02358437498333,1
11,12,0.045,1,2,0.563,1.11552562500583,0
11,13,0.045,1,1,0.583,1.00635145796696,1
11,14,0.045,2,1,0.952,1.1909208750003,0
11,15,0.045,1,2,1.004,1.43843387498055,0
11,16,0.045,2,2,0.588,1.84398545796284,1
11,17,0.045,2,1,1,1.60530895896954,0
11,18,0.045,2,2,1.005,1.3969700000016,1
11,19,0.045,1,1,0.717,1.04081816697726,1
11,20,0.045,1,1,0.725,1.12665537500288,1
11,21,0.045,2,2,0.881,1.33237095904769,1
11,22,0.045,1,1,0.772,1.21102049999172,1
11,23,0.045,1,2,0.775,1.01640087499982,0
11,24,0.045,1,2,0.757,0.960042791964952,0
11,25,0.045,2,1,0.726,1.0065689579933,0
11,26,0.045,1,1,0.538,1.88894245802658,1
11,27,0.045,2,1,0.537,0.80482962494716,0
11,28,0.045,2,2,0.56,0.952903249999508,1
11,29,0.045,2,2,0.555,0.782949333020952,1
11,30,0.045,1,2,0.552,1.22204933402827,0
11,1,0.045,2,1,0.591,2.0459913329687,0
11,2,0.045,1,1,0.538,0.979660166020039,1
11,3,0.045,2,2,0.521,0.895819416036829,1
11,4,0.045,2,1,0.57,1.25652037502732,0
11,5,0.045,2,1,0.541,1.23407616699114,0
11,6,0.045,1,2,0.519,0.767296499980148,0
11,7,0.045,1,2,0.539,0.911306749971118,0
11,8,0.045,2,2,0.565,0.83854791696649,1
11,9,0.045,1,1,0.547,0.872258833027445,1
11,10,0.045,2,2,0.556,0.934257917047944,1
11,11,0.045,1,2,0.569,0.796287250006571,0
11,12,0.045,1,1,0.548,0.733842417015694,1
11,13,0.045,1,2,0.546,1.02397137501976,0
11,14,0.045,2,2,0.539,1.11257304198807,1
11,15,0.045,2,1,0.536,1.07676112500485,0
11,16,0.045,1,1,0.534,0.598011791997124,1
11,17,0.045,1,1,0.534,0.743719374993816,1
11,18,0.045,2,1,0.534,0.654527791019063,0
11,19,0.045,2,1,0.523,0.987472833017819,0
11,20,0.045,1,2,0.556,0.716473083011806,0
11,21,0.045,2,2,0.549,0.680129917047452,1
11,22,0.045,1,1,0.56,0.711707124952227,1
11,23,0.045,2,1,0.533,0.63398095802404,0
11,24,0.045,1,1,0.58,1.38395333301742,1
11,25,0.045,2,1,0.57,1.01917395804776,0
11,26,0.045,1,1,0.533,1.03755312500289,1
11,27,0.045,1,1,0.528,0.639221790945157,1
11,28,0.045,2,2,0.616,1.15013362502214,1
11,29,0.045,1,1,0.6,1.62831437500427,1
11,30,0.045,1,1,0.611,1.23970604100032,1
11,1,0.08,1,2,0.573,2.02895900001749,0
11,2,0.08,1,2,0.608,1.05870529200183,0
11,3,0.08,1,1,0.659,1.05557566700736,1
11,4,0.08,2,2,0.518,42.5670324579696,1
11,5,0.08,1,2,0.713,1.76302516600117,0
11,6,0.08,1,1,0.655,0.828926208021585,1
